TERM,SUBJECT,CATALOG_NBR,CLASS_SECTION,FULL_NAME
1209,WRIT,1301,59,WRIT 1301
1209,WRIT,1301,60,WRIT 1301
1209,WRIT,1301,63,WRIT 1301
1209,WRIT,1301,181,WRIT 1301
1209,WRIT,1301,182,WRIT 1301
1209,WRIT,1301,183,WRIT 1301
1209,WRIT,1301,184,WRIT 1301
1209,WRIT,3029W,75,WRIT 3029W
1209,WRIT,3562W,9,WRIT 3562W
1209,WRIT,3562W,10,WRIT 3562W
1209,WRIT,3562W,75,WRIT 3562W
1209,WRIT,3562W,76,WRIT 3562W
1209,WRIT,3562W,77,WRIT 3562W
1209,WRIT,3562W,78,WRIT 3562W
1209,WRIT,3562W,79,WRIT 3562W
1209,WRIT,3577W,1,WRIT 3577W
1209,WRIT,3671,1,WRIT 3671
1209,YOST,4325,1,YOST 4325
