TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
Fall 2024,UMNTC,UMNTC,PUBH,6562,1,LEC,Info Technology in Healthcare,A-,25,12,PI,"Cross,Dori",Associate Professor,FA,dcross
Fall 2024,UMNTC,UMNTC,PUBH,6562,1,LEC,Info Technology in Healthcare,B,25,3,PI,"Cross,Dori",Associate Professor,FA,dcross
Fall 2024,UMNTC,UMNTC,PUBH,6562,1,LEC,Info Technology in Healthcare,B+,25,1,PI,"Cross,Dori",Associate Professor,FA,dcross
Fall 2024,UMNTC,UMNTC,PUBH,6564,1,LEC,Private Purchasers of Hlthcare,A,26,4,PI,"Abraham,Jean Marie",Professor,FA,abrah042
Fall 2024,UMNTC,UMNTC,PUBH,6564,1,LEC,Private Purchasers of Hlthcare,A-,26,9,PI,"Abraham,Jean Marie",Professor,FA,abrah042
Fall 2024,UMNTC,UMNTC,PUBH,6564,1,LEC,Private Purchasers of Hlthcare,B,26,1,PI,"Abraham,Jean Marie",Professor,FA,abrah042
Fall 2024,UMNTC,UMNTC,PUBH,6564,1,LEC,Private Purchasers of Hlthcare,B+,26,11,PI,"Abraham,Jean Marie",Professor,FA,abrah042
Fall 2024,UMNTC,UMNTC,PUBH,6564,1,LEC,Private Purchasers of Hlthcare,C,26,1,PI,"Abraham,Jean Marie",Professor,FA,abrah042
Fall 2024,UMNTC,UMNTC,PUBH,6613,320,LEC,Children w/Special Hlth Needs,A,20,15,PI,"Dosch Brown,Rebecca",Education Program Spec 3,AP,dosch018
Fall 2024,UMNTC,UMNTC,PUBH,6613,320,LEC,Children w/Special Hlth Needs,A-,20,4,PI,"Dosch Brown,Rebecca",Education Program Spec 3,AP,dosch018
Fall 2024,UMNTC,UMNTC,PUBH,6613,320,LEC,Children w/Special Hlth Needs,B+,20,1,PI,"Dosch Brown,Rebecca",Education Program Spec 3,AP,dosch018
Fall 2024,UMNTC,UMNTC,PUBH,6630,1,LEC,Foundations of MCH Leadership,A,15,13,PI,"Bonilla,Zobeida E.",Associate Professor,FA,zbonilla
Fall 2024,UMNTC,UMNTC,PUBH,6630,1,LEC,Foundations of MCH Leadership,A-,15,2,PI,"Bonilla,Zobeida E.",Associate Professor,FA,zbonilla
Fall 2024,UMNTC,UMNTC,PUBH,6636,1,LEC,Qual Res Methods In PubH,A,10,5,PI,"Laska,Melissa Nelson",Professor,FA,nels5024
Fall 2024,UMNTC,UMNTC,PUBH,6636,1,LEC,Qual Res Methods In PubH,A-,10,1,PI,"Laska,Melissa Nelson",Professor,FA,nels5024
Fall 2024,UMNTC,UMNTC,PUBH,6636,1,LEC,Qual Res Methods In PubH,B,10,1,PI,"Laska,Melissa Nelson",Professor,FA,nels5024
Fall 2024,UMNTC,UMNTC,PUBH,6636,1,LEC,Qual Res Methods In PubH,B+,10,1,PI,"Laska,Melissa Nelson",Professor,FA,nels5024
Fall 2024,UMNTC,UMNTC,PUBH,6636,1,LEC,Qual Res Methods In PubH,B-,10,1,PI,"Laska,Melissa Nelson",Professor,FA,nels5024
Fall 2024,UMNTC,UMNTC,PUBH,6636,1,LEC,Qual Res Methods In PubH,S,10,1,PI,"Laska,Melissa Nelson",Professor,FA,nels5024
Fall 2024,UMNTC,UMNTC,PUBH,6717,1,LEC,Decision Analysis for Hlthcare,A,12,3,PI,"Zang,Xiao",Assistant Professor,FA,xzang
Fall 2024,UMNTC,UMNTC,PUBH,6717,1,LEC,Decision Analysis for Hlthcare,A-,12,6,PI,"Zang,Xiao",Assistant Professor,FA,xzang
Fall 2024,UMNTC,UMNTC,PUBH,6717,1,LEC,Decision Analysis for Hlthcare,B,12,1,PI,"Zang,Xiao",Assistant Professor,FA,xzang
Fall 2024,UMNTC,UMNTC,PUBH,6717,1,LEC,Decision Analysis for Hlthcare,B+,12,1,PI,"Zang,Xiao",Assistant Professor,FA,xzang
Fall 2024,UMNTC,UMNTC,PUBH,6717,1,LEC,Decision Analysis for Hlthcare,W,12,1,PI,"Zang,Xiao",Assistant Professor,FA,xzang
Fall 2024,UMNTC,UMNTC,PUBH,6718,220,LEC,Intro to PH Informatics & Info,A,18,17,PI,"Rajamani,Sripriya",Associate Professor,FA,sripriya
Fall 2024,UMNTC,UMNTC,PUBH,6718,220,LEC,Intro to PH Informatics & Info,S,18,1,PI,"Rajamani,Sripriya",Associate Professor,FA,sripriya
Fall 2024,UMNTC,UMNTC,PUBH,6724,1,LEC,Health System & Public Health,A,29,18,PI,"Golberstein,Ezra",Associate Professor,FA,egolber
Fall 2024,UMNTC,UMNTC,PUBH,6724,1,LEC,Health System & Public Health,A-,29,6,PI,"Golberstein,Ezra",Associate Professor,FA,egolber
Fall 2024,UMNTC,UMNTC,PUBH,6724,1,LEC,Health System & Public Health,B+,29,1,PI,"Golberstein,Ezra",Associate Professor,FA,egolber
Fall 2024,UMNTC,UMNTC,PUBH,6724,1,LEC,Health System & Public Health,B-,29,3,PI,"Golberstein,Ezra",Associate Professor,FA,egolber
Fall 2024,UMNTC,UMNTC,PUBH,6724,1,LEC,Health System & Public Health,W,29,1,PI,"Golberstein,Ezra",Associate Professor,FA,egolber
Fall 2024,UMNTC,UMNTC,PUBH,6727,320,LEC,Health Leadership and Change,A,35,32,PI,"Chakolis-Hassan,Ronda Marie",Lecturer,AP,chak0008
Fall 2024,UMNTC,UMNTC,PUBH,6727,320,LEC,Health Leadership and Change,A-,35,1,PI,"Chakolis-Hassan,Ronda Marie",Lecturer,AP,chak0008
Fall 2024,UMNTC,UMNTC,PUBH,6727,320,LEC,Health Leadership and Change,B+,35,2,PI,"Chakolis-Hassan,Ronda Marie",Lecturer,AP,chak0008
Fall 2024,UMNTC,UMNTC,PUBH,6735,1,LEC,Principles of Health Policy,A,23,15,PI,"Gilbertson,Mary",Lecturer,AP,gilbe756
Fall 2024,UMNTC,UMNTC,PUBH,6735,1,LEC,Principles of Health Policy,A-,23,2,PI,"Gilbertson,Mary",Lecturer,AP,gilbe756
Fall 2024,UMNTC,UMNTC,PUBH,6735,1,LEC,Principles of Health Policy,B,23,1,PI,"Gilbertson,Mary",Lecturer,AP,gilbe756
Fall 2024,UMNTC,UMNTC,PUBH,6735,1,LEC,Principles of Health Policy,B+,23,3,PI,"Gilbertson,Mary",Lecturer,AP,gilbe756
Fall 2024,UMNTC,UMNTC,PUBH,6735,1,LEC,Principles of Health Policy,C+,23,1,PI,"Gilbertson,Mary",Lecturer,AP,gilbe756
Fall 2024,UMNTC,UMNTC,PUBH,6735,1,LEC,Principles of Health Policy,D+,23,1,PI,"Gilbertson,Mary",Lecturer,AP,gilbe756
Fall 2024,UMNTC,UMNTC,PUBH,6741,3,LEC,Ethics: Practice and Policy,A,18,14,PI,"Gollust,Sarah Elizabeth",Professor,FA,sgollust
Fall 2024,UMNTC,UMNTC,PUBH,6741,3,LEC,Ethics: Practice and Policy,A-,18,4,PI,"Gollust,Sarah Elizabeth",Professor,FA,sgollust
Fall 2024,UMNTC,UMNTC,PUBH,6741,320,LEC,Ethics: Practice and Policy,A,38,26,PI,"Wu,Joel",Assistant Professor,FA,wuxx0179
Fall 2024,UMNTC,UMNTC,PUBH,6741,320,LEC,Ethics: Practice and Policy,A-,38,4,PI,"Wu,Joel",Assistant Professor,FA,wuxx0179
Fall 2024,UMNTC,UMNTC,PUBH,6741,320,LEC,Ethics: Practice and Policy,B,38,3,PI,"Wu,Joel",Assistant Professor,FA,wuxx0179
Fall 2024,UMNTC,UMNTC,PUBH,6741,320,LEC,Ethics: Practice and Policy,B+,38,3,PI,"Wu,Joel",Assistant Professor,FA,wuxx0179
Fall 2024,UMNTC,UMNTC,PUBH,6741,320,LEC,Ethics: Practice and Policy,C,38,1,PI,"Wu,Joel",Assistant Professor,FA,wuxx0179
Fall 2024,UMNTC,UMNTC,PUBH,6741,320,LEC,Ethics: Practice and Policy,W,38,1,PI,"Wu,Joel",Assistant Professor,FA,wuxx0179
Fall 2024,UMNTC,UMNTC,PUBH,6741,321,LEC,Ethics: Practice and Policy,A,39,37,PI,"Stuttgen Finn,Kelsey Mae",Lecturer,AP,stutt009
Fall 2024,UMNTC,UMNTC,PUBH,6741,321,LEC,Ethics: Practice and Policy,A-,39,2,PI,"Stuttgen Finn,Kelsey Mae",Lecturer,AP,stutt009
Fall 2024,UMNTC,UMNTC,PUBH,6745,320,LEC,Rural Health,A,30,27,PI,"Henning-Smith,Carrie Elizabeth",Associate Professor,FA,henn0329
Fall 2024,UMNTC,UMNTC,PUBH,6745,320,LEC,Rural Health,A-,30,2,PI,"Henning-Smith,Carrie Elizabeth",Associate Professor,FA,henn0329
Fall 2024,UMNTC,UMNTC,PUBH,6745,320,LEC,Rural Health,W,30,1,PI,"Henning-Smith,Carrie Elizabeth",Associate Professor,FA,henn0329
Fall 2024,UMNTC,UMNTC,PUBH,6748,1,LEC,Analyzing Administrative Data,A,15,13,PI,"Parsons,Helen Mari",Associate Professor,FA,pars0100
Fall 2024,UMNTC,UMNTC,PUBH,6748,1,LEC,Analyzing Administrative Data,A-,15,2,PI,"Parsons,Helen Mari",Associate Professor,FA,pars0100
Fall 2024,UMNTC,UMNTC,PUBH,6751,1,LEC,Management in Health Services,A,22,19,PI,"Grande,Stuart",Associate Professor,FA,sgrande
Fall 2024,UMNTC,UMNTC,PUBH,6751,1,LEC,Management in Health Services,A-,22,3,PI,"Grande,Stuart",Associate Professor,FA,sgrande
Fall 2024,UMNTC,UMNTC,PUBH,6751,320,LEC,Management in Health Services,A,71,65,PI,"Butler,Mary Elizabeth",Associate Professor,FA,butl0092
Fall 2024,UMNTC,UMNTC,PUBH,6751,320,LEC,Management in Health Services,A-,71,4,PI,"Butler,Mary Elizabeth",Associate Professor,FA,butl0092
Fall 2024,UMNTC,UMNTC,PUBH,6751,320,LEC,Management in Health Services,B,71,1,PI,"Butler,Mary Elizabeth",Associate Professor,FA,butl0092
Fall 2024,UMNTC,UMNTC,PUBH,6751,320,LEC,Management in Health Services,B+,71,1,PI,"Butler,Mary Elizabeth",Associate Professor,FA,butl0092
Fall 2024,UMNTC,UMNTC,PUBH,6755,320,LEC,Planning & Budgeting in PubH,A,33,32,PI,"Stuby,Noah",Lecturer,AP,nstuby
Fall 2024,UMNTC,UMNTC,PUBH,6755,320,LEC,Planning & Budgeting in PubH,A-,33,1,PI,"Stuby,Noah",Lecturer,AP,nstuby
Fall 2024,UMNTC,UMNTC,PUBH,6907,1,LEC,Maternal/Infant-Adol Nutrition,A,20,19,PI,"Hendel,Katherine Rose",Assistant Professor,FA,khendel
Fall 2024,UMNTC,UMNTC,PUBH,6907,1,LEC,Maternal/Infant-Adol Nutrition,B-,20,1,PI,"Hendel,Katherine Rose",Assistant Professor,FA,khendel
Fall 2024,UMNTC,UMNTC,PUBH,6954,320,LEC,MCH Eating & Activity Behavior,A,23,14,PI,"Larson,Nicole I",Rsch Pro 7-Clin Rsch Prj Mgmt,AP,larsonn
Fall 2024,UMNTC,UMNTC,PUBH,6954,320,LEC,MCH Eating & Activity Behavior,A-,23,4,PI,"Larson,Nicole I",Rsch Pro 7-Clin Rsch Prj Mgmt,AP,larsonn
Fall 2024,UMNTC,UMNTC,PUBH,6954,320,LEC,MCH Eating & Activity Behavior,B,23,1,PI,"Larson,Nicole I",Rsch Pro 7-Clin Rsch Prj Mgmt,AP,larsonn
Fall 2024,UMNTC,UMNTC,PUBH,6954,320,LEC,MCH Eating & Activity Behavior,B+,23,4,PI,"Larson,Nicole I",Rsch Pro 7-Clin Rsch Prj Mgmt,AP,larsonn
Fall 2024,UMNTC,UMNTC,PUBH,6956,320,LEC,Public Health: Food Insecurity,A,11,8,PI,"Larson,Nicole I",Rsch Pro 7-Clin Rsch Prj Mgmt,AP,larsonn
Fall 2024,UMNTC,UMNTC,PUBH,6956,320,LEC,Public Health: Food Insecurity,A-,11,2,PI,"Larson,Nicole I",Rsch Pro 7-Clin Rsch Prj Mgmt,AP,larsonn
Fall 2024,UMNTC,UMNTC,PUBH,6956,320,LEC,Public Health: Food Insecurity,B-,11,1,PI,"Larson,Nicole I",Rsch Pro 7-Clin Rsch Prj Mgmt,AP,larsonn
Fall 2024,UMNTC,UMNTC,PUBH,7405,2,LAB,Biostatistical Inference I,A,21,7,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,2,LAB,Biostatistical Inference I,A-,21,6,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,2,LAB,Biostatistical Inference I,B,21,2,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,2,LAB,Biostatistical Inference I,B+,21,5,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,2,LAB,Biostatistical Inference I,C+,21,1,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,3,LAB,Biostatistical Inference I,A,22,7,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,3,LAB,Biostatistical Inference I,A-,22,5,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,3,LAB,Biostatistical Inference I,B,22,2,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,3,LAB,Biostatistical Inference I,B+,22,6,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,3,LAB,Biostatistical Inference I,S,22,1,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7405,3,LAB,Biostatistical Inference I,W,22,1,PI,"Rao,J. Sunil",Professor,FA,js-rao
Fall 2024,UMNTC,UMNTC,PUBH,7415,320,LEC,Intro to Clinical Trials,A,22,16,PI,"Brearley,Ann M.",Associate Professor,FA,brea0022
Fall 2024,UMNTC,UMNTC,PUBH,7415,320,LEC,Intro to Clinical Trials,A-,22,3,PI,"Brearley,Ann M.",Associate Professor,FA,brea0022
Fall 2024,UMNTC,UMNTC,PUBH,7415,320,LEC,Intro to Clinical Trials,B,22,1,PI,"Brearley,Ann M.",Associate Professor,FA,brea0022
Fall 2024,UMNTC,UMNTC,PUBH,7415,320,LEC,Intro to Clinical Trials,B+,22,1,PI,"Brearley,Ann M.",Associate Professor,FA,brea0022
Fall 2024,UMNTC,UMNTC,PUBH,7415,320,LEC,Intro to Clinical Trials,S,22,1,PI,"Brearley,Ann M.",Associate Professor,FA,brea0022
Fall 2024,UMNTC,UMNTC,PUBH,7430,1,LEC,Stat Mthds for Correlated Data,A,31,23,PI,"Petersen,Ashley Jenna",Associate Professor,FA,pete6459
Fall 2024,UMNTC,UMNTC,PUBH,7430,1,LEC,Stat Mthds for Correlated Data,A-,31,2,PI,"Petersen,Ashley Jenna",Associate Professor,FA,pete6459
Fall 2024,UMNTC,UMNTC,PUBH,7430,1,LEC,Stat Mthds for Correlated Data,B,31,2,PI,"Petersen,Ashley Jenna",Associate Professor,FA,pete6459
Fall 2024,UMNTC,UMNTC,PUBH,7430,1,LEC,Stat Mthds for Correlated Data,B+,31,3,PI,"Petersen,Ashley Jenna",Associate Professor,FA,pete6459
Fall 2024,UMNTC,UMNTC,PUBH,7430,1,LEC,Stat Mthds for Correlated Data,W,31,1,PI,"Petersen,Ashley Jenna",Associate Professor,FA,pete6459
Fall 2024,UMNTC,UMNTC,PUBH,7445,1,LEC,Statistics for Human Genetics,A,13,12,PI,"Guan,Weihua",Professor,FA,wguan
Fall 2024,UMNTC,UMNTC,PUBH,7445,1,LEC,Statistics for Human Genetics,B+,13,1,PI,"Guan,Weihua",Professor,FA,wguan
Fall 2024,UMNTC,UMNTC,PUBH,7461,1,LEC,Explore/Visualizing Data in R,A,48,47,PI,"Siegel,Lianne Kay",Assistant Professor,FA,siege245
Fall 2024,UMNTC,UMNTC,PUBH,7461,1,LEC,Explore/Visualizing Data in R,A-,48,1,PI,"Siegel,Lianne Kay",Assistant Professor,FA,siege245
Fall 2024,UMNTC,UMNTC,PUBH,7463,1,LEC,Prediction and ML for Pub Hlth,A,22,16,PI,"Wolfson,Julian",Professor,FA,julianw
Fall 2024,UMNTC,UMNTC,PUBH,7463,1,LEC,Prediction and ML for Pub Hlth,A-,22,1,PI,"Wolfson,Julian",Professor,FA,julianw
Fall 2024,UMNTC,UMNTC,PUBH,7463,1,LEC,Prediction and ML for Pub Hlth,B+,22,3,PI,"Wolfson,Julian",Professor,FA,julianw
Fall 2024,UMNTC,UMNTC,PUBH,7463,1,LEC,Prediction and ML for Pub Hlth,S,22,2,PI,"Wolfson,Julian",Professor,FA,julianw
Fall 2024,UMNTC,UMNTC,PUBH,7465,1,LEC,Biostat Consulting,A,14,12,PI,"Rudser,Kyle",Professor,FA,rudser
Fall 2024,UMNTC,UMNTC,PUBH,7465,1,LEC,Biostat Consulting,B,14,1,PI,"Rudser,Kyle",Professor,FA,rudser
Fall 2024,UMNTC,UMNTC,PUBH,7465,1,LEC,Biostat Consulting,W,14,1,PI,"Rudser,Kyle",Professor,FA,rudser
Fall 2024,UMNTC,UMNTC,PUBH,7485,1,LEC,Methods for Causal Inference,A,21,19,PI,"Vock,David M",Associate Professor,FA,vock
Fall 2024,UMNTC,UMNTC,PUBH,7485,1,LEC,Methods for Causal Inference,A-,21,1,PI,"Vock,David M",Associate Professor,FA,vock
Fall 2024,UMNTC,UMNTC,PUBH,7485,1,LEC,Methods for Causal Inference,S,21,1,PI,"Vock,David M",Associate Professor,FA,vock
Fall 2024,UMNTC,UMNTC,PUBH,7537,320,LEC,Healthcare Finance,A,17,15,PI,"Wordelman,Brent Karl",Lecturer,AP,worde019
Fall 2024,UMNTC,UMNTC,PUBH,7537,320,LEC,Healthcare Finance,A-,17,1,PI,"Wordelman,Brent Karl",Lecturer,AP,worde019
Fall 2024,UMNTC,UMNTC,PUBH,7537,320,LEC,Healthcare Finance,W,17,1,PI,"Wordelman,Brent Karl",Lecturer,AP,worde019
Fall 2024,UMNTC,UMNTC,PUBH,7542,320,LEC,Quality Improvement and Safety,A,17,16,PI,"Baum,Karyn Deborah",Lecturer,AP,kbaum
Fall 2024,UMNTC,UMNTC,PUBH,7542,320,LEC,Quality Improvement and Safety,A-,17,1,PI,"Baum,Karyn Deborah",Lecturer,AP,kbaum
Fall 2024,UMNTC,UMNTC,PUBH,7547,320,LEC,Healthcare HR Management,A,18,13,PI,"Dill,Janette",Associate Professor,FA,dill0221
Fall 2024,UMNTC,UMNTC,PUBH,7547,320,LEC,Healthcare HR Management,A-,18,3,PI,"Dill,Janette",Associate Professor,FA,dill0221
Fall 2024,UMNTC,UMNTC,PUBH,7547,320,LEC,Healthcare HR Management,B-,18,1,PI,"Dill,Janette",Associate Professor,FA,dill0221
Fall 2024,UMNTC,UMNTC,PUBH,7547,320,LEC,Healthcare HR Management,W,18,1,PI,"Dill,Janette",Associate Professor,FA,dill0221
Fall 2024,UMNTC,UMNTC,PUBH,7553,320,LEC,Healthcare Management Ethics,A,30,24,PI,"Mickelsen,Ruth Ann",Senior Lecturer,AP,micke029
Fall 2024,UMNTC,UMNTC,PUBH,7553,320,LEC,Healthcare Management Ethics,A-,30,4,PI,"Mickelsen,Ruth Ann",Senior Lecturer,AP,micke029
Fall 2024,UMNTC,UMNTC,PUBH,7553,320,LEC,Healthcare Management Ethics,B,30,2,PI,"Mickelsen,Ruth Ann",Senior Lecturer,AP,micke029
Fall 2024,UMNTC,UMNTC,PUBH,7555,320,LEC,Health Economics,A,23,20,PI,"Huckfeldt,Peter",Associate Professor,FA,huckfeld
Fall 2024,UMNTC,UMNTC,PUBH,7555,320,LEC,Health Economics,A-,23,2,PI,"Huckfeldt,Peter",Associate Professor,FA,huckfeld
Fall 2024,UMNTC,UMNTC,PUBH,7555,320,LEC,Health Economics,B+,23,1,PI,"Huckfeldt,Peter",Associate Professor,FA,huckfeld
Fall 2024,UMNTC,UMNTC,PUBH,7556,320,LEC,Health and Health Systems,A,22,18,PI,"Golberstein,Ezra",Associate Professor,FA,egolber
Fall 2024,UMNTC,UMNTC,PUBH,7556,320,LEC,Health and Health Systems,A-,22,4,PI,"Golberstein,Ezra",Associate Professor,FA,egolber
Fall 2024,UMNTC,UMNTC,PUBH,7569,320,LEC,Health Care Policy,A,32,31,PI,"Henning-Smith,Carrie Elizabeth",Associate Professor,FA,henn0329
Fall 2024,UMNTC,UMNTC,PUBH,7569,320,LEC,Health Care Policy,A-,32,1,PI,"Henning-Smith,Carrie Elizabeth",Associate Professor,FA,henn0329
Fall 2024,UMNTC,UMNTC,PUBH,7711,1,LEC,"Priorities, Framing PH Issues",A,13,10,PI,"Lamprecht,Lara Sue",Lecturer,AP,lamp0001
Fall 2024,UMNTC,UMNTC,PUBH,7711,1,LEC,"Priorities, Framing PH Issues",A-,13,1,PI,"Lamprecht,Lara Sue",Lecturer,AP,lamp0001
Fall 2024,UMNTC,UMNTC,PUBH,7711,1,LEC,"Priorities, Framing PH Issues",B,13,1,PI,"Lamprecht,Lara Sue",Lecturer,AP,lamp0001
Fall 2024,UMNTC,UMNTC,PUBH,7711,1,LEC,"Priorities, Framing PH Issues",B+,13,1,PI,"Lamprecht,Lara Sue",Lecturer,AP,lamp0001
Fall 2024,UMNTC,UMNTC,PUBH,7784,320,LEC,Master's Project Seminar,A,15,11,PI,"Wurtz,Rebecca",Professor,FA,rwurtz
Fall 2024,UMNTC,UMNTC,PUBH,7784,320,LEC,Master's Project Seminar,A-,15,1,PI,"Wurtz,Rebecca",Professor,FA,rwurtz
Fall 2024,UMNTC,UMNTC,PUBH,7784,320,LEC,Master's Project Seminar,B-,15,1,PI,"Wurtz,Rebecca",Professor,FA,rwurtz
Fall 2024,UMNTC,UMNTC,PUBH,7784,320,LEC,Master's Project Seminar,C,15,1,PI,"Wurtz,Rebecca",Professor,FA,rwurtz
Fall 2024,UMNTC,UMNTC,PUBH,7784,320,LEC,Master's Project Seminar,W,15,1,PI,"Wurtz,Rebecca",Professor,FA,rwurtz
Fall 2024,UMNTC,UMNTC,PUBH,8341,1,LEC,Adv. Epi Methods: Concepts,A,14,7,PI,"Mason,Susan Marshall",Associate Professor,FA,smmason
Fall 2024,UMNTC,UMNTC,PUBH,8341,1,LEC,Adv. Epi Methods: Concepts,A-,14,2,PI,"Mason,Susan Marshall",Associate Professor,FA,smmason
Fall 2024,UMNTC,UMNTC,PUBH,8341,1,LEC,Adv. Epi Methods: Concepts,B,14,3,PI,"Mason,Susan Marshall",Associate Professor,FA,smmason
Fall 2024,UMNTC,UMNTC,PUBH,8341,1,LEC,Adv. Epi Methods: Concepts,B+,14,1,PI,"Mason,Susan Marshall",Associate Professor,FA,smmason
Fall 2024,UMNTC,UMNTC,PUBH,8341,1,LEC,Adv. Epi Methods: Concepts,B-,14,1,PI,"Mason,Susan Marshall",Associate Professor,FA,smmason
Fall 2024,UMNTC,UMNTC,PUBH,8401,1,LEC,Linear Models,A,16,7,PI,"Reilly,Cavan Sheerin",Professor,FA,reill017
Fall 2024,UMNTC,UMNTC,PUBH,8401,1,LEC,Linear Models,A-,16,3,PI,"Reilly,Cavan Sheerin",Professor,FA,reill017
Fall 2024,UMNTC,UMNTC,PUBH,8401,1,LEC,Linear Models,B,16,2,PI,"Reilly,Cavan Sheerin",Professor,FA,reill017
Fall 2024,UMNTC,UMNTC,PUBH,8401,1,LEC,Linear Models,B+,16,3,PI,"Reilly,Cavan Sheerin",Professor,FA,reill017
Fall 2024,UMNTC,UMNTC,PUBH,8401,1,LEC,Linear Models,W,16,1,PI,"Reilly,Cavan Sheerin",Professor,FA,reill017
Fall 2024,UMNTC,UMNTC,PUBH,8412,1,LEC,Adv Stat Inf & Prob Models,A,14,12,PI,"Hou,Jue",Assistant Professor,FA,hou00123
Fall 2024,UMNTC,UMNTC,PUBH,8412,1,LEC,Adv Stat Inf & Prob Models,B+,14,1,PI,"Hou,Jue",Assistant Professor,FA,hou00123
Fall 2024,UMNTC,UMNTC,PUBH,8412,1,LEC,Adv Stat Inf & Prob Models,W,14,1,PI,"Hou,Jue",Assistant Professor,FA,hou00123
Fall 2024,UMNTC,UMNTC,PUBH,8485,1,LEC,Advanced Causal Inference,A,18,15,PI,"Huling,Jared Davis",Assistant Professor,FA,huling
Fall 2024,UMNTC,UMNTC,PUBH,8485,1,LEC,Advanced Causal Inference,B-,18,1,PI,"Huling,Jared Davis",Assistant Professor,FA,huling
Fall 2024,UMNTC,UMNTC,PUBH,8485,1,LEC,Advanced Causal Inference,S,18,1,PI,"Huling,Jared Davis",Assistant Professor,FA,huling
Fall 2024,UMNTC,UMNTC,PUBH,8485,1,LEC,Advanced Causal Inference,W,18,1,PI,"Huling,Jared Davis",Assistant Professor,FA,huling
Fall 2024,UMNTC,UMNTC,PUBH,8666,1,IND,Doct Pre-Thesis Cr,NG,25,20,,,,,
Fall 2024,UMNTC,UMNTC,PUBH,8666,1,IND,Doct Pre-Thesis Cr,W,25,5,,,,,
Fall 2024,UMNTC,UMNTC,PUBH,8666,3,IND,Doct Pre-Thesis Cr,NG,16,9,,,,,
Fall 2024,UMNTC,UMNTC,PUBH,8666,3,IND,Doct Pre-Thesis Cr,W,16,7,,,,,
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",A,95,27,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",A-,95,23,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",B,95,7,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",B+,95,16,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",B-,95,8,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",C,95,2,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",C+,95,1,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",C-,95,2,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",D,95,1,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",D+,95,3,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",F,95,3,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",S,95,1,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
Fall 2024,UMNTC,UMNTC,RM,1201,1,LEC,"Fashion, Ethics, & Consumption",W,95,1,PI,"Kim,Lauren",Assistant Professor,FA,nlkim
