TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
1235,Sum 2023,UMNTC,UMNTC,POL,3311,1,LEC,"Law, Justice & Film",A-,19,6,PI,"Johnson,Timothy Russell",Professor,FA,trj
1235,Sum 2023,UMNTC,UMNTC,POL,3311,1,LEC,"Law, Justice & Film",B+,19,2,PI,"Johnson,Timothy Russell",Professor,FA,trj
1235,Sum 2023,UMNTC,UMNTC,POL,3311,1,LEC,"Law, Justice & Film",F,19,1,PI,"Johnson,Timothy Russell",Professor,FA,trj
1235,Sum 2023,UMNTC,UMNTC,POL,3477,1,LEC,Political Economy of Dvlpmnt,A,14,2,PI,"Oker,Ibrahim",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3477,1,LEC,Political Economy of Dvlpmnt,A-,14,3,PI,"Oker,Ibrahim",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3477,1,LEC,Political Economy of Dvlpmnt,B,14,3,PI,"Oker,Ibrahim",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3477,1,LEC,Political Economy of Dvlpmnt,B+,14,2,PI,"Oker,Ibrahim",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3477,1,LEC,Political Economy of Dvlpmnt,B-,14,1,PI,"Oker,Ibrahim",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3477,1,LEC,Political Economy of Dvlpmnt,F,14,1,PI,"Oker,Ibrahim",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3477,1,LEC,Political Economy of Dvlpmnt,W,14,2,PI,"Oker,Ibrahim",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3766,1,LEC,Pol Psych of Mass Behavior,A,19,6,PI,"Collins,Timothy Paul",Lecturer,AP,tpcollin
1235,Sum 2023,UMNTC,UMNTC,POL,3766,1,LEC,Pol Psych of Mass Behavior,A-,19,3,PI,"Collins,Timothy Paul",Lecturer,AP,tpcollin
1235,Sum 2023,UMNTC,UMNTC,POL,3766,1,LEC,Pol Psych of Mass Behavior,B,19,3,PI,"Collins,Timothy Paul",Lecturer,AP,tpcollin
1235,Sum 2023,UMNTC,UMNTC,POL,3766,1,LEC,Pol Psych of Mass Behavior,B+,19,4,PI,"Collins,Timothy Paul",Lecturer,AP,tpcollin
1235,Sum 2023,UMNTC,UMNTC,POL,3766,1,LEC,Pol Psych of Mass Behavior,B-,19,1,PI,"Collins,Timothy Paul",Lecturer,AP,tpcollin
1235,Sum 2023,UMNTC,UMNTC,POL,3766,1,LEC,Pol Psych of Mass Behavior,F,19,2,PI,"Collins,Timothy Paul",Lecturer,AP,tpcollin
1235,Sum 2023,UMNTC,UMNTC,POL,3835,1,LEC,International Relations,A,14,5,PI,"Accorsi Amaral,Pedro",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3835,1,LEC,International Relations,A-,14,2,PI,"Accorsi Amaral,Pedro",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3835,1,LEC,International Relations,B,14,2,PI,"Accorsi Amaral,Pedro",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3835,1,LEC,International Relations,B+,14,1,PI,"Accorsi Amaral,Pedro",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3835,1,LEC,International Relations,B-,14,1,PI,"Accorsi Amaral,Pedro",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3835,1,LEC,International Relations,C-,14,1,PI,"Accorsi Amaral,Pedro",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3835,1,LEC,International Relations,F,14,1,PI,"Accorsi Amaral,Pedro",,,
1235,Sum 2023,UMNTC,UMNTC,POL,3835,1,LEC,International Relations,W,14,1,PI,"Accorsi Amaral,Pedro",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,A,33,11,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,A-,33,5,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,B,33,1,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,B-,33,2,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,C,33,5,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,C+,33,4,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,D,33,2,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,F,33,1,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,1,LEC,Intro Psych,W,33,2,PI,"Priest,Reed Whitfield",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,A,37,7,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,A-,37,6,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,B,37,4,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,B+,37,5,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,B-,37,4,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,C,37,3,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,C+,37,1,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,C-,37,4,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,D,37,2,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,1001,2,LEC,Intro Psych,F,37,1,PI,"Jin,Tao",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,A,91,31,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,A-,91,11,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,B,91,9,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,B+,91,8,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,B-,91,9,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,C,91,8,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,C+,91,4,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,C-,91,3,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,D,91,3,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,F,91,3,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,S,91,1,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3001W,1,LEC,Intro Research Methods,W,91,1,PI,"Blankenau,Amelia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,A,47,24,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,A-,47,9,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,B,47,1,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,B+,47,3,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,B-,47,2,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,C,47,3,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,C+,47,1,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,F,47,3,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3031,1,LAB,Intro Sensation and Perception,W,47,1,PI,"Gao,Zi",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,A,68,30,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,A-,68,13,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,B,68,2,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,B+,68,5,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,B-,68,8,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,C,68,1,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,C+,68,1,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,C-,68,2,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,D+,68,1,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,F,68,4,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3051,1,LEC,Intro to Cognitive,N,68,1,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,A,58,17,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,A-,58,9,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,B,58,8,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,B+,58,6,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,B-,58,7,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,C,58,1,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,C-,58,1,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,D+,58,1,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,F,58,5,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,S,58,1,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3206,1,LEC,Health Psychology,W,58,2,PI,"Vieth,Grace Peterson",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,A,63,24,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,A-,63,12,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,B,63,4,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,B+,63,2,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,B-,63,4,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,C,63,2,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,C+,63,4,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,C-,63,1,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,D,63,4,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,F,63,4,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,S,63,1,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3511,1,LEC,Intro Counseling Psych,W,63,1,PI,"Anyanso,Vanessa Erica",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3604,1,LEC,Intro to Psychopathology,A,85,68,PI,"Manbeck,Adrienne Brooke Myren",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3604,1,LEC,Intro to Psychopathology,A-,85,6,PI,"Manbeck,Adrienne Brooke Myren",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3604,1,LEC,Intro to Psychopathology,B,85,1,PI,"Manbeck,Adrienne Brooke Myren",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3604,1,LEC,Intro to Psychopathology,B-,85,2,PI,"Manbeck,Adrienne Brooke Myren",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3604,1,LEC,Intro to Psychopathology,C,85,2,PI,"Manbeck,Adrienne Brooke Myren",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3604,1,LEC,Intro to Psychopathology,C+,85,3,PI,"Manbeck,Adrienne Brooke Myren",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3604,1,LEC,Intro to Psychopathology,F,85,3,PI,"Manbeck,Adrienne Brooke Myren",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,A,66,8,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,A-,66,9,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,B,66,8,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,B+,66,5,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,B-,66,5,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,C,66,7,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,C+,66,5,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,C-,66,2,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,D,66,3,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,F,66,6,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3801,1,LEC,Intro Psych Data Analysis,W,66,8,PI,"Lee,Samuel David",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3901W,1,LEC,Capstone: Research Laboratory,A,15,10,PI,"Snodgress,Matthew Allen",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3901W,1,LEC,Capstone: Research Laboratory,A-,15,1,PI,"Snodgress,Matthew Allen",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3901W,1,LEC,Capstone: Research Laboratory,B,15,1,PI,"Snodgress,Matthew Allen",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3901W,1,LEC,Capstone: Research Laboratory,B+,15,2,PI,"Snodgress,Matthew Allen",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3901W,1,LEC,Capstone: Research Laboratory,F,15,1,PI,"Snodgress,Matthew Allen",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,1,LEC,Capstone: Individual Interest,A,17,4,PI,"Nakamura,Mo",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,1,LEC,Capstone: Individual Interest,A-,17,5,PI,"Nakamura,Mo",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,1,LEC,Capstone: Individual Interest,B+,17,3,PI,"Nakamura,Mo",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,1,LEC,Capstone: Individual Interest,B-,17,1,PI,"Nakamura,Mo",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,1,LEC,Capstone: Individual Interest,C+,17,1,PI,"Nakamura,Mo",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,1,LEC,Capstone: Individual Interest,F,17,3,PI,"Nakamura,Mo",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,2,LEC,Capstone: Individual Interest,A,18,6,PI,"Lee,Hyunsuk",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,2,LEC,Capstone: Individual Interest,A-,18,1,PI,"Lee,Hyunsuk",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,2,LEC,Capstone: Individual Interest,B,18,2,PI,"Lee,Hyunsuk",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,2,LEC,Capstone: Individual Interest,B+,18,1,PI,"Lee,Hyunsuk",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,2,LEC,Capstone: Individual Interest,B-,18,2,PI,"Lee,Hyunsuk",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,2,LEC,Capstone: Individual Interest,C,18,3,PI,"Lee,Hyunsuk",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,2,LEC,Capstone: Individual Interest,C+,18,1,PI,"Lee,Hyunsuk",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,3902W,2,LEC,Capstone: Individual Interest,F,18,2,PI,"Lee,Hyunsuk",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,A,49,15,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,A-,49,9,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,B,49,7,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,B+,49,8,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,B-,49,3,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,C,49,3,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,C+,49,1,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,F,49,2,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,4521,1,LEC,Psychology of Stress & Trauma,W,49,1,PI,"Selvey,Alicia",,,
1235,Sum 2023,UMNTC,UMNTC,PSY,5993,1,LAB,Research Lab in Psychology,A,12,8,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,5993,1,LAB,Research Lab in Psychology,A-,12,1,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,5993,1,LAB,Research Lab in Psychology,B,12,3,PI,"Woodward,Amanda Mae",Assistant Professor,FA,woodw284
1235,Sum 2023,UMNTC,UMNTC,PSY,5993,3,LAB,Research Lab in Psychology,A,13,11,PI,"Meredith,Liza Niederehe",Assistant Professor,FA,mere0032
1235,Sum 2023,UMNTC,UMNTC,PSY,5993,3,LAB,Research Lab in Psychology,A-,13,1,PI,"Meredith,Liza Niederehe",Assistant Professor,FA,mere0032
1235,Sum 2023,UMNTC,UMNTC,PSY,5993,3,LAB,Research Lab in Psychology,F,13,1,PI,"Meredith,Liza Niederehe",Assistant Professor,FA,mere0032
1235,Sum 2023,UMNTC,UMNTC,PT,6058,1,LEC,Anatomy for PT,A,63,24,PI,"Suchy,Jamie",HC Mgr 2-Physical Therapy,AA,such0018
1235,Sum 2023,UMNTC,UMNTC,PT,6058,1,LEC,Anatomy for PT,A-,63,17,PI,"Suchy,Jamie",HC Mgr 2-Physical Therapy,AA,such0018
1235,Sum 2023,UMNTC,UMNTC,PT,6058,1,LEC,Anatomy for PT,B,63,8,PI,"Suchy,Jamie",HC Mgr 2-Physical Therapy,AA,such0018
1235,Sum 2023,UMNTC,UMNTC,PT,6058,1,LEC,Anatomy for PT,B+,63,7,PI,"Suchy,Jamie",HC Mgr 2-Physical Therapy,AA,such0018
1235,Sum 2023,UMNTC,UMNTC,PT,6058,1,LEC,Anatomy for PT,B-,63,3,PI,"Suchy,Jamie",HC Mgr 2-Physical Therapy,AA,such0018
1235,Sum 2023,UMNTC,UMNTC,PT,6058,1,LEC,Anatomy for PT,C,63,3,PI,"Suchy,Jamie",HC Mgr 2-Physical Therapy,AA,such0018
1235,Sum 2023,UMNTC,UMNTC,PT,6058,1,LEC,Anatomy for PT,C+,63,1,PI,"Suchy,Jamie",HC Mgr 2-Physical Therapy,AA,such0018
1235,Sum 2023,UMNTC,UMNTC,PT,6250,1,LEC,Acute Care,A,62,30,PI,"DeNiel,Carrie Ann",Lecturer,AP,denie002
1235,Sum 2023,UMNTC,UMNTC,PT,6250,1,LEC,Acute Care,A-,62,13,PI,"DeNiel,Carrie Ann",Lecturer,AP,denie002
1235,Sum 2023,UMNTC,UMNTC,PT,6250,1,LEC,Acute Care,B,62,4,PI,"DeNiel,Carrie Ann",Lecturer,AP,denie002
1235,Sum 2023,UMNTC,UMNTC,PT,6250,1,LEC,Acute Care,B+,62,14,PI,"DeNiel,Carrie Ann",Lecturer,AP,denie002
1235,Sum 2023,UMNTC,UMNTC,PT,6250,1,LEC,Acute Care,B-,62,1,PI,"DeNiel,Carrie Ann",Lecturer,AP,denie002
1235,Sum 2023,UMNTC,UMNTC,PT,6251,1,LEC,Integument,A,62,23,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,PT,6251,1,LEC,Integument,A-,62,19,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,PT,6251,1,LEC,Integument,B,62,8,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,PT,6251,1,LEC,Integument,B+,62,9,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,PT,6251,1,LEC,Integument,B-,62,3,PI,,,,
1235,Sum 2023,UMNTC,UMNTC,PT,6252,1,LEC,Pathophysiology,A,62,20,PI,"Snow MD,PhD,LeAnn M",Assistant Professor,FA,snow0018
1235,Sum 2023,UMNTC,UMNTC,PT,6252,1,LEC,Pathophysiology,A-,62,19,PI,"Snow MD,PhD,LeAnn M",Assistant Professor,FA,snow0018
1235,Sum 2023,UMNTC,UMNTC,PT,6252,1,LEC,Pathophysiology,B,62,9,PI,"Snow MD,PhD,LeAnn M",Assistant Professor,FA,snow0018
1235,Sum 2023,UMNTC,UMNTC,PT,6252,1,LEC,Pathophysiology,B+,62,13,PI,"Snow MD,PhD,LeAnn M",Assistant Professor,FA,snow0018
1235,Sum 2023,UMNTC,UMNTC,PT,6252,1,LEC,Pathophysiology,C+,62,1,PI,"Snow MD,PhD,LeAnn M",Assistant Professor,FA,snow0018
1235,Sum 2023,UMNTC,UMNTC,PT,6288,1,LEC,Pediatric Rehab,A,59,23,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,FA,stuyv006
1235,Sum 2023,UMNTC,UMNTC,PT,6288,1,LEC,Pediatric Rehab,A-,59,17,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,FA,stuyv006
1235,Sum 2023,UMNTC,UMNTC,PT,6288,1,LEC,Pediatric Rehab,B,59,6,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,FA,stuyv006
1235,Sum 2023,UMNTC,UMNTC,PT,6288,1,LEC,Pediatric Rehab,B+,59,11,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,FA,stuyv006
1235,Sum 2023,UMNTC,UMNTC,PT,6288,1,LEC,Pediatric Rehab,B-,59,1,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,FA,stuyv006
1235,Sum 2023,UMNTC,UMNTC,PT,6288,1,LEC,Pediatric Rehab,C+,59,1,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,FA,stuyv006
1235,Sum 2023,UMNTC,UMNTC,PT,6290,1,LEC,Cont PT Practice,A,59,58,PI,"Picard,Kathleen Marie",Lecturer,AP,picar016
1235,Sum 2023,UMNTC,UMNTC,PT,6290,1,LEC,Cont PT Practice,B+,59,1,PI,"Picard,Kathleen Marie",Lecturer,AP,picar016
1235,Sum 2023,UMNTC,UMNTC,PT,6294,1,LEC,Clinical Integration,A,59,52,PI,"Johnson,Jessica Lindsey",Assistant Professor,FA,john4458
1235,Sum 2023,UMNTC,UMNTC,PT,6294,1,LEC,Clinical Integration,A-,59,5,PI,"Johnson,Jessica Lindsey",Assistant Professor,FA,john4458
1235,Sum 2023,UMNTC,UMNTC,PT,6294,1,LEC,Clinical Integration,B+,59,2,PI,"Johnson,Jessica Lindsey",Assistant Professor,FA,john4458
1235,Sum 2023,UMNTC,UMNTC,PT,6401,1,LEC,Peds Rehab Elec,A,19,18,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,FA,stuyv006
1235,Sum 2023,UMNTC,UMNTC,PT,6401,1,LEC,Peds Rehab Elec,A-,19,1,PI,"Stuyvenberg,Corri Lynn",Assistant Professor,FA,stuyv006
