TERM,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,FULL_NAME
1259,UMNTC,UMNTC,CHEM,1086,002,Chemistry for Life Sci II Lab,W,1,Angela Perkins,aperkins,CHEM 1086
1259,UMNTC,UMNTC,CHEM,1086,004,Chemistry for Life Sci II Lab,A,5,Angela Perkins,aperkins,CHEM 1086
1259,UMNTC,UMNTC,CHEM,1086,004,Chemistry for Life Sci II Lab,A-,4,Angela Perkins,aperkins,CHEM 1086
1259,UMNTC,UMNTC,CHEM,1086,004,Chemistry for Life Sci II Lab,B,3,Angela Perkins,aperkins,CHEM 1086
1259,UMNTC,UMNTC,CHEM,1086,004,Chemistry for Life Sci II Lab,B+,3,Angela Perkins,aperkins,CHEM 1086
1259,UMNTC,UMNTC,CHEM,1086,004,Chemistry for Life Sci II Lab,B-,1,Angela Perkins,aperkins,CHEM 1086
1259,UMNTC,UMNTC,CHEM,1086,004,Chemistry for Life Sci II Lab,C,1,Angela Perkins,aperkins,CHEM 1086
1259,UMNTC,UMNTC,CHEM,1086,004,Chemistry for Life Sci II Lab,C+,1,Angela Perkins,aperkins,CHEM 1086
1259,UMNTC,UMNTC,CHEM,1086,004,Chemistry for Life Sci II Lab,W,1,Angela Perkins,aperkins,CHEM 1086
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,A,5,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,B,3,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,B-,6,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,C,1,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,C+,1,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,C-,1,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,F,1,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,S,1,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,002,General Chemistry I,W,1,Joseph Alia,aliaj,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,003,General Chemistry I,A,1,Alyssa Pirinelli-Deslauriers,apirinel,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,003,General Chemistry I,B,4,Alyssa Pirinelli-Deslauriers,apirinel,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,003,General Chemistry I,B+,3,Alyssa Pirinelli-Deslauriers,apirinel,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,003,General Chemistry I,B-,5,Alyssa Pirinelli-Deslauriers,apirinel,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,003,General Chemistry I,C,1,Alyssa Pirinelli-Deslauriers,apirinel,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,003,General Chemistry I,F,3,Alyssa Pirinelli-Deslauriers,apirinel,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,004,General Chemistry I,A,4,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,004,General Chemistry I,A-,2,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,004,General Chemistry I,B,5,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,004,General Chemistry I,B+,1,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,004,General Chemistry I,B-,5,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,004,General Chemistry I,C+,1,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,004,General Chemistry I,F,2,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,005,General Chemistry I,A,5,Stuart Winikoff,kohlx030,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,005,General Chemistry I,B,3,Stuart Winikoff,kohlx030,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,005,General Chemistry I,B+,2,Stuart Winikoff,kohlx030,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,005,General Chemistry I,B-,4,Stuart Winikoff,kohlx030,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,005,General Chemistry I,C+,1,Stuart Winikoff,kohlx030,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,005,General Chemistry I,F,1,Stuart Winikoff,kohlx030,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,006,General Chemistry I,A,6,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,006,General Chemistry I,A-,1,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,006,General Chemistry I,B,3,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,006,General Chemistry I,B-,7,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,006,General Chemistry I,C+,1,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNMO,UMNMO,CHEM,1101,006,General Chemistry I,F,2,Winnie Winikoff,wini0019,CHEM 1101
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,A,7,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,A-,5,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,B+,3,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,B-,4,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,C,2,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,C+,1,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,D,2,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,D+,2,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,F,2,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1103,001,Aspects of Chemistry,W,2,Paul Kiprof,pkiprof,CHEM 1103
1259,UMNDL,UMNDL,CHEM,1104,001,Aspects of Chemistry Lab,A,5,Paul Kiprof,pkiprof,CHEM 1104
1259,UMNDL,UMNDL,CHEM,1104,001,Aspects of Chemistry Lab,B+,1,Paul Kiprof,pkiprof,CHEM 1104
1259,UMNDL,UMNDL,CHEM,1104,001,Aspects of Chemistry Lab,B-,1,Paul Kiprof,pkiprof,CHEM 1104
1259,UMNDL,UMNDL,CHEM,1104,001,Aspects of Chemistry Lab,C,1,Paul Kiprof,pkiprof,CHEM 1104
1259,UMNDL,UMNDL,CHEM,1104,001,Aspects of Chemistry Lab,D,3,Paul Kiprof,pkiprof,CHEM 1104
1259,UMNDL,UMNDL,CHEM,1104,001,Aspects of Chemistry Lab,F,2,Paul Kiprof,pkiprof,CHEM 1104
1259,UMNDL,UMNDL,CHEM,1104,001,Aspects of Chemistry Lab,W,1,Paul Kiprof,pkiprof,CHEM 1104
1259,UMNDL,UMNDL,CHEM,1113,002,"Gen, Organic, Biol Chemistry I",A,3,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,002,"Gen, Organic, Biol Chemistry I",A-,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,002,"Gen, Organic, Biol Chemistry I",B,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,002,"Gen, Organic, Biol Chemistry I",B+,4,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,002,"Gen, Organic, Biol Chemistry I",B-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,002,"Gen, Organic, Biol Chemistry I",C-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,002,"Gen, Organic, Biol Chemistry I",F,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,004,"Gen, Organic, Biol Chemistry I",A,3,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,004,"Gen, Organic, Biol Chemistry I",A-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,004,"Gen, Organic, Biol Chemistry I",B,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,004,"Gen, Organic, Biol Chemistry I",B+,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,004,"Gen, Organic, Biol Chemistry I",B-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,004,"Gen, Organic, Biol Chemistry I",C,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,004,"Gen, Organic, Biol Chemistry I",C+,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,004,"Gen, Organic, Biol Chemistry I",C-,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",A,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",A-,5,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",B,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",C,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",C+,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",C-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",D,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",F,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,008,"Gen, Organic, Biol Chemistry I",W,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,022,"Gen, Organic, Biol Chemistry I",A,6,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,022,"Gen, Organic, Biol Chemistry I",A-,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,022,"Gen, Organic, Biol Chemistry I",B,3,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,022,"Gen, Organic, Biol Chemistry I",B+,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,022,"Gen, Organic, Biol Chemistry I",B-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,022,"Gen, Organic, Biol Chemistry I",C+,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,022,"Gen, Organic, Biol Chemistry I",W,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,024,"Gen, Organic, Biol Chemistry I",A,3,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,024,"Gen, Organic, Biol Chemistry I",A-,4,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,024,"Gen, Organic, Biol Chemistry I",B,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,024,"Gen, Organic, Biol Chemistry I",B+,5,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,024,"Gen, Organic, Biol Chemistry I",B-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,024,"Gen, Organic, Biol Chemistry I",D,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,024,"Gen, Organic, Biol Chemistry I",F,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,026,"Gen, Organic, Biol Chemistry I",A,10,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,026,"Gen, Organic, Biol Chemistry I",B+,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,026,"Gen, Organic, Biol Chemistry I",B-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,026,"Gen, Organic, Biol Chemistry I",C,2,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1113,026,"Gen, Organic, Biol Chemistry I",C-,1,Eve Metto,emetto,CHEM 1113
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,A,12,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,A-,3,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,B,12,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,B+,5,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,B-,13,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,C,9,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,C+,11,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,C-,6,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,D,2,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,D+,2,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,F,3,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,003,General Chemistry I,W,5,Sangeeta Mereddy,smereddy,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,A,23,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,A-,12,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,B,9,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,B+,9,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,B-,8,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,C,6,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,C+,3,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,C-,3,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,D,3,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,F,6,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,013,General Chemistry I,W,3,Prashanth Poddutoori,ppk,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,A,19,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,A-,11,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,B,10,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,B+,8,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,B-,8,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,C,9,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,C+,5,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,C-,7,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,D,1,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,D+,1,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,023,General Chemistry I,F,5,Hannah Nennig,nenni025,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,A,17,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,A-,13,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,B,8,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,B+,15,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,B-,3,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,C,4,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,C+,9,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,C-,3,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,D,1,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,D+,5,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,F,3,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,033,General Chemistry I,W,4,Steven Berry,smberry,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,A,25,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,A-,15,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,B,10,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,B+,5,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,B-,10,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,C,5,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,C+,4,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,C-,2,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,D,3,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,F,2,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1153,043,General Chemistry I,W,2,Melanie Talaga,mtalaga,CHEM 1153
1259,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,A,10,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,A-,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,B-,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,C+,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,F,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,W,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,004,General Chem Lab I,A,12,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,004,General Chem Lab I,A-,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,004,General Chem Lab I,B,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,004,General Chem Lab I,C-,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,004,General Chem Lab I,F,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,004,General Chem Lab I,W,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,006,General Chem Lab I,A,13,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,006,General Chem Lab I,B,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,006,General Chem Lab I,B-,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,006,General Chem Lab I,C,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,006,General Chem Lab I,F,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,006,General Chem Lab I,W,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,008,General Chem Lab I,A,4,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,008,General Chem Lab I,A-,7,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,008,General Chem Lab I,B,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,008,General Chem Lab I,B+,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,008,General Chem Lab I,B-,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,008,General Chem Lab I,C+,3,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,010,General Chem Lab I,A,10,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,010,General Chem Lab I,A-,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,010,General Chem Lab I,B,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,010,General Chem Lab I,B-,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,010,General Chem Lab I,C+,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,010,General Chem Lab I,W,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,012,General Chem Lab I,A,10,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,012,General Chem Lab I,A-,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,012,General Chem Lab I,B,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,012,General Chem Lab I,C,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,012,General Chem Lab I,F,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,012,General Chem Lab I,W,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,014,General Chem Lab I,A,11,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,014,General Chem Lab I,A-,3,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,014,General Chem Lab I,B,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,014,General Chem Lab I,B-,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,014,General Chem Lab I,W,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,016,General Chem Lab I,A,12,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,016,General Chem Lab I,A-,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,016,General Chem Lab I,B,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,016,General Chem Lab I,B+,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,016,General Chem Lab I,C,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,016,General Chem Lab I,D+,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,020,General Chem Lab I,A,7,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,020,General Chem Lab I,A-,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,020,General Chem Lab I,B,4,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,020,General Chem Lab I,B-,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,020,General Chem Lab I,C,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,020,General Chem Lab I,C-,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,020,General Chem Lab I,D,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,020,General Chem Lab I,W,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,022,General Chem Lab I,A,9,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,022,General Chem Lab I,A-,4,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,022,General Chem Lab I,B,1,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,022,General Chem Lab I,B+,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,022,General Chem Lab I,D+,2,Paul Kiprof,pkiprof,CHEM 1154
1259,UMNDL,UMNDL,CHEM,1154,024,General Chem Lab I,A,14,Paul Kiprof,pkiprof,CHEM 1154
