TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,A,29,3,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,A-,29,3,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,B,29,4,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,B+,29,3,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,B-,29,3,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,C,29,4,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,C+,29,3,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,C-,29,2,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,F,29,3,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3308,001,LEC,Data-Driven Decision-Making,W,29,1,PI,"Kim,Sehoon",Associate Professor,FA,kimsh
Sum 2024,UMNTC,UMNTC,OLPD,3331H,500,DIS,Honors Global Identity,A,21,18,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3331H,500,DIS,Honors Global Identity,A-,21,1,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3331H,500,DIS,Honors Global Identity,B-,21,1,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3331H,500,DIS,Honors Global Identity,F,21,1,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3332,500,LEC,Global Identity,A,21,8,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3332,500,LEC,Global Identity,A-,21,1,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3332,500,LEC,Global Identity,B,21,2,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3332,500,LEC,Global Identity,B+,21,3,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3332,500,LEC,Global Identity,D+,21,1,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3332,500,LEC,Global Identity,F,21,3,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3332,500,LEC,Global Identity,W,21,3,PI,"Anderson,Christine Leona",Education Program Spec 3,AP,ander590
Sum 2024,UMNTC,UMNTC,OLPD,3609,001,LEC,Profession & Pract of BME/HRD,A,18,16,PI,"Roman,Richard Jonathan",,,
Sum 2024,UMNTC,UMNTC,OLPD,3609,001,LEC,Profession & Pract of BME/HRD,F,18,2,PI,"Roman,Richard Jonathan",,,
Sum 2024,UMNTC,UMNTC,OLPD,3609,002,LEC,Profession & Pract of BME/HRD,A,16,12,PI,"Rowe,Madeline Meris",,,
Sum 2024,UMNTC,UMNTC,OLPD,3609,002,LEC,Profession & Pract of BME/HRD,A-,16,1,PI,"Rowe,Madeline Meris",,,
Sum 2024,UMNTC,UMNTC,OLPD,3609,002,LEC,Profession & Pract of BME/HRD,C,16,1,PI,"Rowe,Madeline Meris",,,
Sum 2024,UMNTC,UMNTC,OLPD,3609,002,LEC,Profession & Pract of BME/HRD,C-,16,1,PI,"Rowe,Madeline Meris",,,
Sum 2024,UMNTC,UMNTC,OLPD,3609,002,LEC,Profession & Pract of BME/HRD,F,16,1,PI,"Rowe,Madeline Meris",,,
Sum 2024,UMNTC,UMNTC,OLPD,3828,001,DIS,Diversity in the Workplace,A,23,10,PI,"Sisco,Stephanie",Assistant Professor,FA,pleasant
Sum 2024,UMNTC,UMNTC,OLPD,3828,001,DIS,Diversity in the Workplace,A-,23,2,PI,"Sisco,Stephanie",Assistant Professor,FA,pleasant
Sum 2024,UMNTC,UMNTC,OLPD,3828,001,DIS,Diversity in the Workplace,B,23,4,PI,"Sisco,Stephanie",Assistant Professor,FA,pleasant
Sum 2024,UMNTC,UMNTC,OLPD,3828,001,DIS,Diversity in the Workplace,B+,23,2,PI,"Sisco,Stephanie",Assistant Professor,FA,pleasant
Sum 2024,UMNTC,UMNTC,OLPD,3828,001,DIS,Diversity in the Workplace,C,23,1,PI,"Sisco,Stephanie",Assistant Professor,FA,pleasant
Sum 2024,UMNTC,UMNTC,OLPD,3828,001,DIS,Diversity in the Workplace,C+,23,2,PI,"Sisco,Stephanie",Assistant Professor,FA,pleasant
Sum 2024,UMNTC,UMNTC,OLPD,3828,001,DIS,Diversity in the Workplace,F,23,2,PI,"Sisco,Stephanie",Assistant Professor,FA,pleasant
Sum 2024,UMNTC,UMNTC,OLPD,4426,001,LEC,Strategic CRM,A,12,8,PI,"Shopbell,Nicole Lynn",SS Pro 7-Academic Program Svc,AP,wileb011
Sum 2024,UMNTC,UMNTC,OLPD,4426,001,LEC,Strategic CRM,F,12,3,PI,"Shopbell,Nicole Lynn",SS Pro 7-Academic Program Svc,AP,wileb011
Sum 2024,UMNTC,UMNTC,OLPD,4426,001,LEC,Strategic CRM,W,12,1,PI,"Shopbell,Nicole Lynn",SS Pro 7-Academic Program Svc,AP,wileb011
Sum 2024,UMNTC,UMNTC,OLPD,5005,001,LEC,School and Society,A,15,12,PI,"Stahlman,Brittany Lee",,,
Sum 2024,UMNTC,UMNTC,OLPD,5005,001,LEC,School and Society,A-,15,1,PI,"Stahlman,Brittany Lee",,,
Sum 2024,UMNTC,UMNTC,OLPD,5005,001,LEC,School and Society,B,15,1,PI,"Stahlman,Brittany Lee",,,
Sum 2024,UMNTC,UMNTC,OLPD,5005,001,LEC,School and Society,B+,15,1,PI,"Stahlman,Brittany Lee",,,
Sum 2024,UMNTC,UMNTC,OLPD,5009,001,LEC,Human Relations,A,19,18,PI,"Colton,Emily Amanda",,,
Sum 2024,UMNTC,UMNTC,OLPD,5009,001,LEC,Human Relations,F,19,1,PI,"Colton,Emily Amanda",,,
Sum 2024,UMNTC,UMNTC,OLPD,5201,001,LEC,Strategies,A,20,18,PI,"Park,Rosemarie J.",Associate Professor,FA,parkx002
Sum 2024,UMNTC,UMNTC,OLPD,5201,001,LEC,Strategies,A-,20,2,PI,"Park,Rosemarie J.",Associate Professor,FA,parkx002
Sum 2024,UMNTC,UMNTC,OLPD,5202,001,LEC,Adult  Lrng & Devp,A,17,9,PI,"Collins,Joshua C.",Associate Professor,FA,collinsj
Sum 2024,UMNTC,UMNTC,OLPD,5202,001,LEC,Adult  Lrng & Devp,A-,17,3,PI,"Collins,Joshua C.",Associate Professor,FA,collinsj
Sum 2024,UMNTC,UMNTC,OLPD,5202,001,LEC,Adult  Lrng & Devp,B,17,2,PI,"Collins,Joshua C.",Associate Professor,FA,collinsj
Sum 2024,UMNTC,UMNTC,OLPD,5202,001,LEC,Adult  Lrng & Devp,B+,17,1,PI,"Collins,Joshua C.",Associate Professor,FA,collinsj
Sum 2024,UMNTC,UMNTC,OLPD,5202,001,LEC,Adult  Lrng & Devp,B-,17,2,PI,"Collins,Joshua C.",Associate Professor,FA,collinsj
Sum 2024,UMNTC,UMNTC,OLPD,5356,001,LEC,Disability Policy & Services,A,11,10,PI,"Dosch Brown,Rebecca",Education Program Spec 3,AP,dosch018
Sum 2024,UMNTC,UMNTC,OLPD,5356,001,LEC,Disability Policy & Services,A-,11,1,PI,"Dosch Brown,Rebecca",Education Program Spec 3,AP,dosch018
Sum 2024,UMNTC,UMNTC,OLPD,5819,001,LEC,Eval & Using Research,A,13,10,PI,"Dillard,Nicole",Assistant Professor,FA,ndillard
Sum 2024,UMNTC,UMNTC,OLPD,5819,001,LEC,Eval & Using Research,B-,13,2,PI,"Dillard,Nicole",Assistant Professor,FA,ndillard
Sum 2024,UMNTC,UMNTC,OLPD,5819,001,LEC,Eval & Using Research,W,13,1,PI,"Dillard,Nicole",Assistant Professor,FA,ndillard
Sum 2024,UMNTC,UMNTC,OT,1003,001,LEC,Intro:Occup Therap,A,11,8,PI,"Jacobs,Cindy",Instructor,FA,pell0063
Sum 2024,UMNTC,UMNTC,OT,1003,001,LEC,Intro:Occup Therap,A-,11,1,PI,"Jacobs,Cindy",Instructor,FA,pell0063
Sum 2024,UMNTC,UMNTC,OT,1003,001,LEC,Intro:Occup Therap,C-,11,1,PI,"Jacobs,Cindy",Instructor,FA,pell0063
Sum 2024,UMNTC,UMNTC,OT,1003,001,LEC,Intro:Occup Therap,W,11,1,PI,"Jacobs,Cindy",Instructor,FA,pell0063
Sum 2024,UMNTC,UMNTC,OT,7332,001,LEC,Quantitative Rsrch OcptnlThrpy,A,14,9,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7332,001,LEC,Quantitative Rsrch OcptnlThrpy,A-,14,4,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7332,001,LEC,Quantitative Rsrch OcptnlThrpy,B+,14,1,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7332,002,LEC,Quantitative Rsrch OcptnlThrpy,A,21,20,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7332,002,LEC,Quantitative Rsrch OcptnlThrpy,A-,21,1,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7343,001,LAB,Structures and Functions III,A-,14,2,PI,"Fredrickson,Abigail Marie",Associate Professor,FA,fredr147
Sum 2024,UMNTC,UMNTC,OT,7343,001,LAB,Structures and Functions III,B,14,7,PI,"Fredrickson,Abigail Marie",Associate Professor,FA,fredr147
Sum 2024,UMNTC,UMNTC,OT,7343,001,LAB,Structures and Functions III,B+,14,5,PI,"Fredrickson,Abigail Marie",Associate Professor,FA,fredr147
Sum 2024,UMNTC,UMNTC,OT,7343,002,LAB,Structures and Functions III,A,22,2,PI,"Fredrickson,Abigail Marie",Associate Professor,FA,fredr147
Sum 2024,UMNTC,UMNTC,OT,7343,002,LAB,Structures and Functions III,A-,22,6,PI,"Fredrickson,Abigail Marie",Associate Professor,FA,fredr147
Sum 2024,UMNTC,UMNTC,OT,7343,002,LAB,Structures and Functions III,B,22,8,PI,"Fredrickson,Abigail Marie",Associate Professor,FA,fredr147
Sum 2024,UMNTC,UMNTC,OT,7343,002,LAB,Structures and Functions III,B+,22,6,PI,"Fredrickson,Abigail Marie",Associate Professor,FA,fredr147
Sum 2024,UMNTC,UMNTC,OT,7653,002,LEC,OT Capstone Preparation III,A,10,8,PI,"Jones,Terrianne Thielen",Associate Professor,FA,jone1727
Sum 2024,UMNTC,UMNTC,OT,7653,002,LEC,OT Capstone Preparation III,B+,10,1,PI,"Jones,Terrianne Thielen",Associate Professor,FA,jone1727
Sum 2024,UMNTC,UMNTC,OT,7653,002,LEC,OT Capstone Preparation III,B-,10,1,PI,"Jones,Terrianne Thielen",Associate Professor,FA,jone1727
Sum 2024,UMNTC,UMNTC,OT,7695,002,FWK,Level II Fieldwork in OT,N,11,1,PI,"Kruse,Traci L",Assistant Professor,FA,tlkruse
Sum 2024,UMNTC,UMNTC,OT,7695,002,FWK,Level II Fieldwork in OT,S,11,10,PI,"Kruse,Traci L",Assistant Professor,FA,tlkruse
Sum 2024,UMNTC,UMNTC,OT,7821,002,LEC,Systems of OT Practice,A,15,8,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7821,002,LEC,Systems of OT Practice,A-,15,3,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7821,002,LEC,Systems of OT Practice,B,15,3,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7821,002,LEC,Systems of OT Practice,B+,15,1,PI,"Schaber PhD,Patricia Louise",Professor,FA,schab002
Sum 2024,UMNTC,UMNTC,OT,7831,002,LEC,Professional & Grant Writing,A,14,10,PI,"Rabaey,Paula",Associate Professor,FA,rabae010
Sum 2024,UMNTC,UMNTC,OT,7831,002,LEC,Professional & Grant Writing,A-,14,1,PI,"Rabaey,Paula",Associate Professor,FA,rabae010
Sum 2024,UMNTC,UMNTC,OT,7831,002,LEC,Professional & Grant Writing,B+,14,3,PI,"Rabaey,Paula",Associate Professor,FA,rabae010
Sum 2024,UMNTC,UMNTC,OT,7841,002,LEC,Program Development in OT,A,14,9,PI,"Sterner Sampers,Camille L.",Assistant Professor,FA,samp0009
Sum 2024,UMNTC,UMNTC,OT,7841,002,LEC,Program Development in OT,A-,14,4,PI,"Sterner Sampers,Camille L.",Assistant Professor,FA,samp0009
Sum 2024,UMNTC,UMNTC,OT,7841,002,LEC,Program Development in OT,B+,14,1,PI,"Sterner Sampers,Camille L.",Assistant Professor,FA,samp0009
Sum 2024,UMNTC,UMNTC,OT,7842,002,LEC,Teaching and Learning in OT,A,15,5,PI,"Anderson,Diane R",Associate Professor,FA,ander230
Sum 2024,UMNTC,UMNTC,OT,7842,002,LEC,Teaching and Learning in OT,A-,15,7,PI,"Anderson,Diane R",Associate Professor,FA,ander230
Sum 2024,UMNTC,UMNTC,OT,7842,002,LEC,Teaching and Learning in OT,B,15,1,PI,"Anderson,Diane R",Associate Professor,FA,ander230
Sum 2024,UMNTC,UMNTC,OT,7842,002,LEC,Teaching and Learning in OT,B+,15,1,PI,"Anderson,Diane R",Associate Professor,FA,ander230
Sum 2024,UMNTC,UMNTC,OT,7842,002,LEC,Teaching and Learning in OT,B-,15,1,PI,"Anderson,Diane R",Associate Professor,FA,ander230
Sum 2024,UMNTC,UMNTC,OT,7852,001,LEC,Trauma Informed Care for OT,A,34,32,PI,"Harrison,Andrea Cardenas",Lecturer,AP,harrisoa
Sum 2024,UMNTC,UMNTC,OT,7852,001,LEC,Trauma Informed Care for OT,A-,34,1,PI,"Harrison,Andrea Cardenas",Lecturer,AP,harrisoa
Sum 2024,UMNTC,UMNTC,OT,7852,001,LEC,Trauma Informed Care for OT,B,34,1,PI,"Harrison,Andrea Cardenas",Lecturer,AP,harrisoa
Sum 2024,UMNTC,UMNTC,OT,7855,002,DIS,Seminar in OT Issues,A,14,13,PI,"Jensen,Michael J",Assistant Professor,FA,jens0547
Sum 2024,UMNTC,UMNTC,OT,7855,002,DIS,Seminar in OT Issues,A-,14,1,PI,"Jensen,Michael J",Assistant Professor,FA,jens0547
Sum 2024,UMNTC,UMNTC,OUE,1001,001,LEC,Mastering Skills for College,A,10,5,PI,"Price,Allyson C",SS Pro 2-SS Multidiscipline,CS,aprice99
Sum 2024,UMNTC,UMNTC,OUE,1001,001,LEC,Mastering Skills for College,A-,10,1,PI,"Price,Allyson C",SS Pro 2-SS Multidiscipline,CS,aprice99
Sum 2024,UMNTC,UMNTC,OUE,1001,001,LEC,Mastering Skills for College,B-,10,1,PI,"Price,Allyson C",SS Pro 2-SS Multidiscipline,CS,aprice99
Sum 2024,UMNTC,UMNTC,OUE,1001,001,LEC,Mastering Skills for College,S,10,3,PI,"Price,Allyson C",SS Pro 2-SS Multidiscipline,CS,aprice99
Sum 2024,UMNTC,UMNTC,OUE,1087,001,DIS,The First Year Experience,A,53,42,PI,"Shada,Andrea",SS Pro 3-Career Development,AP,slon0010
Sum 2024,UMNTC,UMNTC,OUE,1087,001,DIS,The First Year Experience,A-,53,8,PI,"Shada,Andrea",SS Pro 3-Career Development,AP,slon0010
Sum 2024,UMNTC,UMNTC,OUE,1087,001,DIS,The First Year Experience,B,53,1,PI,"Shada,Andrea",SS Pro 3-Career Development,AP,slon0010
Sum 2024,UMNTC,UMNTC,OUE,1087,001,DIS,The First Year Experience,B+,53,1,PI,"Shada,Andrea",SS Pro 3-Career Development,AP,slon0010
Sum 2024,UMNTC,UMNTC,OUE,1087,001,DIS,The First Year Experience,C,53,1,PI,"Shada,Andrea",SS Pro 3-Career Development,AP,slon0010
Sum 2024,UMNTC,UMNTC,OUE,1830,001,DIS,Undergraduate Topics Course,A,67,61,PI,"Dougherty,Shelley Burrows",Teaching Assistant Professor,FA,sbdough
Sum 2024,UMNTC,UMNTC,OUE,1830,001,DIS,Undergraduate Topics Course,A-,67,1,PI,"Dougherty,Shelley Burrows",Teaching Assistant Professor,FA,sbdough
Sum 2024,UMNTC,UMNTC,OUE,1830,001,DIS,Undergraduate Topics Course,B,67,1,PI,"Dougherty,Shelley Burrows",Teaching Assistant Professor,FA,sbdough
Sum 2024,UMNTC,UMNTC,OUE,1830,001,DIS,Undergraduate Topics Course,B+,67,2,PI,"Dougherty,Shelley Burrows",Teaching Assistant Professor,FA,sbdough
Sum 2024,UMNTC,UMNTC,OUE,1830,001,DIS,Undergraduate Topics Course,C-,67,1,PI,"Dougherty,Shelley Burrows",Teaching Assistant Professor,FA,sbdough
Sum 2024,UMNTC,UMNTC,OUE,1830,001,DIS,Undergraduate Topics Course,F,67,1,PI,"Dougherty,Shelley Burrows",Teaching Assistant Professor,FA,sbdough
Sum 2024,UMNTC,UMNTC,PA,5911,001,LEC,Summer Internship,S,11,10,PI,"Bieneck,Amber",SS Pro 3-Career Development,AP,biene015
Sum 2024,UMNTC,UMNTC,PA,5911,001,LEC,Summer Internship,W,11,1,PI,"Bieneck,Amber",SS Pro 3-Career Development,AP,biene015
Sum 2024,UMNTC,UMNTC,PA,8081,001,LEC,Capstone Workshop,A,13,8,PI,"Entenza,Jeannie",Lecturer,AP,jeannie
Sum 2024,UMNTC,UMNTC,PA,8081,001,LEC,Capstone Workshop,A-,13,3,PI,"Entenza,Jeannie",Lecturer,AP,jeannie
Sum 2024,UMNTC,UMNTC,PA,8081,001,LEC,Capstone Workshop,B+,13,2,PI,"Entenza,Jeannie",Lecturer,AP,jeannie
Sum 2024,UMNTC,UMNTC,PHAR,1002,001,IND,Medical Terminology,A,60,53,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,1002,001,IND,Medical Terminology,A-,60,4,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,1002,001,IND,Medical Terminology,B+,60,2,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,1002,001,IND,Medical Terminology,S,60,1,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,1004,001,IND,Common Prescrip Drugs & Dis,A,24,20,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,1004,001,IND,Common Prescrip Drugs & Dis,A-,24,1,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,1004,001,IND,Common Prescrip Drugs & Dis,B+,24,1,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,1004,001,IND,Common Prescrip Drugs & Dis,C,24,1,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,1004,001,IND,Common Prescrip Drugs & Dis,F,24,1,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,5201,001,IND,Applied Medical Terminology,A,14,13,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,5201,001,IND,Applied Medical Terminology,A-,14,1,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,6800,001,IND,Rehabilitation Pharmacotherapy,A,64,48,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,6800,001,IND,Rehabilitation Pharmacotherapy,A-,64,9,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHAR,6800,001,IND,Rehabilitation Pharmacotherapy,B+,64,7,PI,"Milone PharmD,Anna S",Senior Lecturer,AP,amilone
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,A,12,1,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,A-,12,2,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,B+,12,1,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,C+,12,3,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,D,12,1,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,D+,12,1,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,F,12,1,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,N,12,1,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNTC,UMNTC,PHIL,1001,001,LEC,Intro to Logic,W,12,1,PI,"Kosten,Rebecca Danielle",,,
Sum 2024,UMNCR,UMNCR,PHIL,1001,E90,LEC,Introduction to Philosophy,A,23,8,PI,"Schaar,James D",Teaching Specialist,AP,jschaar
Sum 2024,UMNCR,UMNCR,PHIL,1001,E90,LEC,Introduction to Philosophy,A-,23,2,PI,"Schaar,James D",Teaching Specialist,AP,jschaar
Sum 2024,UMNCR,UMNCR,PHIL,1001,E90,LEC,Introduction to Philosophy,B,23,2,PI,"Schaar,James D",Teaching Specialist,AP,jschaar
Sum 2024,UMNCR,UMNCR,PHIL,1001,E90,LEC,Introduction to Philosophy,B+,23,2,PI,"Schaar,James D",Teaching Specialist,AP,jschaar
Sum 2024,UMNCR,UMNCR,PHIL,1001,E90,LEC,Introduction to Philosophy,B-,23,2,PI,"Schaar,James D",Teaching Specialist,AP,jschaar
Sum 2024,UMNCR,UMNCR,PHIL,1001,E90,LEC,Introduction to Philosophy,C+,23,2,PI,"Schaar,James D",Teaching Specialist,AP,jschaar
Sum 2024,UMNCR,UMNCR,PHIL,1001,E90,LEC,Introduction to Philosophy,C-,23,2,PI,"Schaar,James D",Teaching Specialist,AP,jschaar
Sum 2024,UMNCR,UMNCR,PHIL,1001,E90,LEC,Introduction to Philosophy,W,23,3,PI,"Schaar,James D",Teaching Specialist,AP,jschaar
Sum 2024,UMNDL,UMNDL,PHIL,1007,080,LEC,"Phil,World Religion",A,18,12,PI,"Walsh,Sean P",Associate Professor,FA,spwalsh
Sum 2024,UMNDL,UMNDL,PHIL,1007,080,LEC,"Phil,World Religion",A-,18,2,PI,"Walsh,Sean P",Associate Professor,FA,spwalsh
Sum 2024,UMNDL,UMNDL,PHIL,1007,080,LEC,"Phil,World Religion",B+,18,1,PI,"Walsh,Sean P",Associate Professor,FA,spwalsh
Sum 2024,UMNDL,UMNDL,PHIL,1007,080,LEC,"Phil,World Religion",F,18,3,PI,"Walsh,Sean P",Associate Professor,FA,spwalsh
Sum 2024,UMNDL,UMNDL,PHIL,1008,080,LEC,Critical Thinking,A,16,3,PI,"Ford,Jason",Associate Professor,FA,jford
Sum 2024,UMNDL,UMNDL,PHIL,1008,080,LEC,Critical Thinking,B,16,4,PI,"Ford,Jason",Associate Professor,FA,jford
Sum 2024,UMNDL,UMNDL,PHIL,1008,080,LEC,Critical Thinking,B-,16,3,PI,"Ford,Jason",Associate Professor,FA,jford
Sum 2024,UMNDL,UMNDL,PHIL,1008,080,LEC,Critical Thinking,C+,16,2,PI,"Ford,Jason",Associate Professor,FA,jford
Sum 2024,UMNDL,UMNDL,PHIL,1008,080,LEC,Critical Thinking,C-,16,2,PI,"Ford,Jason",Associate Professor,FA,jford
Sum 2024,UMNDL,UMNDL,PHIL,1008,080,LEC,Critical Thinking,F,16,2,PI,"Ford,Jason",Associate Professor,FA,jford
Sum 2024,UMNTC,UMNTC,PHIL,1026W,101,LEC,Phil and Cul Div,A,12,7,PI,"Peterson,Marshall Edward",,,
Sum 2024,UMNTC,UMNTC,PHIL,1026W,101,LEC,Phil and Cul Div,B+,12,2,PI,"Peterson,Marshall Edward",,,
Sum 2024,UMNTC,UMNTC,PHIL,1026W,101,LEC,Phil and Cul Div,D+,12,1,PI,"Peterson,Marshall Edward",,,
Sum 2024,UMNTC,UMNTC,PHIL,1026W,101,LEC,Phil and Cul Div,S,12,2,PI,"Peterson,Marshall Edward",,,
Sum 2024,UMNDL,UMNDL,PHIL,2021,080,LEC,Sci and Pseudo-Sci,A,22,11,PI,"Schroer,Robert Ward",Associate Professor,FA,rschroer
Sum 2024,UMNDL,UMNDL,PHIL,2021,080,LEC,Sci and Pseudo-Sci,A-,22,4,PI,"Schroer,Robert Ward",Associate Professor,FA,rschroer
Sum 2024,UMNDL,UMNDL,PHIL,2021,080,LEC,Sci and Pseudo-Sci,B,22,2,PI,"Schroer,Robert Ward",Associate Professor,FA,rschroer
Sum 2024,UMNDL,UMNDL,PHIL,2021,080,LEC,Sci and Pseudo-Sci,B+,22,2,PI,"Schroer,Robert Ward",Associate Professor,FA,rschroer
Sum 2024,UMNDL,UMNDL,PHIL,2021,080,LEC,Sci and Pseudo-Sci,C+,22,1,PI,"Schroer,Robert Ward",Associate Professor,FA,rschroer
Sum 2024,UMNDL,UMNDL,PHIL,2021,080,LEC,Sci and Pseudo-Sci,D,22,1,PI,"Schroer,Robert Ward",Associate Professor,FA,rschroer
Sum 2024,UMNDL,UMNDL,PHIL,2021,080,LEC,Sci and Pseudo-Sci,F,22,1,PI,"Schroer,Robert Ward",Associate Professor,FA,rschroer
Sum 2024,UMNTC,UMNTC,PHIL,3322W,101,LEC,Moral Probs:Contemp Society,A,32,23,PI,"Calasso,Michael Anthony",,,
Sum 2024,UMNTC,UMNTC,PHIL,3322W,101,LEC,Moral Probs:Contemp Society,A-,32,3,PI,"Calasso,Michael Anthony",,,
Sum 2024,UMNTC,UMNTC,PHIL,3322W,101,LEC,Moral Probs:Contemp Society,B,32,1,PI,"Calasso,Michael Anthony",,,
Sum 2024,UMNTC,UMNTC,PHIL,3322W,101,LEC,Moral Probs:Contemp Society,B+,32,2,PI,"Calasso,Michael Anthony",,,
