TERM,TERM_DESCR,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,FULL_NAME
1233,Spr 2023,UMNTC,SOC,4162,001,LEC,Criminal Procedure,A-,8,Joel Samaha,jbs,SOC 4162
1233,Spr 2023,UMNTC,SOC,4162,001,LEC,Criminal Procedure,B,3,Joel Samaha,jbs,SOC 4162
1233,Spr 2023,UMNTC,SOC,4162,001,LEC,Criminal Procedure,B+,1,Joel Samaha,jbs,SOC 4162
1233,Spr 2023,UMNTC,SOC,4162,001,LEC,Criminal Procedure,C-,1,Joel Samaha,jbs,SOC 4162
1233,Spr 2023,UMNTC,SOC,4966W,001,LEC,Capstone Experience: Seminar,A,35,Yanjie Bian,bianx001,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,001,LEC,Capstone Experience: Seminar,A-,13,Yanjie Bian,bianx001,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,001,LEC,Capstone Experience: Seminar,B,1,Yanjie Bian,bianx001,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,001,LEC,Capstone Experience: Seminar,B+,5,Yanjie Bian,bianx001,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,001,LEC,Capstone Experience: Seminar,B-,1,Yanjie Bian,bianx001,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,001,LEC,Capstone Experience: Seminar,C+,1,Yanjie Bian,bianx001,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,001,LEC,Capstone Experience: Seminar,W,3,Yanjie Bian,bianx001,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,002,LEC,Capstone Experience: Seminar,A,24,Joseph Gerteis,gerte004,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,002,LEC,Capstone Experience: Seminar,B,4,Joseph Gerteis,gerte004,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,002,LEC,Capstone Experience: Seminar,B+,13,Joseph Gerteis,gerte004,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,002,LEC,Capstone Experience: Seminar,B-,6,Joseph Gerteis,gerte004,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,002,LEC,Capstone Experience: Seminar,C,2,Joseph Gerteis,gerte004,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,002,LEC,Capstone Experience: Seminar,C+,7,Joseph Gerteis,gerte004,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,002,LEC,Capstone Experience: Seminar,F,1,Joseph Gerteis,gerte004,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4966W,002,LEC,Capstone Experience: Seminar,W,1,Joseph Gerteis,gerte004,SOC 4966W
1233,Spr 2023,UMNTC,SOC,4978V,001,LEC,Honors Capstone Experience II,A,10,Teresa Swartz,tswartz,SOC 4978V
1233,Spr 2023,UMNTC,SOC,4978V,001,LEC,Honors Capstone Experience II,C,1,Teresa Swartz,tswartz,SOC 4978V
1233,Spr 2023,UMNTC,SOC,8412,001,LEC,Social Network Analysis,A,10,David Knoke,knoke001,SOC 8412
1233,Spr 2023,UMNTC,SOC,8412,001,LEC,Social Network Analysis,A-,2,David Knoke,knoke001,SOC 8412
1233,Spr 2023,UMNTC,SOC,8412,001,LEC,Social Network Analysis,S,1,David Knoke,knoke001,SOC 8412
1233,Spr 2023,UMNTC,SOIL,2125,003,DIS,Basic Soil Science,A,14,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,003,DIS,Basic Soil Science,A-,2,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,003,DIS,Basic Soil Science,B,2,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,003,DIS,Basic Soil Science,B+,5,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,003,DIS,Basic Soil Science,B-,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,004,DIS,Basic Soil Science,A,12,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,004,DIS,Basic Soil Science,A-,4,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,004,DIS,Basic Soil Science,B,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,004,DIS,Basic Soil Science,B+,2,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,004,DIS,Basic Soil Science,B-,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,004,DIS,Basic Soil Science,C,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,004,DIS,Basic Soil Science,C+,2,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,005,DIS,Basic Soil Science,A,15,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,005,DIS,Basic Soil Science,A-,3,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,005,DIS,Basic Soil Science,B,2,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,005,DIS,Basic Soil Science,B+,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,005,DIS,Basic Soil Science,B-,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,005,DIS,Basic Soil Science,D,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,006,DIS,Basic Soil Science,A,16,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,006,DIS,Basic Soil Science,A-,2,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,006,DIS,Basic Soil Science,B,2,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,006,DIS,Basic Soil Science,B+,2,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,006,DIS,Basic Soil Science,B-,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,006,DIS,Basic Soil Science,C,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,006,DIS,Basic Soil Science,F,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,007,DIS,Basic Soil Science,A,12,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,007,DIS,Basic Soil Science,A-,4,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,007,DIS,Basic Soil Science,B+,3,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,007,DIS,Basic Soil Science,B-,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,007,DIS,Basic Soil Science,C,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,007,DIS,Basic Soil Science,C+,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,007,DIS,Basic Soil Science,D,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2125,007,DIS,Basic Soil Science,W,1,Nicolas Jelinski,jeli0026,SOIL 2125
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,A,36,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,A-,3,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,B,7,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,B+,5,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,B-,3,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,C,2,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,C+,2,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,D+,1,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,F,4,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,2601,001,LEC,The Social Life of Soil,N,1,Grace Wilson,wils0674,SOIL 2601
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,A,5,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,A-,11,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,B,8,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,B+,7,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,B-,3,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,C,2,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,C+,4,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,C-,2,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,F,2,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SOIL,3416,001,DIS,Plant Nutrients in the Envnmt,W,1,Carl Rosen,rosen006,SOIL 3416
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,A,8,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,A-,4,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,B,1,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,B+,3,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,B-,3,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,C,1,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,C+,1,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,C-,1,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,001,DIS,Beginning Spanish,W,3,Unknown Instructor,,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,002,DIS,Beginning Spanish,A,6,Stephanie Anderson,ande2901,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,002,DIS,Beginning Spanish,A-,4,Stephanie Anderson,ande2901,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,002,DIS,Beginning Spanish,B,3,Stephanie Anderson,ande2901,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,002,DIS,Beginning Spanish,B+,3,Stephanie Anderson,ande2901,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,002,DIS,Beginning Spanish,B-,3,Stephanie Anderson,ande2901,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,002,DIS,Beginning Spanish,C,1,Stephanie Anderson,ande2901,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,002,DIS,Beginning Spanish,C+,1,Stephanie Anderson,ande2901,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1001,002,DIS,Beginning Spanish,W,4,Stephanie Anderson,ande2901,SPAN 1001
1233,Spr 2023,UMNTC,SPAN,1002,001,DIS,Beginning Spanish,A,3,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,001,DIS,Beginning Spanish,A-,6,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,001,DIS,Beginning Spanish,B+,3,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,001,DIS,Beginning Spanish,C+,1,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,001,DIS,Beginning Spanish,F,1,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,002,DIS,Beginning Spanish,A,8,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,002,DIS,Beginning Spanish,A-,4,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,002,DIS,Beginning Spanish,B,3,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,002,DIS,Beginning Spanish,B+,2,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,002,DIS,Beginning Spanish,B-,2,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,002,DIS,Beginning Spanish,C,3,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,002,DIS,Beginning Spanish,F,1,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,003,DIS,Beginning Spanish,A,14,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,003,DIS,Beginning Spanish,A-,6,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,003,DIS,Beginning Spanish,B+,1,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,003,DIS,Beginning Spanish,B-,2,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,003,DIS,Beginning Spanish,C+,2,Cecily Brown,brown016,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,A,7,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,A-,8,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,B,1,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,B+,2,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,B-,3,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,C,1,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,C+,1,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,S,1,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1002,004,DIS,Beginning Spanish,W,1,Elizabeth Lake,lake0030,SPAN 1002
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,A,3,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,A-,4,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,B,4,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,B+,6,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,B-,2,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,C,1,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,C+,3,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,C-,1,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,001,DIS,Intermediate Spanish,W,1,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,A,5,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,A-,8,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,B,3,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,B+,1,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,B-,2,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,C,1,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,C+,2,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,C-,1,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,002,DIS,Intermediate Spanish,S,2,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,003,DIS,Intermediate Spanish,A,2,Yoko Hama,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,003,DIS,Intermediate Spanish,A-,5,Yoko Hama,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,003,DIS,Intermediate Spanish,B,3,Yoko Hama,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,003,DIS,Intermediate Spanish,B+,7,Yoko Hama,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,003,DIS,Intermediate Spanish,D+,1,Yoko Hama,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,003,DIS,Intermediate Spanish,S,5,Yoko Hama,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,003,DIS,Intermediate Spanish,W,1,Yoko Hama,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,004,DIS,Intermediate Spanish,A,4,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,004,DIS,Intermediate Spanish,A-,4,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,004,DIS,Intermediate Spanish,B,6,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,004,DIS,Intermediate Spanish,B+,3,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,004,DIS,Intermediate Spanish,B-,4,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,004,DIS,Intermediate Spanish,C+,1,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,004,DIS,Intermediate Spanish,C-,2,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,004,DIS,Intermediate Spanish,D,1,Mary Pogatshnik,poga0002,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,A,4,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,A-,7,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,B+,4,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,B-,1,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,C+,3,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,C-,1,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,N,1,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,S,1,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,005,DIS,Intermediate Spanish,W,2,Sara Finney,sfinney,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,006,DIS,Intermediate Spanish,A,2,Marie Mangold,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,006,DIS,Intermediate Spanish,A-,7,Marie Mangold,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,006,DIS,Intermediate Spanish,B,5,Marie Mangold,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,006,DIS,Intermediate Spanish,B+,6,Marie Mangold,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,006,DIS,Intermediate Spanish,B-,2,Marie Mangold,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,006,DIS,Intermediate Spanish,C+,2,Marie Mangold,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,006,DIS,Intermediate Spanish,D,1,Marie Mangold,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,007,DIS,Intermediate Spanish,A,13,Carlos Villanueva Rodas,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,007,DIS,Intermediate Spanish,A-,4,Carlos Villanueva Rodas,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,007,DIS,Intermediate Spanish,B,2,Carlos Villanueva Rodas,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,007,DIS,Intermediate Spanish,B+,2,Carlos Villanueva Rodas,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,007,DIS,Intermediate Spanish,C+,1,Carlos Villanueva Rodas,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,007,DIS,Intermediate Spanish,S,2,Carlos Villanueva Rodas,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,007,DIS,Intermediate Spanish,W,1,Carlos Villanueva Rodas,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,A,4,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,A-,6,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,B,5,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,B+,3,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,C,1,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,C+,2,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,C-,1,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,S,1,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,008,DIS,Intermediate Spanish,S,2,Sara Gardner,,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,A,1,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,A-,1,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,B,9,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,B+,1,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,B-,2,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,C,3,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,C-,3,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,N,1,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,009,DIS,Intermediate Spanish,S,1,Andrew Wiesinger,wiesi001,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,A,3,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,A-,5,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,B,7,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,B+,2,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,B-,2,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,C,2,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,C+,1,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,C-,1,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,S,2,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,010,DIS,Intermediate Spanish,W,1,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,011,DIS,Intermediate Spanish,A,4,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,011,DIS,Intermediate Spanish,A-,5,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,011,DIS,Intermediate Spanish,B,7,Elizabeth Lake,lake0030,SPAN 1003
1233,Spr 2023,UMNTC,SPAN,1003,011,DIS,Intermediate Spanish,B+,4,Elizabeth Lake,lake0030,SPAN 1003
