TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,NAME,JOBCODE_DESCR,INTERNET_ID
1255,Sum 2025,UMNTC,UMNTC,ADDS,6035,001,Research & Evaluation Methods,B,17,1,PI,"Hall,Eugene Lloyd",Lecturer,hall0907
1255,Sum 2025,UMNTC,UMNTC,ADDS,6035,001,Research & Evaluation Methods,B+,17,3,PI,"Hall,Eugene Lloyd",Lecturer,hall0907
1255,Sum 2025,UMNCR,UMNCR,AGEC,2310,E90,Agribusiness Financial Records,A,14,7,PI,"Lariviere,Charles Raymond",Instructor,clarivie
1255,Sum 2025,UMNCR,UMNCR,AGEC,2310,E90,Agribusiness Financial Records,B,14,2,PI,"Lariviere,Charles Raymond",Instructor,clarivie
1255,Sum 2025,UMNCR,UMNCR,AGEC,2310,E90,Agribusiness Financial Records,B-,14,1,PI,"Lariviere,Charles Raymond",Instructor,clarivie
1255,Sum 2025,UMNCR,UMNCR,AGEC,2310,E90,Agribusiness Financial Records,D+,14,1,PI,"Lariviere,Charles Raymond",Instructor,clarivie
1255,Sum 2025,UMNCR,UMNCR,AGEC,2310,E90,Agribusiness Financial Records,F,14,2,PI,"Lariviere,Charles Raymond",Instructor,clarivie
1255,Sum 2025,UMNCR,UMNCR,AGEC,2310,E90,Agribusiness Financial Records,W,14,1,PI,"Lariviere,Charles Raymond",Instructor,clarivie
1255,Sum 2025,UMNTC,UMNTC,AMES,3672,001,Buddhism,A,24,20,PI,"Rouzer,Morgan",Professor,prouzer
1255,Sum 2025,UMNTC,UMNTC,AMES,3672,001,Buddhism,B+,24,1,PI,"Rouzer,Morgan",Professor,prouzer
1255,Sum 2025,UMNTC,UMNTC,AMES,3672,001,Buddhism,F,24,1,PI,"Rouzer,Morgan",Professor,prouzer
1255,Sum 2025,UMNTC,UMNTC,AMES,3672,001,Buddhism,S,24,1,PI,"Rouzer,Morgan",Professor,prouzer
1255,Sum 2025,UMNTC,UMNTC,AMES,3672,001,Buddhism,W,24,1,PI,"Rouzer,Morgan",Professor,prouzer
1255,Sum 2025,UMNDL,UMNDL,AMIN,1606,080,Intro to American Indian Lit,A,18,4,PI,"Bauerkemper,Joseph",Professor,jkb
1255,Sum 2025,UMNDL,UMNDL,AMIN,1606,080,Intro to American Indian Lit,A-,18,2,PI,"Bauerkemper,Joseph",Professor,jkb
1255,Sum 2025,UMNDL,UMNDL,AMIN,1606,080,Intro to American Indian Lit,B,18,5,PI,"Bauerkemper,Joseph",Professor,jkb
1255,Sum 2025,UMNDL,UMNDL,AMIN,1606,080,Intro to American Indian Lit,B+,18,1,PI,"Bauerkemper,Joseph",Professor,jkb
1255,Sum 2025,UMNDL,UMNDL,AMIN,1606,080,Intro to American Indian Lit,B-,18,2,PI,"Bauerkemper,Joseph",Professor,jkb
1255,Sum 2025,UMNDL,UMNDL,AMIN,1606,080,Intro to American Indian Lit,C-,18,1,PI,"Bauerkemper,Joseph",Professor,jkb
1255,Sum 2025,UMNDL,UMNDL,AMIN,1606,080,Intro to American Indian Lit,F,18,3,PI,"Bauerkemper,Joseph",Professor,jkb
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,001,U. S. since September 11th,A,41,39,PI,"Karjanen,David J",Associate Professor,karjanen
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,001,U. S. since September 11th,C,41,1,PI,"Karjanen,David J",Associate Professor,karjanen
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,001,U. S. since September 11th,S,41,1,PI,"Karjanen,David J",Associate Professor,karjanen
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,002,U. S. since September 11th,A,26,14,PI,"Osademe,Chelsea Briana Nkechi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,002,U. S. since September 11th,A-,26,4,PI,"Osademe,Chelsea Briana Nkechi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,002,U. S. since September 11th,B,26,1,PI,"Osademe,Chelsea Briana Nkechi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,002,U. S. since September 11th,B+,26,4,PI,"Osademe,Chelsea Briana Nkechi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,002,U. S. since September 11th,C-,26,1,PI,"Osademe,Chelsea Briana Nkechi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,002,U. S. since September 11th,S,26,1,PI,"Osademe,Chelsea Briana Nkechi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,2011,002,U. S. since September 11th,W,26,1,PI,"Osademe,Chelsea Briana Nkechi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,2031,001,Chasing the American Dream,A,37,36,PI,"Karjanen,David J",Associate Professor,karjanen
1255,Sum 2025,UMNTC,UMNTC,AMST,2031,001,Chasing the American Dream,S,37,1,PI,"Karjanen,David J",Associate Professor,karjanen
1255,Sum 2025,UMNTC,UMNTC,AMST,3214,001,Queer Kinship,A,13,9,PI,"Nguyen,Khoi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,3214,001,Queer Kinship,A-,13,2,PI,"Nguyen,Khoi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,3214,001,Queer Kinship,B,13,1,PI,"Nguyen,Khoi",,
1255,Sum 2025,UMNTC,UMNTC,AMST,3214,001,Queer Kinship,F,13,1,PI,"Nguyen,Khoi",,
1255,Sum 2025,UMNTC,UMNTC,ANAT,7999,001,Head & Neck,A,28,15,PI,"Cook,Mark S.",Associate Professor,cookx072
1255,Sum 2025,UMNTC,UMNTC,ANAT,7999,001,Head & Neck,B,28,9,PI,"Cook,Mark S.",Associate Professor,cookx072
1255,Sum 2025,UMNTC,UMNTC,ANAT,7999,001,Head & Neck,C,28,3,PI,"Cook,Mark S.",Associate Professor,cookx072
1255,Sum 2025,UMNTC,UMNTC,ANAT,7999,001,Head & Neck,F,28,1,PI,"Cook,Mark S.",Associate Professor,cookx072
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,A,76,44,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,A-,76,8,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,B,76,6,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,B+,76,2,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,B-,76,1,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,C+,76,4,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,C-,76,2,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,F,76,5,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,S,76,3,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANSC,1701,001,Historical Influence of Horse,W,76,1,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,ANTH,1001,002,Human Evolution,A,19,7,PI,"Gogol,Samantha",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1001,002,Human Evolution,A-,19,1,PI,"Gogol,Samantha",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1001,002,Human Evolution,B+,19,3,PI,"Gogol,Samantha",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1001,002,Human Evolution,B-,19,2,PI,"Gogol,Samantha",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1001,002,Human Evolution,C-,19,1,PI,"Gogol,Samantha",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1001,002,Human Evolution,F,19,1,PI,"Gogol,Samantha",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1001,002,Human Evolution,S,19,4,PI,"Gogol,Samantha",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,A,31,18,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,A-,31,1,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,B,31,3,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,B+,31,1,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,B-,31,3,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,C+,31,1,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,D+,31,1,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,F,31,1,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,1003W,001,Understanding Cultures,W,31,2,PI,"Yates,Annika Ratekin",,
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,A,40,18,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,A-,40,3,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,B,40,10,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,B+,40,2,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,B-,40,2,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,C-,40,1,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,D,40,1,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,D+,40,1,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNTC,UMNTC,ANTH,3306W,001,Medical Anthropology,F,40,2,PI,"Salvador,Melina",Lecturer,msalvado
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,A,19,2,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,A-,19,2,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,B,19,1,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,B+,19,4,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,B-,19,2,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,C,19,1,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,C+,19,1,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,C-,19,1,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,D,19,2,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,F,19,2,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNDL,UMNDL,ANTH,3888,080,Anthropology of Food,W,19,1,PI,"Roufs,Tim",Professor,troufs
1255,Sum 2025,UMNTC,UMNTC,ARAB,1101,001,Beginning Arabic I,A,10,2,PI,"Vanpee,Katrien",Senior Lecturer,kvanpee
1255,Sum 2025,UMNTC,UMNTC,ARAB,1101,001,Beginning Arabic I,A-,10,1,PI,"Vanpee,Katrien",Senior Lecturer,kvanpee
1255,Sum 2025,UMNTC,UMNTC,ARAB,1101,001,Beginning Arabic I,B,10,2,PI,"Vanpee,Katrien",Senior Lecturer,kvanpee
1255,Sum 2025,UMNTC,UMNTC,ARAB,1101,001,Beginning Arabic I,B+,10,1,PI,"Vanpee,Katrien",Senior Lecturer,kvanpee
1255,Sum 2025,UMNTC,UMNTC,ARAB,1101,001,Beginning Arabic I,C+,10,1,PI,"Vanpee,Katrien",Senior Lecturer,kvanpee
1255,Sum 2025,UMNTC,UMNTC,ARAB,1101,001,Beginning Arabic I,C-,10,1,PI,"Vanpee,Katrien",Senior Lecturer,kvanpee
1255,Sum 2025,UMNTC,UMNTC,ARAB,1101,001,Beginning Arabic I,S,10,1,PI,"Vanpee,Katrien",Senior Lecturer,kvanpee
1255,Sum 2025,UMNTC,UMNTC,ARAB,1101,001,Beginning Arabic I,W,10,1,PI,"Vanpee,Katrien",Senior Lecturer,kvanpee
1255,Sum 2025,UMNTC,UMNTC,ARAB,1102,001,Beginning Arabic II,A,10,3,PI,"Hussein,Mohammed Adel Abdrabou",Teaching Specialist,husseinm
1255,Sum 2025,UMNTC,UMNTC,ARAB,1102,001,Beginning Arabic II,B,10,2,PI,"Hussein,Mohammed Adel Abdrabou",Teaching Specialist,husseinm
1255,Sum 2025,UMNTC,UMNTC,ARAB,1102,001,Beginning Arabic II,C,10,1,PI,"Hussein,Mohammed Adel Abdrabou",Teaching Specialist,husseinm
1255,Sum 2025,UMNTC,UMNTC,ARAB,1102,001,Beginning Arabic II,C-,10,2,PI,"Hussein,Mohammed Adel Abdrabou",Teaching Specialist,husseinm
1255,Sum 2025,UMNTC,UMNTC,ARAB,1102,001,Beginning Arabic II,D,10,1,PI,"Hussein,Mohammed Adel Abdrabou",Teaching Specialist,husseinm
1255,Sum 2025,UMNTC,UMNTC,ARAB,1102,001,Beginning Arabic II,S,10,1,PI,"Hussein,Mohammed Adel Abdrabou",Teaching Specialist,husseinm
1255,Sum 2025,UMNTC,UMNTC,ARAB,3101,001,Intermediate Arabic I,A,11,5,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3101,001,Intermediate Arabic I,A-,11,2,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3101,001,Intermediate Arabic I,B+,11,1,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3101,001,Intermediate Arabic I,B-,11,1,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3101,001,Intermediate Arabic I,C+,11,1,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3101,001,Intermediate Arabic I,S,11,1,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3102,001,Intermediate Arabic II,A,12,3,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3102,001,Intermediate Arabic II,A-,12,2,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3102,001,Intermediate Arabic II,B,12,2,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3102,001,Intermediate Arabic II,C,12,1,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3102,001,Intermediate Arabic II,C-,12,3,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNTC,UMNTC,ARAB,3102,001,Intermediate Arabic II,S,12,1,PI,"Mohamed,Ali Ahmed Mahmoud",Teaching Specialist,moha2187
1255,Sum 2025,UMNDL,UMNDL,ART,1001,080,Art Today,A,19,10,PI,"Ratliff,Jamie L.",Associate Professor,jratliff
1255,Sum 2025,UMNDL,UMNDL,ART,1001,080,Art Today,A-,19,1,PI,"Ratliff,Jamie L.",Associate Professor,jratliff
1255,Sum 2025,UMNDL,UMNDL,ART,1001,080,Art Today,B,19,3,PI,"Ratliff,Jamie L.",Associate Professor,jratliff
1255,Sum 2025,UMNDL,UMNDL,ART,1001,080,Art Today,B+,19,2,PI,"Ratliff,Jamie L.",Associate Professor,jratliff
1255,Sum 2025,UMNDL,UMNDL,ART,1001,080,Art Today,B-,19,2,PI,"Ratliff,Jamie L.",Associate Professor,jratliff
1255,Sum 2025,UMNDL,UMNDL,ART,1001,080,Art Today,C,19,1,PI,"Ratliff,Jamie L.",Associate Professor,jratliff
1255,Sum 2025,UMNDL,UMNDL,ART,1003,080,Introduction to Design,A,20,11,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ART,1003,080,Introduction to Design,A-,20,1,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ART,1003,080,Introduction to Design,B,20,1,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ART,1003,080,Introduction to Design,F,20,5,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ART,1003,080,Introduction to Design,W,20,2,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ART,4922,080,Senior Design Studio I,A,14,10,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ART,4922,080,Senior Design Studio I,A-,14,2,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ART,4922,080,Senior Design Studio I,B-,14,1,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ART,4922,080,Senior Design Studio I,C,14,1,PI,"Gordon MA,Jennifer Ann",Teaching Assistant Professor,jgordon3
1255,Sum 2025,UMNDL,UMNDL,ARTH,2390,080,US Art and Visual Culture,A,12,2,PI,"Blaylock,Sara Ann Kurpiers",Associate Professor,blaylock
1255,Sum 2025,UMNDL,UMNDL,ARTH,2390,080,US Art and Visual Culture,A-,12,2,PI,"Blaylock,Sara Ann Kurpiers",Associate Professor,blaylock
1255,Sum 2025,UMNDL,UMNDL,ARTH,2390,080,US Art and Visual Culture,B,12,1,PI,"Blaylock,Sara Ann Kurpiers",Associate Professor,blaylock
1255,Sum 2025,UMNDL,UMNDL,ARTH,2390,080,US Art and Visual Culture,B+,12,2,PI,"Blaylock,Sara Ann Kurpiers",Associate Professor,blaylock
1255,Sum 2025,UMNDL,UMNDL,ARTH,2390,080,US Art and Visual Culture,B-,12,3,PI,"Blaylock,Sara Ann Kurpiers",Associate Professor,blaylock
1255,Sum 2025,UMNDL,UMNDL,ARTH,2390,080,US Art and Visual Culture,C+,12,2,PI,"Blaylock,Sara Ann Kurpiers",Associate Professor,blaylock
1255,Sum 2025,UMNTC,UMNTC,ARTS,1101,001,Introduction to Drawing,A,13,8,PI,"Nazari Najafabadi,Roya",,
1255,Sum 2025,UMNTC,UMNTC,ARTS,1101,001,Introduction to Drawing,A-,13,2,PI,"Nazari Najafabadi,Roya",,
1255,Sum 2025,UMNTC,UMNTC,ARTS,1101,001,Introduction to Drawing,B+,13,1,PI,"Nazari Najafabadi,Roya",,
1255,Sum 2025,UMNTC,UMNTC,ARTS,1101,001,Introduction to Drawing,F,13,1,PI,"Nazari Najafabadi,Roya",,
1255,Sum 2025,UMNTC,UMNTC,ARTS,1101,001,Introduction to Drawing,S,13,1,PI,"Nazari Najafabadi,Roya",,
1255,Sum 2025,UMNTC,UMNTC,ARTS,1102,001,Introduction to Painting,A,10,9,PI,"Hubner-Burns,Sarah",Lecturer,burn0247
1255,Sum 2025,UMNTC,UMNTC,ARTS,1102,001,Introduction to Painting,S,10,1,PI,"Hubner-Burns,Sarah",Lecturer,burn0247
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,A,17,5,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,A-,17,3,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,B,17,1,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,B+,17,1,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,B-,17,1,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,C,17,2,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,C-,17,1,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,D,17,1,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,S,17,1,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ARTS,1701,001,Introduction to Photography,W,17,1,PI,"Allen,Justin Dale",Lecturer,alle1612
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,A,22,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,A-,22,4,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,B,22,1,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,B+,22,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,B-,22,4,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,C+,22,3,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,F,22,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,S,22,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,101,ASL I,W,22,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,A,15,1,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,A-,15,1,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,B+,15,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,B-,15,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,C,15,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,C+,15,1,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,F,15,2,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,S,15,1,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1701,102,ASL I,W,15,3,PI,"Penny,Jonathan Charles",Education Program Spec 2,jcpenny
1255,Sum 2025,UMNTC,UMNTC,ASL,1702,001,ASL II,A,23,11,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,ldolezal
1255,Sum 2025,UMNTC,UMNTC,ASL,1702,001,ASL II,A-,23,4,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,ldolezal
1255,Sum 2025,UMNTC,UMNTC,ASL,1702,001,ASL II,B+,23,1,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,ldolezal
1255,Sum 2025,UMNTC,UMNTC,ASL,1702,001,ASL II,B-,23,3,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,ldolezal
1255,Sum 2025,UMNTC,UMNTC,ASL,1702,001,ASL II,C,23,1,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,ldolezal
1255,Sum 2025,UMNTC,UMNTC,ASL,1702,001,ASL II,D+,23,1,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,ldolezal
1255,Sum 2025,UMNTC,UMNTC,ASL,1702,001,ASL II,F,23,2,PI,"Dolezal,Leah Mary",Senior Teaching Specialist,ldolezal
1255,Sum 2025,UMNDL,UMNDL,ASL,2001,065,Beginning ASL  I,A,25,8,PI,"Cariveau,Chrissy Ann",Instructor,cariv002
1255,Sum 2025,UMNDL,UMNDL,ASL,2001,065,Beginning ASL  I,A-,25,6,PI,"Cariveau,Chrissy Ann",Instructor,cariv002
1255,Sum 2025,UMNDL,UMNDL,ASL,2001,065,Beginning ASL  I,B+,25,4,PI,"Cariveau,Chrissy Ann",Instructor,cariv002
1255,Sum 2025,UMNDL,UMNDL,ASL,2001,065,Beginning ASL  I,B-,25,1,PI,"Cariveau,Chrissy Ann",Instructor,cariv002
1255,Sum 2025,UMNDL,UMNDL,ASL,2001,065,Beginning ASL  I,C+,25,1,PI,"Cariveau,Chrissy Ann",Instructor,cariv002
1255,Sum 2025,UMNDL,UMNDL,ASL,2001,065,Beginning ASL  I,C-,25,1,PI,"Cariveau,Chrissy Ann",Instructor,cariv002
1255,Sum 2025,UMNDL,UMNDL,ASL,2001,065,Beginning ASL  I,D,25,1,PI,"Cariveau,Chrissy Ann",Instructor,cariv002
1255,Sum 2025,UMNDL,UMNDL,ASL,2001,065,Beginning ASL  I,F,25,3,PI,"Cariveau,Chrissy Ann",Instructor,cariv002
