TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,COMPONENT_MAIN,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,HR_NAME,JOBCODE_DESCR,UM_JOBCODE_GROUP,INTERNET_ID
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,A,23,3,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,A-,23,4,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,B,23,2,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,B+,23,4,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,B-,23,5,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,C,23,1,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,C+,23,2,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,C-,23,1,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,12,LEC,Alt Second-Sem Spanish,F,23,1,PI,"Diver,Collin Slade",Lecturer,AP,cdiver
Fall 2023,UMNTC,UMNTC,SPAN,1022,13,LEC,Alt Second-Sem Spanish,A,22,7,PI,"Takahira,Alejandra Carina",,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,13,LEC,Alt Second-Sem Spanish,A-,22,2,PI,"Takahira,Alejandra Carina",,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,13,LEC,Alt Second-Sem Spanish,B,22,4,PI,"Takahira,Alejandra Carina",,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,13,LEC,Alt Second-Sem Spanish,B+,22,4,PI,"Takahira,Alejandra Carina",,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,13,LEC,Alt Second-Sem Spanish,B-,22,2,PI,"Takahira,Alejandra Carina",,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,13,LEC,Alt Second-Sem Spanish,C,22,1,PI,"Takahira,Alejandra Carina",,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,13,LEC,Alt Second-Sem Spanish,C-,22,1,PI,"Takahira,Alejandra Carina",,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,13,LEC,Alt Second-Sem Spanish,S,22,1,PI,"Takahira,Alejandra Carina",,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,A,21,3,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,A-,21,3,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,B,21,5,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,B+,21,2,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,B-,21,2,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,C+,21,3,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,F,21,1,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,S,21,1,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,14,LEC,Alt Second-Sem Spanish,W,21,1,PI,,,,
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,A,22,6,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,A-,22,5,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,B,22,3,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,B+,22,3,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,B-,22,1,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,C,22,1,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,C-,22,1,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,S,22,1,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,15,LEC,Alt Second-Sem Spanish,W,22,1,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,A-,23,4,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,B,23,2,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,B+,23,2,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,B-,23,3,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,C,23,2,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,C+,23,2,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,C-,23,1,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,F,23,1,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,S,23,1,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1022,16,LEC,Alt Second-Sem Spanish,W,23,5,PI,"Santana,Vanessa E.",Senior Teaching Specialist,AP,sant0091
Fall 2023,UMNTC,UMNTC,SPAN,1044,1,LEC,Interm Med Span,A,21,6,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,1044,1,LEC,Interm Med Span,A-,21,2,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,1044,1,LEC,Interm Med Span,B,21,3,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,1044,1,LEC,Interm Med Span,B+,21,3,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,1044,1,LEC,Interm Med Span,B-,21,3,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,1044,1,LEC,Interm Med Span,C,21,1,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,1044,1,LEC,Interm Med Span,C+,21,1,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,1044,1,LEC,Interm Med Span,W,21,2,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3015V,1,LEC,Hon: Span Comp & Communication,A,11,8,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015V,1,LEC,Hon: Span Comp & Communication,A-,11,2,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015V,1,LEC,Hon: Span Comp & Communication,B+,11,1,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015W,1,LEC,Spanish Comp and Communication,A,17,8,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015W,1,LEC,Spanish Comp and Communication,A-,17,3,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015W,1,LEC,Spanish Comp and Communication,B,17,1,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015W,1,LEC,Spanish Comp and Communication,B+,17,3,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015W,1,LEC,Spanish Comp and Communication,C+,17,1,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015W,1,LEC,Spanish Comp and Communication,F,17,1,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3015W,2,LEC,Spanish Comp and Communication,A,21,6,PI,"Mangold,Marie",,,
Fall 2023,UMNTC,UMNTC,SPAN,3015W,2,LEC,Spanish Comp and Communication,A-,21,1,PI,"Mangold,Marie",,,
Fall 2023,UMNTC,UMNTC,SPAN,3015W,2,LEC,Spanish Comp and Communication,B,21,5,PI,"Mangold,Marie",,,
Fall 2023,UMNTC,UMNTC,SPAN,3015W,2,LEC,Spanish Comp and Communication,B+,21,3,PI,"Mangold,Marie",,,
Fall 2023,UMNTC,UMNTC,SPAN,3015W,2,LEC,Spanish Comp and Communication,B-,21,3,PI,"Mangold,Marie",,,
Fall 2023,UMNTC,UMNTC,SPAN,3015W,2,LEC,Spanish Comp and Communication,D+,21,2,PI,"Mangold,Marie",,,
Fall 2023,UMNTC,UMNTC,SPAN,3015W,2,LEC,Spanish Comp and Communication,W,21,1,PI,"Mangold,Marie",,,
Fall 2023,UMNTC,UMNTC,SPAN,3015W,3,LEC,Spanish Comp and Communication,A,21,16,PI,"Palma Zuniga,Eva Mariela",Lecturer,AP,palma045
Fall 2023,UMNTC,UMNTC,SPAN,3015W,3,LEC,Spanish Comp and Communication,A-,21,2,PI,"Palma Zuniga,Eva Mariela",Lecturer,AP,palma045
Fall 2023,UMNTC,UMNTC,SPAN,3015W,3,LEC,Spanish Comp and Communication,B,21,1,PI,"Palma Zuniga,Eva Mariela",Lecturer,AP,palma045
Fall 2023,UMNTC,UMNTC,SPAN,3015W,3,LEC,Spanish Comp and Communication,C+,21,1,PI,"Palma Zuniga,Eva Mariela",Lecturer,AP,palma045
Fall 2023,UMNTC,UMNTC,SPAN,3015W,3,LEC,Spanish Comp and Communication,S,21,1,PI,"Palma Zuniga,Eva Mariela",Lecturer,AP,palma045
Fall 2023,UMNTC,UMNTC,SPAN,3015W,4,LEC,Spanish Comp and Communication,A,21,9,PI,"Arnold,Michael D",Senior Lecturer,AP,arno0055
Fall 2023,UMNTC,UMNTC,SPAN,3015W,4,LEC,Spanish Comp and Communication,A-,21,2,PI,"Arnold,Michael D",Senior Lecturer,AP,arno0055
Fall 2023,UMNTC,UMNTC,SPAN,3015W,4,LEC,Spanish Comp and Communication,B,21,3,PI,"Arnold,Michael D",Senior Lecturer,AP,arno0055
Fall 2023,UMNTC,UMNTC,SPAN,3015W,4,LEC,Spanish Comp and Communication,B+,21,2,PI,"Arnold,Michael D",Senior Lecturer,AP,arno0055
Fall 2023,UMNTC,UMNTC,SPAN,3015W,4,LEC,Spanish Comp and Communication,B-,21,1,PI,"Arnold,Michael D",Senior Lecturer,AP,arno0055
Fall 2023,UMNTC,UMNTC,SPAN,3015W,4,LEC,Spanish Comp and Communication,C,21,1,PI,"Arnold,Michael D",Senior Lecturer,AP,arno0055
Fall 2023,UMNTC,UMNTC,SPAN,3015W,4,LEC,Spanish Comp and Communication,C-,21,1,PI,"Arnold,Michael D",Senior Lecturer,AP,arno0055
Fall 2023,UMNTC,UMNTC,SPAN,3015W,4,LEC,Spanish Comp and Communication,W,21,2,PI,"Arnold,Michael D",Senior Lecturer,AP,arno0055
Fall 2023,UMNTC,UMNTC,SPAN,3015W,5,LEC,Spanish Comp and Communication,A,17,3,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,5,LEC,Spanish Comp and Communication,A-,17,3,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,5,LEC,Spanish Comp and Communication,B,17,2,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,5,LEC,Spanish Comp and Communication,C,17,3,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,5,LEC,Spanish Comp and Communication,C+,17,3,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,5,LEC,Spanish Comp and Communication,C-,17,1,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,5,LEC,Spanish Comp and Communication,W,17,2,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,6,LEC,Spanish Comp and Communication,A,16,2,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,6,LEC,Spanish Comp and Communication,A-,16,2,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,6,LEC,Spanish Comp and Communication,B,16,2,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,6,LEC,Spanish Comp and Communication,B+,16,4,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,6,LEC,Spanish Comp and Communication,B-,16,2,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,6,LEC,Spanish Comp and Communication,C,16,1,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,6,LEC,Spanish Comp and Communication,D,16,1,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,6,LEC,Spanish Comp and Communication,W,16,2,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,7,LEC,Spanish Comp and Communication,A,14,1,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,7,LEC,Spanish Comp and Communication,A-,14,1,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,7,LEC,Spanish Comp and Communication,B,14,2,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,7,LEC,Spanish Comp and Communication,B+,14,1,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,7,LEC,Spanish Comp and Communication,C,14,1,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,7,LEC,Spanish Comp and Communication,C+,14,3,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3015W,7,LEC,Spanish Comp and Communication,W,14,5,PI,"Orive-Abad MA,Begona",Senior Teaching Specialist,AP,orive001
Fall 2023,UMNTC,UMNTC,SPAN,3019W,1,LEC,Comp & Comm Spnsh Spkrs of US,A,10,2,PI,"Castro,Cristina Isabel",Senior Teaching Specialist,AP,cast0139
Fall 2023,UMNTC,UMNTC,SPAN,3019W,1,LEC,Comp & Comm Spnsh Spkrs of US,A-,10,3,PI,"Castro,Cristina Isabel",Senior Teaching Specialist,AP,cast0139
Fall 2023,UMNTC,UMNTC,SPAN,3019W,1,LEC,Comp & Comm Spnsh Spkrs of US,B,10,2,PI,"Castro,Cristina Isabel",Senior Teaching Specialist,AP,cast0139
Fall 2023,UMNTC,UMNTC,SPAN,3019W,1,LEC,Comp & Comm Spnsh Spkrs of US,B+,10,2,PI,"Castro,Cristina Isabel",Senior Teaching Specialist,AP,cast0139
Fall 2023,UMNTC,UMNTC,SPAN,3019W,1,LEC,Comp & Comm Spnsh Spkrs of US,B-,10,1,PI,"Castro,Cristina Isabel",Senior Teaching Specialist,AP,cast0139
Fall 2023,UMNTC,UMNTC,SPAN,3044,1,LEC,Advanced Medical Spanish,A,20,10,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3044,1,LEC,Advanced Medical Spanish,A-,20,3,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3044,1,LEC,Advanced Medical Spanish,B,20,1,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3044,1,LEC,Advanced Medical Spanish,B+,20,1,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3044,1,LEC,Advanced Medical Spanish,B-,20,2,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3044,1,LEC,Advanced Medical Spanish,C,20,1,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3044,1,LEC,Advanced Medical Spanish,D+,20,1,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3044,1,LEC,Advanced Medical Spanish,F,20,1,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3104W,1,LEC,Intro: Study of Hispanic Lit,A,16,10,PI,"Forcinito,Ana",Professor,FA,aforcini
Fall 2023,UMNTC,UMNTC,SPAN,3104W,1,LEC,Intro: Study of Hispanic Lit,A-,16,2,PI,"Forcinito,Ana",Professor,FA,aforcini
Fall 2023,UMNTC,UMNTC,SPAN,3104W,1,LEC,Intro: Study of Hispanic Lit,B,16,2,PI,"Forcinito,Ana",Professor,FA,aforcini
Fall 2023,UMNTC,UMNTC,SPAN,3104W,1,LEC,Intro: Study of Hispanic Lit,B+,16,1,PI,"Forcinito,Ana",Professor,FA,aforcini
Fall 2023,UMNTC,UMNTC,SPAN,3104W,1,LEC,Intro: Study of Hispanic Lit,C+,16,1,PI,"Forcinito,Ana",Professor,FA,aforcini
Fall 2023,UMNTC,UMNTC,SPAN,3104W,2,LEC,Intro: Study of Hispanic Lit,A,18,14,PI,"Ferran,Ofelia",Associate Professor,FA,ferra007
Fall 2023,UMNTC,UMNTC,SPAN,3104W,2,LEC,Intro: Study of Hispanic Lit,A-,18,4,PI,"Ferran,Ofelia",Associate Professor,FA,ferra007
Fall 2023,UMNTC,UMNTC,SPAN,3105W,1,LEC,Intro: Hispanic Cultures,A,15,14,PI,"Arjona Hernandez,Ariel",,,
Fall 2023,UMNTC,UMNTC,SPAN,3105W,1,LEC,Intro: Hispanic Cultures,B+,15,1,PI,"Arjona Hernandez,Ariel",,,
Fall 2023,UMNTC,UMNTC,SPAN,3105W,3,LEC,Intro: Hispanic Cultures,A,16,10,PI,"Gomez,Osiris Anibal",Assistant Professor,FA,ogomezve
Fall 2023,UMNTC,UMNTC,SPAN,3105W,3,LEC,Intro: Hispanic Cultures,A-,16,5,PI,"Gomez,Osiris Anibal",Assistant Professor,FA,ogomezve
Fall 2023,UMNTC,UMNTC,SPAN,3105W,3,LEC,Intro: Hispanic Cultures,B+,16,1,PI,"Gomez,Osiris Anibal",Assistant Professor,FA,ogomezve
Fall 2023,UMNTC,UMNTC,SPAN,3107W,1,LEC,Intro: Hispanic Linguistics,A,18,4,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3107W,1,LEC,Intro: Hispanic Linguistics,A-,18,3,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3107W,1,LEC,Intro: Hispanic Linguistics,B,18,2,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3107W,1,LEC,Intro: Hispanic Linguistics,B+,18,8,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3107W,1,LEC,Intro: Hispanic Linguistics,B-,18,1,PI,"Hoffman-Gonzalez,Anne C",Senior Lecturer,AP,hoffm826
Fall 2023,UMNTC,UMNTC,SPAN,3107W,2,LEC,Intro: Hispanic Linguistics,A,17,8,PI,"Face,Timothy L",Professor,FA,facex002
Fall 2023,UMNTC,UMNTC,SPAN,3107W,2,LEC,Intro: Hispanic Linguistics,A-,17,1,PI,"Face,Timothy L",Professor,FA,facex002
Fall 2023,UMNTC,UMNTC,SPAN,3107W,2,LEC,Intro: Hispanic Linguistics,B,17,3,PI,"Face,Timothy L",Professor,FA,facex002
Fall 2023,UMNTC,UMNTC,SPAN,3107W,2,LEC,Intro: Hispanic Linguistics,B+,17,2,PI,"Face,Timothy L",Professor,FA,facex002
Fall 2023,UMNTC,UMNTC,SPAN,3107W,2,LEC,Intro: Hispanic Linguistics,B-,17,1,PI,"Face,Timothy L",Professor,FA,facex002
Fall 2023,UMNTC,UMNTC,SPAN,3107W,2,LEC,Intro: Hispanic Linguistics,C,17,1,PI,"Face,Timothy L",Professor,FA,facex002
Fall 2023,UMNTC,UMNTC,SPAN,3107W,2,LEC,Intro: Hispanic Linguistics,W,17,1,PI,"Face,Timothy L",Professor,FA,facex002
Fall 2023,UMNTC,UMNTC,SPAN,3211,1,LEC,Interpreting Imperial Spain,A,19,10,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3211,1,LEC,Interpreting Imperial Spain,A-,19,3,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3211,1,LEC,Interpreting Imperial Spain,B+,19,5,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3211,1,LEC,Interpreting Imperial Spain,F,19,1,PI,"Nezirevic,Erma",Senior Lecturer,AP,nezir001
Fall 2023,UMNTC,UMNTC,SPAN,3401,1,LEC,Latino Immigration/Comm Engage,A,14,10,PI,"Ganley,Kathleen Marie",Senior Teaching Specialist,AP,ganle001
Fall 2023,UMNTC,UMNTC,SPAN,3401,1,LEC,Latino Immigration/Comm Engage,A-,14,4,PI,"Ganley,Kathleen Marie",Senior Teaching Specialist,AP,ganle001
Fall 2023,UMNTC,UMNTC,SPAN,3401,2,LEC,Latino Immigration/Comm Engage,A,11,6,PI,"Ganley,Kathleen Marie",Senior Teaching Specialist,AP,ganle001
Fall 2023,UMNTC,UMNTC,SPAN,3401,2,LEC,Latino Immigration/Comm Engage,A-,11,2,PI,"Ganley,Kathleen Marie",Senior Teaching Specialist,AP,ganle001
Fall 2023,UMNTC,UMNTC,SPAN,3401,2,LEC,Latino Immigration/Comm Engage,B+,11,3,PI,"Ganley,Kathleen Marie",Senior Teaching Specialist,AP,ganle001
Fall 2023,UMNTC,UMNTC,SPAN,3404,1,LEC,Medical Spanish/CommHlthLrnng,A,11,8,PI,"Mori,Gustavo",Lecturer,AP,varga181
Fall 2023,UMNTC,UMNTC,SPAN,3404,1,LEC,Medical Spanish/CommHlthLrnng,B+,11,2,PI,"Mori,Gustavo",Lecturer,AP,varga181
Fall 2023,UMNTC,UMNTC,SPAN,3404,1,LEC,Medical Spanish/CommHlthLrnng,C+,11,1,PI,"Mori,Gustavo",Lecturer,AP,varga181
Fall 2023,UMNTC,UMNTC,SPAN,3502,1,LEC,Modern Spain,A,20,19,PI,"Aguirre,Jose",Education Program Spec 1,AP,aguir073
Fall 2023,UMNTC,UMNTC,SPAN,3502,1,LEC,Modern Spain,F,20,1,PI,"Aguirre,Jose",Education Program Spec 1,AP,aguir073
Fall 2023,UMNTC,UMNTC,SPAN,3503,1,LEC,Pre-mod Span Culture & Thought,A,24,21,PI,"Hamilton,Michelle Marie",Professor,FA,hamilton
Fall 2023,UMNTC,UMNTC,SPAN,3503,1,LEC,Pre-mod Span Culture & Thought,A-,24,2,PI,"Hamilton,Michelle Marie",Professor,FA,hamilton
Fall 2023,UMNTC,UMNTC,SPAN,3503,1,LEC,Pre-mod Span Culture & Thought,B,24,1,PI,"Hamilton,Michelle Marie",Professor,FA,hamilton
Fall 2023,UMNTC,UMNTC,SPAN,3510,1,LEC,Issues in Hispanic Cultures,A,13,6,PI,"Hanneken,Jaime Elizabeth",Associate Professor,FA,hanne045
Fall 2023,UMNTC,UMNTC,SPAN,3510,1,LEC,Issues in Hispanic Cultures,A-,13,5,PI,"Hanneken,Jaime Elizabeth",Associate Professor,FA,hanne045
Fall 2023,UMNTC,UMNTC,SPAN,3510,1,LEC,Issues in Hispanic Cultures,C+,13,1,PI,"Hanneken,Jaime Elizabeth",Associate Professor,FA,hanne045
Fall 2023,UMNTC,UMNTC,SPAN,3510,1,LEC,Issues in Hispanic Cultures,W,13,1,PI,"Hanneken,Jaime Elizabeth",Associate Professor,FA,hanne045
Fall 2023,UMNTC,UMNTC,SPAN,3510,2,LEC,Issues in Hispanic Cultures,A,21,20,PI,"Hamilton,Michelle Marie",Professor,FA,hamilton
Fall 2023,UMNTC,UMNTC,SPAN,3510,2,LEC,Issues in Hispanic Cultures,B+,21,1,PI,"Hamilton,Michelle Marie",Professor,FA,hamilton
