CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,TERM,FULL_NAME
UMNDL,AMIN,1606,080,Intro to American Indian Lit,A,7,Joseph Bauerkemper,jkb,1245,AMIN 1606
UMNDL,AMIN,1606,080,Intro to American Indian Lit,A-,1,Joseph Bauerkemper,jkb,1245,AMIN 1606
UMNDL,AMIN,1606,080,Intro to American Indian Lit,B,2,Joseph Bauerkemper,jkb,1245,AMIN 1606
UMNDL,AMIN,1606,080,Intro to American Indian Lit,B+,2,Joseph Bauerkemper,jkb,1245,AMIN 1606
UMNDL,AMIN,1606,080,Intro to American Indian Lit,B-,1,Joseph Bauerkemper,jkb,1245,AMIN 1606
UMNDL,AMIN,1606,080,Intro to American Indian Lit,F,1,Joseph Bauerkemper,jkb,1245,AMIN 1606
UMNTC,AMST,2011,001,U. S. since September 11th,A,47,David Karjanen,karjanen,1245,AMST 2011
UMNTC,AMST,2011,001,U. S. since September 11th,A-,1,David Karjanen,karjanen,1245,AMST 2011
UMNTC,AMST,2011,001,U. S. since September 11th,S,2,David Karjanen,karjanen,1245,AMST 2011
UMNTC,AMST,2031,001,Chasing the American Dream,A,32,David Karjanen,karjanen,1245,AMST 2031
UMNTC,AMST,2031,001,Chasing the American Dream,A-,3,David Karjanen,karjanen,1245,AMST 2031
UMNTC,AMST,2031,001,Chasing the American Dream,B,1,David Karjanen,karjanen,1245,AMST 2031
UMNTC,AMST,2031,001,Chasing the American Dream,B+,1,David Karjanen,karjanen,1245,AMST 2031
UMNTC,AMST,2031,001,Chasing the American Dream,S,1,David Karjanen,karjanen,1245,AMST 2031
UMNTC,AMST,2031,001,Chasing the American Dream,W,1,David Karjanen,karjanen,1245,AMST 2031
UMNTC,AMST,3214,001,Queer Kinship,A,9,Khoi Nguyen,,1245,AMST 3214
UMNTC,AMST,3214,001,Queer Kinship,B,1,Khoi Nguyen,,1245,AMST 3214
UMNTC,AMST,3214,001,Queer Kinship,S,1,Khoi Nguyen,,1245,AMST 3214
UMNTC,AMST,3214,001,Queer Kinship,W,1,Khoi Nguyen,,1245,AMST 3214
UMNTC,ANAT,7999,001,Head & Neck,A,13,Mark Cook,cookx072,1245,ANAT 7999
UMNTC,ANAT,7999,001,Head & Neck,B,4,Mark Cook,cookx072,1245,ANAT 7999
UMNTC,ANAT,7999,001,Head & Neck,C,3,Mark Cook,cookx072,1245,ANAT 7999
UMNTC,ANAT,7999,001,Head & Neck,F,1,Mark Cook,cookx072,1245,ANAT 7999
UMNTC,ANSC,1701,001,Historical Influence of Horse,A,34,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,1701,001,Historical Influence of Horse,A-,2,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,1701,001,Historical Influence of Horse,B,4,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,1701,001,Historical Influence of Horse,B+,4,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,1701,001,Historical Influence of Horse,B-,4,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,1701,001,Historical Influence of Horse,F,1,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,1701,001,Historical Influence of Horse,N,1,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,1701,001,Historical Influence of Horse,S,1,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,1701,001,Historical Influence of Horse,W,1,Melissa Palmer,melissap,1245,ANSC 1701
UMNTC,ANSC,3701,001,Poultry Products Technology,A,6,Anup Kollanoor Johny,anupjohn,1245,ANSC 3701
UMNTC,ANSC,3701,001,Poultry Products Technology,A-,5,Anup Kollanoor Johny,anupjohn,1245,ANSC 3701
UMNTC,ANSC,3701,001,Poultry Products Technology,B,2,Anup Kollanoor Johny,anupjohn,1245,ANSC 3701
UMNTC,ANSC,3701,001,Poultry Products Technology,B+,3,Anup Kollanoor Johny,anupjohn,1245,ANSC 3701
UMNTC,ANSC,3701,001,Poultry Products Technology,B-,2,Anup Kollanoor Johny,anupjohn,1245,ANSC 3701
UMNTC,ANSC,3701,001,Poultry Products Technology,C-,1,Anup Kollanoor Johny,anupjohn,1245,ANSC 3701
UMNTC,ANSC,3702,001,Applied Avian Physiology,A,4,Anup Kollanoor Johny,anupjohn,1245,ANSC 3702
UMNTC,ANSC,3702,001,Applied Avian Physiology,A-,6,Anup Kollanoor Johny,anupjohn,1245,ANSC 3702
UMNTC,ANSC,3702,001,Applied Avian Physiology,B,5,Anup Kollanoor Johny,anupjohn,1245,ANSC 3702
UMNTC,ANSC,3702,001,Applied Avian Physiology,B+,1,Anup Kollanoor Johny,anupjohn,1245,ANSC 3702
UMNTC,ANSC,3702,001,Applied Avian Physiology,B-,2,Anup Kollanoor Johny,anupjohn,1245,ANSC 3702
UMNTC,ANSC,3702,001,Applied Avian Physiology,C+,1,Anup Kollanoor Johny,anupjohn,1245,ANSC 3702
UMNTC,ANSC,3703,001,Avian Health,A,10,Anup Kollanoor Johny,anupjohn,1245,ANSC 3703
UMNTC,ANSC,3703,001,Avian Health,A-,2,Anup Kollanoor Johny,anupjohn,1245,ANSC 3703
UMNTC,ANSC,3703,001,Avian Health,B,2,Anup Kollanoor Johny,anupjohn,1245,ANSC 3703
UMNTC,ANSC,3704,001,Poultry Nutrition,A,6,Anup Kollanoor Johny,anupjohn,1245,ANSC 3704
UMNTC,ANSC,3704,001,Poultry Nutrition,A-,5,Anup Kollanoor Johny,anupjohn,1245,ANSC 3704
UMNTC,ANSC,3704,001,Poultry Nutrition,B,1,Anup Kollanoor Johny,anupjohn,1245,ANSC 3704
UMNTC,ANSC,3704,001,Poultry Nutrition,B+,1,Anup Kollanoor Johny,anupjohn,1245,ANSC 3704
UMNTC,ANSC,3704,001,Poultry Nutrition,B-,1,Anup Kollanoor Johny,anupjohn,1245,ANSC 3704
UMNTC,ANSC,4711,001,Breeder Flock & Hatchery Mgmt,A,6,Anup Kollanoor Johny,anupjohn,1245,ANSC 4711
UMNTC,ANSC,4711,001,Breeder Flock & Hatchery Mgmt,A-,7,Anup Kollanoor Johny,anupjohn,1245,ANSC 4711
UMNTC,ANSC,4711,001,Breeder Flock & Hatchery Mgmt,B,2,Anup Kollanoor Johny,anupjohn,1245,ANSC 4711
