TERM,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,FULL_NAME
1235,UMNTC,ENGL,3006W,001,Survey American Literature II,W,1,Scott Nelson,,ENGL 3006W
1235,UMNTC,ENGL,3007,001,Shakespeare,A,18,Kyle Riper,,ENGL 3007
1235,UMNTC,ENGL,3007,001,Shakespeare,A-,2,Kyle Riper,,ENGL 3007
1235,UMNTC,ENGL,3007,001,Shakespeare,B,2,Kyle Riper,,ENGL 3007
1235,UMNTC,ENGL,3007,001,Shakespeare,F,4,Kyle Riper,,ENGL 3007
1235,UMNTC,ENGL,3007,001,Shakespeare,S,1,Kyle Riper,,ENGL 3007
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,A,10,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,A-,4,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,B,2,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,B+,1,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,B-,1,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,C+,1,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,C-,2,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,F,2,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,001,Intro Creative Writ,S,1,Sonia Beltz,,ENGW 1101W
1235,UMNTC,ENGW,1101W,002,Intro Creative Writ,A,14,Olivia Fantini,,ENGW 1101W
1235,UMNTC,ENGW,1101W,002,Intro Creative Writ,A-,4,Olivia Fantini,,ENGW 1101W
1235,UMNTC,ENGW,1101W,002,Intro Creative Writ,B,1,Olivia Fantini,,ENGW 1101W
1235,UMNTC,ENGW,1101W,002,Intro Creative Writ,B-,1,Olivia Fantini,,ENGW 1101W
1235,UMNTC,ENGW,1101W,002,Intro Creative Writ,F,1,Olivia Fantini,,ENGW 1101W
1235,UMNTC,ENGW,1101W,002,Intro Creative Writ,S,2,Olivia Fantini,,ENGW 1101W
1235,UMNTC,ENGW,1102W,001,Intro to Fiction Writing,A,8,Jonathan Crowl,,ENGW 1102W
1235,UMNTC,ENGW,1102W,001,Intro to Fiction Writing,A-,2,Jonathan Crowl,,ENGW 1102W
1235,UMNTC,ENGW,1102W,001,Intro to Fiction Writing,B+,1,Jonathan Crowl,,ENGW 1102W
1235,UMNTC,ENGW,1102W,001,Intro to Fiction Writing,B-,1,Jonathan Crowl,,ENGW 1102W
1235,UMNTC,ENGW,1102W,001,Intro to Fiction Writing,C,2,Jonathan Crowl,,ENGW 1102W
1235,UMNTC,ENGW,1102W,001,Intro to Fiction Writing,F,2,Jonathan Crowl,,ENGW 1102W
1235,UMNTC,ENGW,1102W,001,Intro to Fiction Writing,W,1,Jonathan Crowl,,ENGW 1102W
1235,UMNTC,ENGW,1103W,001,Introduction to Poetry Writing,A,17,Nen Ramirez,,ENGW 1103W
1235,UMNTC,ENGW,1103W,001,Introduction to Poetry Writing,A-,1,Nen Ramirez,,ENGW 1103W
1235,UMNTC,ENGW,1103W,001,Introduction to Poetry Writing,B+,1,Nen Ramirez,,ENGW 1103W
1235,UMNTC,ENGW,1103W,001,Introduction to Poetry Writing,D,1,Nen Ramirez,,ENGW 1103W
1235,UMNTC,ENGW,1103W,001,Introduction to Poetry Writing,F,1,Nen Ramirez,,ENGW 1103W
1235,UMNTC,ENGW,1103W,001,Introduction to Poetry Writing,S,1,Nen Ramirez,,ENGW 1103W
1235,UMNTC,ENGW,1104W,001,Intro to Literary Nonfiction,A,11,Ciara Alfaro,,ENGW 1104W
1235,UMNTC,ENGW,1104W,001,Intro to Literary Nonfiction,A-,2,Ciara Alfaro,,ENGW 1104W
1235,UMNTC,ENGW,1104W,001,Intro to Literary Nonfiction,B,1,Ciara Alfaro,,ENGW 1104W
1235,UMNTC,ENGW,1104W,001,Intro to Literary Nonfiction,F,2,Ciara Alfaro,,ENGW 1104W
1235,UMNTC,ENTR,6023,070,Fin Business Vent,A,4,DC Croson,dcroson,ENTR 6023
1235,UMNTC,ENTR,6023,070,Fin Business Vent,A-,8,DC Croson,dcroson,ENTR 6023
1235,UMNTC,ENTR,6023,070,Fin Business Vent,B,1,DC Croson,dcroson,ENTR 6023
1235,UMNTC,ENTR,6023,070,Fin Business Vent,B+,3,DC Croson,dcroson,ENTR 6023
1235,UMNTC,ENTR,6023,070,Fin Business Vent,F,1,DC Croson,dcroson,ENTR 6023
1235,UMNTC,ENTR,6023,070,Fin Business Vent,W,1,DC Croson,dcroson,ENTR 6023
1235,UMNTC,ENTR,6025,070,Intro to Entrepreneurship,A,7,Carla Pavone,pavo0003,ENTR 6025
1235,UMNTC,ENTR,6025,070,Intro to Entrepreneurship,A-,10,Carla Pavone,pavo0003,ENTR 6025
1235,UMNTC,ENTR,6025,070,Intro to Entrepreneurship,B,5,Carla Pavone,pavo0003,ENTR 6025
1235,UMNTC,ENTR,6025,070,Intro to Entrepreneurship,B+,13,Carla Pavone,pavo0003,ENTR 6025
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,A,14,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,A-,10,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,B,1,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,B+,3,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,B-,1,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,C,1,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,C+,1,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,C-,3,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,D,2,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,F,1,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3264,001,Basic/Applied Stats,W,2,Suzanne Loch,chova001,EPSY 3264
1235,UMNTC,EPSY,3705,501,Field Experience in Denmark,A,16,Kathy Seifert,seif0074,EPSY 3705
1235,UMNTC,EPSY,3705,501,Field Experience in Denmark,W,1,Kathy Seifert,seif0074,EPSY 3705
1235,UMNTC,EPSY,5001,004,"Learning,Cognition,Assessment",A,24,Ananya Matewos,mukho004,EPSY 5001
1235,UMNTC,EPSY,5001,004,"Learning,Cognition,Assessment",A-,1,Ananya Matewos,mukho004,EPSY 5001
1235,UMNTC,EPSY,5001,102,"Learning,Cognition,Assessment",A,9,James Houseworth,house119,EPSY 5001
1235,UMNTC,EPSY,5001,102,"Learning,Cognition,Assessment",F,1,James Houseworth,house119,EPSY 5001
1235,UMNTC,EPSY,5015,001,Special Needs/Inclus. Settings,A,11,Caroline Roberts,,EPSY 5015
1235,UMNTC,EPSY,5015,001,Special Needs/Inclus. Settings,A-,2,Caroline Roberts,,EPSY 5015
1235,UMNTC,EPSY,5015,001,Special Needs/Inclus. Settings,F,1,Caroline Roberts,,EPSY 5015
1235,UMNTC,EPSY,5015,003,Special Needs/Inclus. Settings,A,19,Emily Reno,,EPSY 5015
1235,UMNTC,EPSY,5015,003,Special Needs/Inclus. Settings,B+,1,Emily Reno,,EPSY 5015
1235,UMNTC,EPSY,5015,003,Special Needs/Inclus. Settings,W,1,Emily Reno,,EPSY 5015
1235,UMNTC,EPSY,5017,001,Teaching Exceptional Students,A,23,Marc Markell,marke016,EPSY 5017
1235,UMNTC,EPSY,5017,001,Teaching Exceptional Students,B,1,Marc Markell,marke016,EPSY 5017
1235,UMNTC,EPSY,5135,101,Human Relations Wks,A,14,Maria Pabon,pabo0002,EPSY 5135
1235,UMNTC,EPSY,5135,101,Human Relations Wks,A-,1,Maria Pabon,pabo0002,EPSY 5135
1235,UMNTC,EPSY,5135,101,Human Relations Wks,B-,1,Maria Pabon,pabo0002,EPSY 5135
1235,UMNTC,EPSY,5135,101,Human Relations Wks,C,1,Maria Pabon,pabo0002,EPSY 5135
1235,UMNTC,EPSY,5135,101,Human Relations Wks,F,1,Maria Pabon,pabo0002,EPSY 5135
1235,UMNTC,EPSY,5261,001,Intro Statistical Methods,A,19,Chelsey Legacy,legac006,EPSY 5261
1235,UMNTC,EPSY,5261,001,Intro Statistical Methods,B,1,Chelsey Legacy,legac006,EPSY 5261
1235,UMNTC,EPSY,5261,001,Intro Statistical Methods,S,3,Chelsey Legacy,legac006,EPSY 5261
1235,UMNTC,EPSY,5404,001,GroupCouns,A,27,Feven Seifu,fseifu,EPSY 5404
1235,UMNTC,EPSY,5404,001,GroupCouns,A-,3,Feven Seifu,fseifu,EPSY 5404
1235,UMNTC,EPSY,5404,001,GroupCouns,B+,1,Feven Seifu,fseifu,EPSY 5404
1235,UMNTC,EPSY,5405,001,CareerCouns,A,34,Seth Christman,chri2031,EPSY 5405
1235,UMNTC,EPSY,5405,001,CareerCouns,A-,1,Seth Christman,chri2031,EPSY 5405
1235,UMNTC,EPSY,5405,001,CareerCouns,B+,1,Seth Christman,chri2031,EPSY 5405
1235,UMNTC,EPSY,5406,001,Ethics in Counseling,A,31,Carolyn Berger,caberger,EPSY 5406
1235,UMNTC,EPSY,5406,001,Ethics in Counseling,A-,1,Carolyn Berger,caberger,EPSY 5406
1235,UMNTC,ESCI,1001,100,Earth and Its Environments,A,6,Justin Revenaugh,justinr,ESCI 1001
1235,UMNTC,ESCI,1001,100,Earth and Its Environments,A-,1,Justin Revenaugh,justinr,ESCI 1001
1235,UMNTC,ESCI,1001,100,Earth and Its Environments,B,1,Justin Revenaugh,justinr,ESCI 1001
1235,UMNTC,ESCI,1001,100,Earth and Its Environments,B+,1,Justin Revenaugh,justinr,ESCI 1001
1235,UMNTC,ESCI,1001,100,Earth and Its Environments,S,4,Justin Revenaugh,justinr,ESCI 1001
1235,UMNTC,ESCI,1001,100,Earth and Its Environments,W,1,Justin Revenaugh,justinr,ESCI 1001
1235,UMNTC,ESCI,3911,001,Intro Field Geology,A,5,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,001,Intro Field Geology,A-,8,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,001,Intro Field Geology,B,8,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,001,Intro Field Geology,B+,5,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,001,Intro Field Geology,B-,1,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,001,Intro Field Geology,C,1,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,001,Intro Field Geology,W,1,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,002,Intro Field Geology,A-,1,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,002,Intro Field Geology,B,5,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,002,Intro Field Geology,B+,5,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,002,Intro Field Geology,B-,1,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,002,Intro Field Geology,C,1,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,3911,002,Intro Field Geology,C+,2,Annia Fayon,fayon001,ESCI 3911
1235,UMNTC,ESCI,4911,001,Adv Field Geology,A,1,George Hudak,ghudak,ESCI 4911
1235,UMNTC,ESCI,4911,001,Adv Field Geology,A-,8,George Hudak,ghudak,ESCI 4911
1235,UMNTC,ESCI,4911,001,Adv Field Geology,B,3,George Hudak,ghudak,ESCI 4911
1235,UMNTC,ESCI,4911,001,Adv Field Geology,B+,1,George Hudak,ghudak,ESCI 4911
1235,UMNTC,ESCI,4911,001,Adv Field Geology,B-,4,George Hudak,ghudak,ESCI 4911
1235,UMNTC,ESCI,4911,001,Adv Field Geology,C,1,George Hudak,ghudak,ESCI 4911
1235,UMNTC,ESCI,4911,001,Adv Field Geology,C+,1,George Hudak,ghudak,ESCI 4911
1235,UMNTC,ESCI,4911,001,Adv Field Geology,C-,1,George Hudak,ghudak,ESCI 4911
1235,UMNTC,ESCI,4971W,001,Field Hydrogeology,A,13,Gene-Hua Ng,gcng,ESCI 4971W
1235,UMNTC,ESCI,4971W,001,Field Hydrogeology,A-,6,Gene-Hua Ng,gcng,ESCI 4971W
1235,UMNTC,ESCI,4971W,001,Field Hydrogeology,B,1,Gene-Hua Ng,gcng,ESCI 4971W
1235,UMNTC,ESCI,4971W,001,Field Hydrogeology,B+,1,Gene-Hua Ng,gcng,ESCI 4971W
1235,UMNTC,ESCI,4971W,001,Field Hydrogeology,B-,1,Gene-Hua Ng,gcng,ESCI 4971W
1235,UMNTC,ESCI,4971W,001,Field Hydrogeology,C-,1,Gene-Hua Ng,gcng,ESCI 4971W
1235,UMNTC,FINA,6322,070,Financial Modeling,A,5,Timothy Nantell,tnantell,FINA 6322
1235,UMNTC,FINA,6322,070,Financial Modeling,A-,7,Timothy Nantell,tnantell,FINA 6322
1235,UMNTC,FINA,6322,070,Financial Modeling,B,5,Timothy Nantell,tnantell,FINA 6322
1235,UMNTC,FINA,6322,070,Financial Modeling,B+,3,Timothy Nantell,tnantell,FINA 6322
1235,UMNTC,FOST,3201,500,Study Abroad,A,85,Unknown Instructor,,FOST 3201
1235,UMNTC,FOST,3201,500,Study Abroad,A-,32,Unknown Instructor,,FOST 3201
1235,UMNTC,FOST,3201,500,Study Abroad,B,3,Unknown Instructor,,FOST 3201
1235,UMNTC,FOST,3201,500,Study Abroad,B+,11,Unknown Instructor,,FOST 3201
1235,UMNTC,FOST,3201,500,Study Abroad,C-,2,Unknown Instructor,,FOST 3201
1235,UMNTC,FOST,3201,500,Study Abroad,F,1,Unknown Instructor,,FOST 3201
1235,UMNTC,FOST,3202,500,Study Abroad,A,44,Unknown Instructor,,FOST 3202
1235,UMNTC,FOST,3202,500,Study Abroad,A-,14,Unknown Instructor,,FOST 3202
1235,UMNTC,FOST,3202,500,Study Abroad,B,1,Unknown Instructor,,FOST 3202
1235,UMNTC,FOST,3202,500,Study Abroad,B+,8,Unknown Instructor,,FOST 3202
1235,UMNTC,FREN,1004,001,Intermediate French II,A-,1,Jeremy Labbe,,FREN 1004
1235,UMNTC,FREN,1004,001,Intermediate French II,B,2,Jeremy Labbe,,FREN 1004
1235,UMNTC,FREN,1004,001,Intermediate French II,B-,1,Jeremy Labbe,,FREN 1004
1235,UMNTC,FREN,1004,001,Intermediate French II,C,1,Jeremy Labbe,,FREN 1004
1235,UMNTC,FREN,1004,001,Intermediate French II,C+,1,Jeremy Labbe,,FREN 1004
1235,UMNTC,FREN,1004,001,Intermediate French II,C-,3,Jeremy Labbe,,FREN 1004
1235,UMNTC,FREN,1004,001,Intermediate French II,W,1,Jeremy Labbe,,FREN 1004
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,A,16,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,A-,13,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,B,1,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,B+,4,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,B-,4,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,C+,1,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,C-,1,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,S,4,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSCN,1112,002,Principles of Nutrition,W,1,Corrie Marion,cmarion,FSCN 1112
1235,UMNTC,FSOS,1201,001,Human Develop Fam: Lifespan,A,20,Connor Callahan,,FSOS 1201
1235,UMNTC,FSOS,1201,001,Human Develop Fam: Lifespan,A-,5,Connor Callahan,,FSOS 1201
1235,UMNTC,FSOS,1201,001,Human Develop Fam: Lifespan,B,1,Connor Callahan,,FSOS 1201
1235,UMNTC,FSOS,1201,001,Human Develop Fam: Lifespan,B+,1,Connor Callahan,,FSOS 1201
1235,UMNTC,FSOS,1201,001,Human Develop Fam: Lifespan,W,2,Connor Callahan,,FSOS 1201
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,A,11,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,A-,9,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,B,5,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,B+,11,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,B-,4,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,C,2,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,C+,2,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,D,1,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,1301,001,Cash or Credit:You Need toKnow,F,2,Nusroon Fatiha,,FSOS 1301
1235,UMNTC,FSOS,3102,001,Family Systems & Diversity,A,9,Cahya Yunizar,,FSOS 3102
1235,UMNTC,FSOS,3102,001,Family Systems & Diversity,A-,1,Cahya Yunizar,,FSOS 3102
1235,UMNTC,FSOS,3102,001,Family Systems & Diversity,B,1,Cahya Yunizar,,FSOS 3102
1235,UMNTC,FSOS,3102,001,Family Systems & Diversity,B+,1,Cahya Yunizar,,FSOS 3102
1235,UMNTC,FSOS,3102,001,Family Systems & Diversity,B-,1,Cahya Yunizar,,FSOS 3102
1235,UMNTC,FSOS,3426,001,AlcohDrugs: FamCult,A,13,Shauna Fenske,,FSOS 3426
1235,UMNTC,FSOS,3426,001,AlcohDrugs: FamCult,A-,3,Shauna Fenske,,FSOS 3426
1235,UMNTC,FSOS,3426,001,AlcohDrugs: FamCult,B,1,Shauna Fenske,,FSOS 3426
1235,UMNTC,FSOS,3426,001,AlcohDrugs: FamCult,B-,1,Shauna Fenske,,FSOS 3426
1235,UMNTC,FSOS,3426,001,AlcohDrugs: FamCult,C,2,Shauna Fenske,,FSOS 3426
1235,UMNTC,FSOS,3426,001,AlcohDrugs: FamCult,C+,1,Shauna Fenske,,FSOS 3426
1235,UMNTC,GCD,3022,090,Genetics,A,18,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GCD,3022,090,Genetics,A-,18,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GCD,3022,090,Genetics,B,9,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GCD,3022,090,Genetics,B+,8,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GCD,3022,090,Genetics,B-,2,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GCD,3022,090,Genetics,C,8,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GCD,3022,090,Genetics,C+,2,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GCD,3022,090,Genetics,F,2,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GCD,3022,090,Genetics,W,3,Nikunj Somia,somia001,GCD 3022
1235,UMNTC,GEOG,1502,001,Mapping Our World,A,29,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GEOG,1502,001,Mapping Our World,A-,9,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GEOG,1502,001,Mapping Our World,B,2,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GEOG,1502,001,Mapping Our World,B+,8,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GEOG,1502,001,Mapping Our World,B-,1,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GEOG,1502,001,Mapping Our World,C,2,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GEOG,1502,001,Mapping Our World,C+,1,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GEOG,1502,001,Mapping Our World,S,1,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GEOG,1502,001,Mapping Our World,W,1,Merle Davis Matthews,,GEOG 1502
1235,UMNTC,GER,1003,001,Intermediate German,A,7,Rachel Dodson,,GER 1003
1235,UMNTC,GER,1003,001,Intermediate German,A-,1,Rachel Dodson,,GER 1003
1235,UMNTC,GER,1003,001,Intermediate German,B+,2,Rachel Dodson,,GER 1003
1235,UMNTC,GER,1003,001,Intermediate German,F,1,Rachel Dodson,,GER 1003
1235,UMNTC,GER,1003,001,Intermediate German,S,1,Rachel Dodson,,GER 1003
1235,UMNTC,GER,1004,001,Intermediate German,A,6,Vincent Kancans,,GER 1004
1235,UMNTC,GER,1004,001,Intermediate German,A-,2,Vincent Kancans,,GER 1004
1235,UMNTC,GER,1004,001,Intermediate German,B,3,Vincent Kancans,,GER 1004
1235,UMNTC,GER,1004,001,Intermediate German,B-,2,Vincent Kancans,,GER 1004
1235,UMNTC,GER,1004,001,Intermediate German,D,1,Vincent Kancans,,GER 1004
1235,UMNTC,GER,1004,001,Intermediate German,F,1,Vincent Kancans,,GER 1004
1235,UMNTC,GER,1004,001,Intermediate German,S,1,Vincent Kancans,,GER 1004
1235,UMNTC,GLOS,3613W,001,The Politics of Eating,A,9,Daniel Cueto-Villalobos,,GLOS 3613W
1235,UMNTC,GLOS,3613W,001,The Politics of Eating,A-,1,Daniel Cueto-Villalobos,,GLOS 3613W
1235,UMNTC,GLOS,3613W,001,The Politics of Eating,B+,1,Daniel Cueto-Villalobos,,GLOS 3613W
1235,UMNTC,GWSS,1004,001,Screening Sex,A,3,Eunha Jeong Wood,,GWSS 1004
1235,UMNTC,GWSS,1004,001,Screening Sex,A-,5,Eunha Jeong Wood,,GWSS 1004
1235,UMNTC,GWSS,1004,001,Screening Sex,B,1,Eunha Jeong Wood,,GWSS 1004
1235,UMNTC,GWSS,1004,001,Screening Sex,B-,2,Eunha Jeong Wood,,GWSS 1004
1235,UMNTC,GWSS,3003,001,Gender and Global Politics,A,18,Sara Seweid-DeAngelis,,GWSS 3003
1235,UMNTC,GWSS,3003,001,Gender and Global Politics,A-,1,Sara Seweid-DeAngelis,,GWSS 3003
1235,UMNTC,GWSS,3003,001,Gender and Global Politics,B,1,Sara Seweid-DeAngelis,,GWSS 3003
1235,UMNTC,GWSS,3003,001,Gender and Global Politics,B-,4,Sara Seweid-DeAngelis,,GWSS 3003
1235,UMNTC,GWSS,3003,001,Gender and Global Politics,C,3,Sara Seweid-DeAngelis,,GWSS 3003
1235,UMNTC,GWSS,3003,001,Gender and Global Politics,W,1,Sara Seweid-DeAngelis,,GWSS 3003
1235,UMNTC,GWSS,3208,001,Transgender Health,A,11,Nina Medvedeva,,GWSS 3208
1235,UMNTC,GWSS,3208,001,Transgender Health,A-,2,Nina Medvedeva,,GWSS 3208
1235,UMNTC,GWSS,3208,001,Transgender Health,B,1,Nina Medvedeva,,GWSS 3208
1235,UMNTC,GWSS,3208,001,Transgender Health,B-,1,Nina Medvedeva,,GWSS 3208
1235,UMNTC,GWSS,3208,001,Transgender Health,F,1,Nina Medvedeva,,GWSS 3208
1235,UMNTC,GWSS,3302,001,Women and the Arts,A,12,E Ornelas,,GWSS 3302
1235,UMNTC,GWSS,3302,001,Women and the Arts,A-,1,E Ornelas,,GWSS 3302
1235,UMNTC,GWSS,3302,001,Women and the Arts,B,6,E Ornelas,,GWSS 3302
1235,UMNTC,GWSS,3302,001,Women and the Arts,B+,2,E Ornelas,,GWSS 3302
1235,UMNTC,GWSS,3302,001,Women and the Arts,B-,1,E Ornelas,,GWSS 3302
1235,UMNTC,GWSS,3302,001,Women and the Arts,C,1,E Ornelas,,GWSS 3302
1235,UMNTC,GWSS,3302,001,Women and the Arts,F,1,E Ornelas,,GWSS 3302
1235,UMNTC,GWSS,3302,001,Women and the Arts,W,1,E Ornelas,,GWSS 3302
1235,UMNTC,HIST,1011W,001,Civilization & the Environment,A,7,Cihan Demir,,HIST 1011W
1235,UMNTC,HIST,1011W,001,Civilization & the Environment,A-,3,Cihan Demir,,HIST 1011W
1235,UMNTC,HIST,1011W,001,Civilization & the Environment,B,1,Cihan Demir,,HIST 1011W
1235,UMNTC,HIST,1011W,001,Civilization & the Environment,B-,2,Cihan Demir,,HIST 1011W
1235,UMNTC,HIST,1011W,001,Civilization & the Environment,C,1,Cihan Demir,,HIST 1011W
1235,UMNTC,HIST,1011W,001,Civilization & the Environment,F,2,Cihan Demir,,HIST 1011W
1235,UMNTC,HIST,1011W,001,Civilization & the Environment,S,1,Cihan Demir,,HIST 1011W
1235,UMNTC,HIST,1011W,002,Civilization & the Environment,A,7,James Gresock,,HIST 1011W
1235,UMNTC,HIST,1011W,002,Civilization & the Environment,A-,4,James Gresock,,HIST 1011W
1235,UMNTC,HIST,1011W,002,Civilization & the Environment,B+,2,James Gresock,,HIST 1011W
1235,UMNTC,HIST,1011W,002,Civilization & the Environment,B-,1,James Gresock,,HIST 1011W
1235,UMNTC,HIST,1011W,002,Civilization & the Environment,C-,3,James Gresock,,HIST 1011W
1235,UMNTC,HIST,1011W,002,Civilization & the Environment,D,1,James Gresock,,HIST 1011W
1235,UMNTC,HIST,1011W,002,Civilization & the Environment,S,1,James Gresock,,HIST 1011W
1235,UMNTC,HIST,1011W,003,Civilization & the Environment,A,2,Katherine Pierpont,,HIST 1011W
1235,UMNTC,HIST,1011W,003,Civilization & the Environment,A-,5,Katherine Pierpont,,HIST 1011W
1235,UMNTC,HIST,1011W,003,Civilization & the Environment,B,2,Katherine Pierpont,,HIST 1011W
1235,UMNTC,HIST,1011W,003,Civilization & the Environment,B+,4,Katherine Pierpont,,HIST 1011W
1235,UMNTC,HIST,1011W,003,Civilization & the Environment,S,1,Katherine Pierpont,,HIST 1011W
1235,UMNTC,HIST,1011W,003,Civilization & the Environment,S,2,Katherine Pierpont,,HIST 1011W
1235,UMNTC,HIST,1011W,004,Civilization & the Environment,A,7,Elijah Wallace,,HIST 1011W
1235,UMNTC,HIST,1011W,004,Civilization & the Environment,A-,3,Elijah Wallace,,HIST 1011W
1235,UMNTC,HIST,1011W,004,Civilization & the Environment,B,1,Elijah Wallace,,HIST 1011W
1235,UMNTC,HIST,1011W,004,Civilization & the Environment,B+,2,Elijah Wallace,,HIST 1011W
1235,UMNTC,HIST,1011W,004,Civilization & the Environment,B-,2,Elijah Wallace,,HIST 1011W
1235,UMNTC,HIST,1011W,004,Civilization & the Environment,C-,1,Elijah Wallace,,HIST 1011W
1235,UMNTC,HIST,1011W,004,Civilization & the Environment,S,1,Elijah Wallace,,HIST 1011W
1235,UMNTC,HIST,1011W,005,Civilization & the Environment,A,5,Catherine Ulep,,HIST 1011W
1235,UMNTC,HIST,1011W,005,Civilization & the Environment,A-,3,Catherine Ulep,,HIST 1011W
1235,UMNTC,HIST,1011W,005,Civilization & the Environment,B,2,Catherine Ulep,,HIST 1011W
1235,UMNTC,HIST,1011W,005,Civilization & the Environment,B+,1,Catherine Ulep,,HIST 1011W
