INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,TERM,FULL_NAME
UMNTC,UMNTC,COMM,3263W,005,Media Literacy,B,1,Liora Elias,elia0039,1253,COMM 3263W
UMNTC,UMNTC,COMM,3263W,005,Media Literacy,B+,2,Liora Elias,elia0039,1253,COMM 3263W
UMNTC,UMNTC,COMM,3263W,005,Media Literacy,D,1,Liora Elias,elia0039,1253,COMM 3263W
UMNTC,UMNTC,COMM,3263W,005,Media Literacy,F,4,Liora Elias,elia0039,1253,COMM 3263W
UMNTC,UMNTC,COMM,3263W,005,Media Literacy,W,2,Liora Elias,elia0039,1253,COMM 3263W
UMNDL,UMNDL,COMM,3395,001,Comm Special Topics:,A,6,Kelsea Schoenbauer,kelsea,1253,COMM 3395
UMNDL,UMNDL,COMM,3395,001,Comm Special Topics:,A-,6,Kelsea Schoenbauer,kelsea,1253,COMM 3395
UMNDL,UMNDL,COMM,3395,001,Comm Special Topics:,B-,1,Kelsea Schoenbauer,kelsea,1253,COMM 3395
UMNDL,UMNDL,COMM,3400,001,Health Communication,A,5,Lingzi Zhong,l-zhong,1253,COMM 3400
UMNDL,UMNDL,COMM,3400,001,Health Communication,A-,1,Lingzi Zhong,l-zhong,1253,COMM 3400
UMNDL,UMNDL,COMM,3400,001,Health Communication,B,1,Lingzi Zhong,l-zhong,1253,COMM 3400
UMNDL,UMNDL,COMM,3400,001,Health Communication,B+,4,Lingzi Zhong,l-zhong,1253,COMM 3400
UMNDL,UMNDL,COMM,3400,001,Health Communication,C+,1,Lingzi Zhong,l-zhong,1253,COMM 3400
UMNDL,UMNDL,COMM,3400,001,Health Communication,C-,1,Lingzi Zhong,l-zhong,1253,COMM 3400
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,A,12,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,A-,6,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,B,9,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,B+,9,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,B-,8,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,C,2,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,C+,2,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,C-,3,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,F,3,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,001,Intro to Communication Theory,W,2,Susanne Jones,jones344,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,301,Intro to Communication Theory,A,20,Stephanie Galarneault,galar006,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,301,Intro to Communication Theory,A-,3,Stephanie Galarneault,galar006,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,301,Intro to Communication Theory,B,3,Stephanie Galarneault,galar006,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,301,Intro to Communication Theory,B+,1,Stephanie Galarneault,galar006,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,301,Intro to Communication Theory,B-,1,Stephanie Galarneault,galar006,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,301,Intro to Communication Theory,C,1,Stephanie Galarneault,galar006,1253,COMM 3401
UMNTC,UMNTC,COMM,3401,301,Intro to Communication Theory,D,1,Stephanie Galarneault,galar006,1253,COMM 3401
UMNTC,UMNTC,COMM,3402,001,Intro: Interpersonal Comm,A,7,Carly Byrnes,dani0376,1253,COMM 3402
UMNTC,UMNTC,COMM,3402,001,Intro: Interpersonal Comm,A-,7,Carly Byrnes,dani0376,1253,COMM 3402
UMNTC,UMNTC,COMM,3402,001,Intro: Interpersonal Comm,B,6,Carly Byrnes,dani0376,1253,COMM 3402
UMNTC,UMNTC,COMM,3402,001,Intro: Interpersonal Comm,B+,2,Carly Byrnes,dani0376,1253,COMM 3402
UMNTC,UMNTC,COMM,3402,001,Intro: Interpersonal Comm,B-,1,Carly Byrnes,dani0376,1253,COMM 3402
UMNTC,UMNTC,COMM,3402,001,Intro: Interpersonal Comm,C+,1,Carly Byrnes,dani0376,1253,COMM 3402
UMNTC,UMNTC,COMM,3402,001,Intro: Interpersonal Comm,C-,2,Carly Byrnes,dani0376,1253,COMM 3402
UMNTC,UMNTC,COMM,3402,001,Intro: Interpersonal Comm,W,1,Carly Byrnes,dani0376,1253,COMM 3402
UMNTC,UMNTC,COMM,3409,001,Nonverbal Communication,A,18,Amy Joyer,joyer,1253,COMM 3409
UMNTC,UMNTC,COMM,3409,001,Nonverbal Communication,A-,10,Amy Joyer,joyer,1253,COMM 3409
UMNTC,UMNTC,COMM,3409,001,Nonverbal Communication,B,3,Amy Joyer,joyer,1253,COMM 3409
UMNTC,UMNTC,COMM,3409,001,Nonverbal Communication,B+,2,Amy Joyer,joyer,1253,COMM 3409
UMNTC,UMNTC,COMM,3409,001,Nonverbal Communication,B-,1,Amy Joyer,joyer,1253,COMM 3409
UMNTC,UMNTC,COMM,3409,001,Nonverbal Communication,W,1,Amy Joyer,joyer,1253,COMM 3409
UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,A,6,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,A-,4,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,B,4,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,B+,5,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,B-,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,C,2,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,C+,2,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,W,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,002,Small Group/Team Communication,A,7,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,002,Small Group/Team Communication,A-,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,002,Small Group/Team Communication,B,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,002,Small Group/Team Communication,F,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,003,Small Group/Team Communication,A,14,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,003,Small Group/Team Communication,A-,4,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,003,Small Group/Team Communication,B+,3,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,003,Small Group/Team Communication,B-,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,003,Small Group/Team Communication,C,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,003,Small Group/Team Communication,C+,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,003,Small Group/Team Communication,W,1,Nan Gesche,gesch004,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,004,Small Group/Team Communication,A,6,Carly Byrnes,dani0376,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,004,Small Group/Team Communication,A-,4,Carly Byrnes,dani0376,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,004,Small Group/Team Communication,B,1,Carly Byrnes,dani0376,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,004,Small Group/Team Communication,B+,5,Carly Byrnes,dani0376,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,004,Small Group/Team Communication,C,2,Carly Byrnes,dani0376,1253,COMM 3411
UMNTC,UMNTC,COMM,3411,004,Small Group/Team Communication,C-,2,Carly Byrnes,dani0376,1253,COMM 3411
UMNTC,UMNTC,COMM,3422,001,Interviewing &Comm,A,4,Stephanie Galarneault,galar006,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,001,Interviewing &Comm,A-,2,Stephanie Galarneault,galar006,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,001,Interviewing &Comm,B,5,Stephanie Galarneault,galar006,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,001,Interviewing &Comm,B+,3,Stephanie Galarneault,galar006,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,001,Interviewing &Comm,B-,4,Stephanie Galarneault,galar006,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,001,Interviewing &Comm,C,2,Stephanie Galarneault,galar006,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,001,Interviewing &Comm,W,1,Stephanie Galarneault,galar006,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,002,Interviewing &Comm,A,2,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,002,Interviewing &Comm,A-,3,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,002,Interviewing &Comm,B,4,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,002,Interviewing &Comm,B+,1,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,002,Interviewing &Comm,B-,2,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,002,Interviewing &Comm,C,4,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,002,Interviewing &Comm,C+,1,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,002,Interviewing &Comm,D,1,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,A,3,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,A-,4,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,B,5,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,B+,4,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,B-,4,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,C,2,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,C+,1,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,F,2,Diane Odash,odas0002,1253,COMM 3422
UMNTC,UMNTC,COMM,3422,003,Interviewing &Comm,W,1,Diane Odash,odas0002,1253,COMM 3422
UMNCR,UMNCR,COMM,3431,E90,Persuasion,A,15,Mark Huglen,mhuglen,1253,COMM 3431
UMNCR,UMNCR,COMM,3431,E90,Persuasion,B,5,Mark Huglen,mhuglen,1253,COMM 3431
UMNCR,UMNCR,COMM,3431,E90,Persuasion,C,1,Mark Huglen,mhuglen,1253,COMM 3431
UMNCR,UMNCR,COMM,3431,E90,Persuasion,W,1,Mark Huglen,mhuglen,1253,COMM 3431
UMNTC,UMNTC,COMM,3431,001,Persuasion Theory,A,13,A Adams,,1253,COMM 3431
UMNTC,UMNTC,COMM,3431,001,Persuasion Theory,S,1,A Adams,,1253,COMM 3431
UMNTC,UMNTC,COMM,3441,002,Intro to Organizational Comm,A,1,Jeremy Rose,rosex013,1253,COMM 3441
UMNTC,UMNTC,COMM,3441,002,Intro to Organizational Comm,A-,3,Jeremy Rose,rosex013,1253,COMM 3441
UMNTC,UMNTC,COMM,3441,002,Intro to Organizational Comm,B,7,Jeremy Rose,rosex013,1253,COMM 3441
UMNTC,UMNTC,COMM,3441,002,Intro to Organizational Comm,B+,4,Jeremy Rose,rosex013,1253,COMM 3441
UMNTC,UMNTC,COMM,3441,002,Intro to Organizational Comm,B-,2,Jeremy Rose,rosex013,1253,COMM 3441
UMNTC,UMNTC,COMM,3441,002,Intro to Organizational Comm,C,2,Jeremy Rose,rosex013,1253,COMM 3441
UMNTC,UMNTC,COMM,3441,002,Intro to Organizational Comm,D+,1,Jeremy Rose,rosex013,1253,COMM 3441
UMNDL,UMNDL,COMM,3505,001,Media Communications,A,2,David Tuwei,dtuwei,1253,COMM 3505
UMNDL,UMNDL,COMM,3505,001,Media Communications,A-,7,David Tuwei,dtuwei,1253,COMM 3505
UMNDL,UMNDL,COMM,3505,001,Media Communications,B,1,David Tuwei,dtuwei,1253,COMM 3505
UMNDL,UMNDL,COMM,3505,001,Media Communications,B+,6,David Tuwei,dtuwei,1253,COMM 3505
UMNDL,UMNDL,COMM,3505,001,Media Communications,B-,4,David Tuwei,dtuwei,1253,COMM 3505
UMNDL,UMNDL,COMM,3505,001,Media Communications,C,1,David Tuwei,dtuwei,1253,COMM 3505
UMNDL,UMNDL,COMM,3505,001,Media Communications,D+,1,David Tuwei,dtuwei,1253,COMM 3505
UMNDL,UMNDL,COMM,3505,001,Media Communications,F,1,David Tuwei,dtuwei,1253,COMM 3505
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,A,2,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,A-,3,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,B,1,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,B+,3,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,B-,2,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,C,2,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,C+,1,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,D,2,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3515,001,Comm and Popular Culture,F,1,Lawrance Bernabo,lbernabo,1253,COMM 3515
UMNDL,UMNDL,COMM,3520,001,Media Effects,A,21,Kai Vance,kxu,1253,COMM 3520
UMNDL,UMNDL,COMM,3520,001,Media Effects,A-,1,Kai Vance,kxu,1253,COMM 3520
UMNDL,UMNDL,COMM,3520,001,Media Effects,B,1,Kai Vance,kxu,1253,COMM 3520
UMNDL,UMNDL,COMM,3560,001,Video Game Entertainment,A,10,Edward Downs,epdowns,1253,COMM 3560
UMNDL,UMNDL,COMM,3560,001,Video Game Entertainment,A-,4,Edward Downs,epdowns,1253,COMM 3560
UMNDL,UMNDL,COMM,3560,001,Video Game Entertainment,B,4,Edward Downs,epdowns,1253,COMM 3560
UMNDL,UMNDL,COMM,3560,001,Video Game Entertainment,B+,1,Edward Downs,epdowns,1253,COMM 3560
UMNDL,UMNDL,COMM,3560,001,Video Game Entertainment,B-,2,Edward Downs,epdowns,1253,COMM 3560
UMNDL,UMNDL,COMM,3560,001,Video Game Entertainment,C+,1,Edward Downs,epdowns,1253,COMM 3560
UMNTC,UMNTC,COMM,3601,001,Intro: Rhet Theory,A,17,Ronald Greene,green179,1253,COMM 3601
UMNTC,UMNTC,COMM,3601,001,Intro: Rhet Theory,A-,7,Ronald Greene,green179,1253,COMM 3601
UMNTC,UMNTC,COMM,3601,001,Intro: Rhet Theory,B,5,Ronald Greene,green179,1253,COMM 3601
UMNTC,UMNTC,COMM,3601,001,Intro: Rhet Theory,B+,12,Ronald Greene,green179,1253,COMM 3601
UMNTC,UMNTC,COMM,3601,001,Intro: Rhet Theory,B-,5,Ronald Greene,green179,1253,COMM 3601
UMNTC,UMNTC,COMM,3601,001,Intro: Rhet Theory,C,3,Ronald Greene,green179,1253,COMM 3601
UMNTC,UMNTC,COMM,3601,001,Intro: Rhet Theory,C+,1,Ronald Greene,green179,1253,COMM 3601
UMNTC,UMNTC,COMM,3601,001,Intro: Rhet Theory,F,1,Ronald Greene,green179,1253,COMM 3601
UMNDL,UMNDL,COMM,3610,001,Philosophy and Rhetoric,A,6,David Gore,dgore,1253,COMM 3610
UMNDL,UMNDL,COMM,3610,001,Philosophy and Rhetoric,A-,2,David Gore,dgore,1253,COMM 3610
UMNDL,UMNDL,COMM,3610,001,Philosophy and Rhetoric,B,7,David Gore,dgore,1253,COMM 3610
UMNDL,UMNDL,COMM,3610,001,Philosophy and Rhetoric,B+,5,David Gore,dgore,1253,COMM 3610
UMNDL,UMNDL,COMM,3610,001,Philosophy and Rhetoric,C-,1,David Gore,dgore,1253,COMM 3610
UMNDL,UMNDL,COMM,3610,001,Philosophy and Rhetoric,F,2,David Gore,dgore,1253,COMM 3610
UMNDL,UMNDL,COMM,3615,001,Analysis of Public Discourse,A,3,Lawrance Bernabo,lbernabo,1253,COMM 3615
UMNDL,UMNDL,COMM,3615,001,Analysis of Public Discourse,A-,3,Lawrance Bernabo,lbernabo,1253,COMM 3615
UMNDL,UMNDL,COMM,3615,001,Analysis of Public Discourse,B,5,Lawrance Bernabo,lbernabo,1253,COMM 3615
UMNDL,UMNDL,COMM,3615,001,Analysis of Public Discourse,B+,2,Lawrance Bernabo,lbernabo,1253,COMM 3615
UMNDL,UMNDL,COMM,3615,001,Analysis of Public Discourse,B-,2,Lawrance Bernabo,lbernabo,1253,COMM 3615
UMNDL,UMNDL,COMM,3615,001,Analysis of Public Discourse,C+,2,Lawrance Bernabo,lbernabo,1253,COMM 3615
UMNDL,UMNDL,COMM,3615,001,Analysis of Public Discourse,C-,3,Lawrance Bernabo,lbernabo,1253,COMM 3615
UMNDL,UMNDL,COMM,3615,001,Analysis of Public Discourse,F,2,Lawrance Bernabo,lbernabo,1253,COMM 3615
UMNTC,UMNTC,COMM,3615W,001,Argumentation,A,1,Mark Schmutzler,,1253,COMM 3615W
UMNTC,UMNTC,COMM,3615W,001,Argumentation,A-,3,Mark Schmutzler,,1253,COMM 3615W
UMNTC,UMNTC,COMM,3615W,001,Argumentation,B,2,Mark Schmutzler,,1253,COMM 3615W
UMNTC,UMNTC,COMM,3615W,001,Argumentation,B+,3,Mark Schmutzler,,1253,COMM 3615W
UMNTC,UMNTC,COMM,3615W,001,Argumentation,B-,2,Mark Schmutzler,,1253,COMM 3615W
UMNTC,UMNTC,COMM,3615W,001,Argumentation,C+,1,Mark Schmutzler,,1253,COMM 3615W
UMNTC,UMNTC,COMM,3615W,001,Argumentation,W,2,Mark Schmutzler,,1253,COMM 3615W
UMNDL,UMNDL,COMM,3625,001,Rhetoric of Globalization,A,4,David Gore,dgore,1253,COMM 3625
UMNDL,UMNDL,COMM,3625,001,Rhetoric of Globalization,B,4,David Gore,dgore,1253,COMM 3625
UMNDL,UMNDL,COMM,3625,001,Rhetoric of Globalization,B+,4,David Gore,dgore,1253,COMM 3625
UMNDL,UMNDL,COMM,3625,001,Rhetoric of Globalization,B-,4,David Gore,dgore,1253,COMM 3625
UMNDL,UMNDL,COMM,3625,001,Rhetoric of Globalization,C,1,David Gore,dgore,1253,COMM 3625
UMNDL,UMNDL,COMM,3625,001,Rhetoric of Globalization,C+,1,David Gore,dgore,1253,COMM 3625
UMNDL,UMNDL,COMM,3625,001,Rhetoric of Globalization,W,3,David Gore,dgore,1253,COMM 3625
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,A,11,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,A-,2,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,B,3,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,B+,2,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,B-,2,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,C+,1,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,D,1,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,F,1,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3625W,001,Commun Ethics,W,1,Elaine Hsieh,hsieh168,1253,COMM 3625W
UMNTC,UMNTC,COMM,3999W,003,Capstone Project,S,10,Susanne Jones,jones344,1253,COMM 3999W
UMNTC,UMNTC,COMM,3999W,003,Capstone Project,W,1,Susanne Jones,jones344,1253,COMM 3999W
UMNTC,UMNTC,COMM,3999W,004,Capstone Project,S,9,Deborah Yoon,yoon0213,1253,COMM 3999W
UMNTC,UMNTC,COMM,3999W,004,Capstone Project,W,2,Deborah Yoon,yoon0213,1253,COMM 3999W
UMNTC,UMNTC,COMM,4204,001,Producing for Television,A,11,Dawn Schot Klotzbach,scho0062,1253,COMM 4204
UMNTC,UMNTC,COMM,4204,001,Producing for Television,B,3,Dawn Schot Klotzbach,scho0062,1253,COMM 4204
UMNDL,UMNDL,COMM,4210,001,Theories of Intercultural Comm,A,12,Hairong Feng,hfeng,1253,COMM 4210
UMNDL,UMNDL,COMM,4210,001,Theories of Intercultural Comm,A-,2,Hairong Feng,hfeng,1253,COMM 4210
UMNDL,UMNDL,COMM,4210,001,Theories of Intercultural Comm,B,1,Hairong Feng,hfeng,1253,COMM 4210
UMNDL,UMNDL,COMM,4210,001,Theories of Intercultural Comm,B+,3,Hairong Feng,hfeng,1253,COMM 4210
UMNDL,UMNDL,COMM,4210,001,Theories of Intercultural Comm,C,1,Hairong Feng,hfeng,1253,COMM 4210
UMNDL,UMNDL,COMM,4210,001,Theories of Intercultural Comm,C-,1,Hairong Feng,hfeng,1253,COMM 4210
UMNDL,UMNDL,COMM,4210,001,Theories of Intercultural Comm,F,1,Hairong Feng,hfeng,1253,COMM 4210
UMNDL,UMNDL,COMM,4210,001,Theories of Intercultural Comm,W,1,Hairong Feng,hfeng,1253,COMM 4210
UMNDL,UMNDL,COMM,4220,001,Interpersonal Comm & Health,A,6,Lingzi Zhong,l-zhong,1253,COMM 4220
UMNDL,UMNDL,COMM,4220,001,Interpersonal Comm & Health,A-,2,Lingzi Zhong,l-zhong,1253,COMM 4220
UMNDL,UMNDL,COMM,4220,001,Interpersonal Comm & Health,B+,1,Lingzi Zhong,l-zhong,1253,COMM 4220
UMNDL,UMNDL,COMM,4220,001,Interpersonal Comm & Health,C-,1,Lingzi Zhong,l-zhong,1253,COMM 4220
UMNTC,UMNTC,COMM,4263,001,Feminist Media Studies,A,14,Mary Vavrus,vavru001,1253,COMM 4263
UMNTC,UMNTC,COMM,4263,001,Feminist Media Studies,A-,6,Mary Vavrus,vavru001,1253,COMM 4263
UMNTC,UMNTC,COMM,4263,001,Feminist Media Studies,B,2,Mary Vavrus,vavru001,1253,COMM 4263
UMNTC,UMNTC,COMM,4263,001,Feminist Media Studies,B+,1,Mary Vavrus,vavru001,1253,COMM 4263
UMNTC,UMNTC,COMM,4263,001,Feminist Media Studies,B-,1,Mary Vavrus,vavru001,1253,COMM 4263
UMNTC,UMNTC,COMM,4263,001,Feminist Media Studies,C+,1,Mary Vavrus,vavru001,1253,COMM 4263
UMNTC,UMNTC,COMM,4263,001,Feminist Media Studies,F,2,Mary Vavrus,vavru001,1253,COMM 4263
UMNTC,UMNTC,COMM,4263,001,Feminist Media Studies,W,1,Mary Vavrus,vavru001,1253,COMM 4263
UMNTC,UMNTC,COMM,4407,001,Communication and Conflict,A,14,Susanne Jones,jones344,1253,COMM 4407
UMNTC,UMNTC,COMM,4407,001,Communication and Conflict,A-,6,Susanne Jones,jones344,1253,COMM 4407
UMNTC,UMNTC,COMM,4407,001,Communication and Conflict,B,1,Susanne Jones,jones344,1253,COMM 4407
UMNTC,UMNTC,COMM,4407,001,Communication and Conflict,B+,2,Susanne Jones,jones344,1253,COMM 4407
UMNTC,UMNTC,COMM,4407,001,Communication and Conflict,W,1,Susanne Jones,jones344,1253,COMM 4407
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,A,2,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,A-,4,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,B,4,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,B+,3,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,B-,1,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,C+,2,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,C-,1,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,F,1,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,W,2,Deborah Yoon,yoon0213,1253,COMM 4471
UMNTC,UMNTC,COMM,4621W,001,Rhet  of Feminism,A,3,Zornitsa Keremidchieva,zkeremid,1253,COMM 4621W
UMNTC,UMNTC,COMM,4621W,001,Rhet  of Feminism,B,2,Zornitsa Keremidchieva,zkeremid,1253,COMM 4621W
UMNTC,UMNTC,COMM,4621W,001,Rhet  of Feminism,B+,2,Zornitsa Keremidchieva,zkeremid,1253,COMM 4621W
UMNTC,UMNTC,COMM,4621W,001,Rhet  of Feminism,B-,3,Zornitsa Keremidchieva,zkeremid,1253,COMM 4621W
UMNTC,UMNTC,COMM,4621W,001,Rhet  of Feminism,C,1,Zornitsa Keremidchieva,zkeremid,1253,COMM 4621W
UMNTC,UMNTC,COMM,4621W,001,Rhet  of Feminism,C+,1,Zornitsa Keremidchieva,zkeremid,1253,COMM 4621W
UMNCR,UMNCR,COMM,4704,E90,Organizational Communication,A,12,Jacob Bell,jdbell,1253,COMM 4704
UMNCR,UMNCR,COMM,4704,E90,Organizational Communication,B,5,Jacob Bell,jdbell,1253,COMM 4704
UMNCR,UMNCR,COMM,4704,E90,Organizational Communication,D,1,Jacob Bell,jdbell,1253,COMM 4704
UMNCR,UMNCR,COMM,4704,E90,Organizational Communication,F,2,Jacob Bell,jdbell,1253,COMM 4704
UMNCR,UMNCR,COMM,4704,E91,Organizational Communication,A,4,Jacob Bell,jdbell,1253,COMM 4704
UMNCR,UMNCR,COMM,4704,E91,Organizational Communication,B,6,Jacob Bell,jdbell,1253,COMM 4704
UMNCR,UMNCR,COMM,4704,E91,Organizational Communication,C,3,Jacob Bell,jdbell,1253,COMM 4704
UMNCR,UMNCR,COMM,4704,E91,Organizational Communication,F,1,Jacob Bell,jdbell,1253,COMM 4704
UMNCR,UMNCR,COMM,4800,E90,Crisis Communication,A,18,Mark Huglen,mhuglen,1253,COMM 4800
