DEEP_UND,STIM_INT,TECH_EFF,ACC_SUP,EFFORT,GRAD_STAND,RECC,RESP,FULL_NAME
5.33,5.33,5.67,5.33,5.33,5.33,5.0,3,RM 3201
5.88,5.63,5.63,6.0,5.88,5.75,5.75,8,RM 3201
5.57,5.57,5.29,5.57,5.43,5.43,5.29,7,RM 3244
4.63,4.13,4.43,4.5,4.13,4.38,3.63,8,RM 4123
4.73,4.5,4.92,4.58,5.25,5.17,4.67,12,RM 4216
4.67,4.56,4.78,4.78,5.11,4.11,4.44,9,RM 4216
5.33,5.19,5.56,5.25,5.38,5.25,5.38,16,RM 4217
5.78,5.39,5.61,5.5,5.67,5.56,5.44,18,RM 4217
5.38,5.08,5.62,5.69,5.31,5.38,5.23,13,RM 4247
5.63,5.25,5.75,5.63,5.5,5.25,5.13,8,RM 4247
5.46,4.92,5.69,5.62,5.54,5.77,5.46,13,RM 4248
5.73,5.55,5.82,5.82,6.0,5.82,5.64,11,RM 4248
5.7,5.5,5.8,5.7,5.8,5.8,5.8,10,RM 4248
5.78,5.44,5.67,5.67,5.78,5.89,5.78,9,RM 4248
4.68,4.66,4.88,4.46,4.8,4.66,4.4,35,RM 4212W
5.05,4.98,5.12,5.02,5.1,5.1,5.1,41,RM 4212W
5.79,5.75,5.35,5.58,5.71,5.63,5.79,24,RUSS 1101
5.82,5.64,5.55,5.77,5.5,5.67,5.36,22,RUSS 1101
5.77,5.5,5.19,5.42,5.23,5.5,5.38,26,RUSS 1102
6.0,5.95,5.89,5.86,5.73,5.91,5.77,22,RUSS 1102
5.43,5.43,4.86,5.07,5.5,5.71,5.64,14,RUSS 3001
5.72,5.61,5.56,5.61,5.61,5.67,5.78,18,RUSS 3001
5.43,5.29,5.43,5.43,5.07,5.71,5.36,14,RUSS 3002
5.44,5.44,5.13,5.25,5.22,5.44,5.11,9,RUSS 3002
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,RUSS 3101
5.67,5.67,5.67,5.67,6.0,6.0,5.67,3,RUSS 3101
5.75,5.5,5.75,5.5,6.0,5.75,5.75,4,RUSS 3102
5.5,5.5,5.75,5.5,5.5,6.0,5.75,4,RUSS 3102
6.0,5.25,6.0,6.0,6.0,6.0,6.0,4,RUSS 3105
5.83,5.83,5.0,5.67,5.8,5.33,5.83,6,RUSS 3404
5.5,4.83,4.83,5.0,5.33,5.0,4.83,6,RUSS 3411
6.0,6.0,6.0,6.0,6.0,5.5,6.0,2,RUSS 3421
5.8,5.4,5.6,5.4,4.6,5.2,5.4,5,RUSS 3422
5.67,5.33,5.33,5.33,5.0,5.0,5.0,3,RUSS 3422
5.56,5.44,5.56,5.33,5.11,5.33,5.33,9,RUSS 3512
5.4,5.0,4.8,4.8,5.2,5.0,5.0,5,RUSS 3512
5.4,5.6,4.6,5.2,5.6,5.0,4.0,5,RUSS 3604
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,RUSS 4101
5.0,5.0,4.0,5.0,5.0,5.0,5.0,1,RUSS 4101
6.0,6.0,6.0,6.0,6.0,4.5,6.0,2,RUSS 4102
6.0,6.0,5.0,6.0,6.0,6.0,6.0,1,RUSS 4102
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,RUSS 4103
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,RUSS 5411
6.0,5.0,5.0,5.0,4.0,5.0,6.0,1,RUSS 5604
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,RUSS 3311V
6.0,6.0,5.5,5.5,5.0,6.0,6.0,2,RUSS 3311W
5.25,4.88,5.0,4.75,5.25,5.63,4.75,8,SAGR 8010
5.5,5.0,5.0,5.0,5.5,5.5,5.25,4,SAGR 8010
6.0,6.0,2.0,3.0,3.0,5.0,5.0,1,SAGR 8020
5.59,5.39,4.47,4.88,5.53,4.78,5.33,18,SCAN 3502
5.31,4.94,4.94,5.18,5.56,5.5,5.12,17,SCAN 3503
6.0,6.0,4.0,6.0,6.0,4.0,6.0,1,SCAN 3504
5.5,5.5,5.5,6.0,5.0,5.5,6.0,2,SCAN 3505
5.63,5.37,5.42,5.42,5.68,5.58,5.58,19,SCAN 3602
5.29,4.71,5.29,5.14,5.57,5.71,5.0,7,SCAN 3605
5.0,5.0,5.0,5.0,5.0,3.0,3.5,2,SCAN 3613
6.0,5.75,6.0,6.0,6.0,5.67,5.75,4,SCAN 3614
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,SCAN 3614
5.19,4.76,5.33,5.05,5.35,5.0,4.86,21,SCAN 3617
6.0,5.5,5.5,5.0,6.0,6.0,6.0,2,SCAN 3634
6.0,6.0,6.0,5.67,6.0,5.0,6.0,3,SCAN 5502
6.0,6.0,3.5,5.5,6.0,6.0,6.0,2,SCAN 5617
6.0,5.25,4.0,5.0,4.75,4.0,5.0,4,SCAN 5701
6.0,6.0,,6.0,5.67,5.67,6.0,3,SCAN 5701
5.5,5.5,5.25,5.5,5.25,5.75,5.25,4,SCAN 3011W
4.67,4.0,6.0,5.33,5.33,5.67,4.0,3,SCAN 3604W
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,SCAN 5604W
5.0,4.8,5.6,5.0,5.8,5.4,5.0,5,SCB 5054
5.0,5.0,6.0,6.0,6.0,6.0,6.0,1,SCB 5054
5.75,6.0,5.5,5.75,5.75,5.75,5.75,4,SCB 5054
5.67,5.67,5.67,6.0,5.67,5.67,6.0,3,SCB 5054
5.75,5.75,5.75,6.0,5.75,5.75,5.75,4,SCB 8181
5.75,5.5,5.5,5.25,5.5,5.25,5.5,4,SCB 8181
4.78,4.36,5.14,4.72,4.94,4.81,4.33,36,SCMC 1201
5.27,5.13,5.2,5.2,5.67,5.27,5.2,15,SCMC 1201
5.31,5.16,5.16,5.1,5.24,4.9,5.02,49,SCMC 1201
5.42,5.42,5.0,5.32,5.42,5.42,5.11,19,SCMC 1201
4.75,5.5,4.75,4.75,5.5,5.0,5.25,4,SCMC 3201
4.25,4.25,4.0,4.0,4.0,3.75,4.25,4,SCMC 3201
5.33,5.33,5.17,5.33,5.17,5.17,5.17,6,SCMC 3201
5.33,5.33,5.33,5.17,5.0,5.17,5.0,6,SCMC 3201
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,SCMC 3202
5.6,5.4,5.6,5.8,5.4,5.8,5.6,5,SCMC 3202
5.0,4.33,3.67,4.33,3.67,3.67,3.0,3,SCMC 3210
5.25,4.75,4.5,4.75,4.5,4.5,5.0,4,SCMC 3210
5.5,5.5,5.0,5.5,5.5,5.5,5.5,2,SCMC 3211
4.5,4.5,5.0,4.0,4.5,4.5,4.5,2,SCMC 3211
4.71,4.29,4.71,4.57,4.57,5.29,4.71,7,SCMC 3220
2.0,2.0,4.0,3.0,2.0,2.0,2.0,1,SCMC 3220
5.0,5.0,5.0,6.0,5.0,5.0,5.0,1,SCMC 3220
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,SCMC 3220
5.4,4.6,4.6,4.4,4.6,5.2,4.8,5,SCMC 3221
4.56,4.56,4.11,4.67,4.44,4.44,4.22,9,SCMC 3221
5.44,5.11,5.56,5.44,5.44,5.67,5.44,9,SCMC 3221
4.57,4.14,4.43,4.5,3.71,3.57,3.71,7,SCMC 3221
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,SCMC 5001
5.71,5.57,5.71,5.57,5.71,5.57,5.5,7,SCMC 5001
5.8,6.0,5.6,5.8,5.6,5.6,5.8,5,SCMC 5002
5.88,6.0,5.0,5.75,5.88,6.0,5.88,8,SCMC 5002
5.67,5.67,5.67,5.67,5.0,5.0,5.67,3,SCMC 5303
5.0,4.5,5.5,5.0,6.0,6.0,5.0,2,SCMC 1201V
6.0,6.0,6.0,6.0,6.0,6.0,6.0,3,SCMC 1201V
5.0,6.0,5.0,5.0,5.0,4.0,6.0,2,SCMC 1201V
5.31,4.77,5.28,4.81,4.88,5.23,4.73,26,SCMC 1202W
5.27,4.91,5.27,5.27,5.27,5.27,5.18,11,SCMC 1202W
4.59,4.04,4.3,4.5,4.82,4.96,3.82,28,SCMC 1202W
5.33,4.17,5.0,4.58,4.75,4.92,3.75,12,SCMC 1202W
5.26,4.58,5.26,5.37,5.05,5.32,4.68,19,SCMC 3001W
5.21,4.93,5.46,5.29,5.36,5.21,4.75,28,SCMC 3001W
5.2,5.2,5.2,4.9,5.6,5.1,4.9,10,SCMC 3212W
4.83,5.67,4.83,5.33,5.83,5.67,5.5,6,SCMC 3212W
6.0,6.0,5.0,6.0,6.0,6.0,6.0,1,SCMC 3212W
5.07,5.31,5.0,5.56,5.63,5.69,5.44,16,SCO 3041
5.55,5.36,5.36,5.7,5.82,5.64,5.64,11,SCO 3041
5.35,5.06,5.41,5.0,5.06,4.88,5.24,17,SCO 3051
5.47,5.37,5.53,5.63,5.26,5.11,5.58,19,SCO 3051
5.63,5.56,5.59,5.7,5.67,5.7,5.74,27,SCO 6045
5.32,5.25,5.68,5.61,5.54,5.36,5.57,28,SCO 6045
5.43,5.41,5.43,5.5,4.95,5.08,5.46,37,SCO 6048
5.55,5.4,5.5,5.37,5.4,5.6,5.47,30,SCO 6048
5.83,5.83,5.83,6.0,5.83,5.83,5.83,6,SCO 6051
5.4,5.4,5.8,5.6,5.2,6.0,6.0,5,SCO 6090
5.52,5.55,5.66,5.66,4.86,5.34,5.45,29,SCO 6090
5.67,5.13,5.89,5.63,5.56,5.67,5.67,9,SCO 6090
5.58,5.38,5.54,5.42,5.13,5.38,5.42,24,SCO 6090
5.0,4.88,4.63,5.25,5.25,5.0,4.88,8,SCO 6091
5.17,5.17,5.0,4.67,3.67,4.17,4.83,6,SCO 6091
5.49,5.44,5.18,5.33,4.79,5.03,5.36,39,SCO 6094
5.39,5.08,5.5,5.08,4.86,5.03,5.08,36,SCO 6094
5.31,5.54,5.15,5.23,5.31,5.15,5.42,13,SCO 6096
5.75,5.67,5.33,5.5,5.5,5.58,5.67,12,SCO 6096
5.03,5.05,4.41,5.03,3.84,4.11,4.61,38,SCO 6098
5.1,4.9,3.57,4.71,3.71,3.57,4.2,21,SCO 6098
5.58,5.42,5.53,5.64,5.06,5.67,5.67,36,SCO 6190
5.88,5.74,5.81,5.89,5.52,5.74,5.85,27,SCO 6190
4.93,4.97,4.33,4.87,4.87,4.8,5.07,30,SCO 6191
4.64,4.64,5.04,4.76,4.72,4.84,4.64,25,SCO 6191
5.12,4.5,4.96,4.73,4.6,5.15,4.38,26,SCO 6192
5.21,4.85,5.12,5.06,4.67,5.25,4.97,33,SCO 6192
4.52,4.41,4.59,4.2,4.97,5.09,4.44,32,SCO 6290
5.27,5.04,5.17,5.09,5.17,4.96,5.26,23,SCO 6290
5.8,5.75,5.65,5.7,5.55,5.75,5.8,20,SCO 6291
5.5,5.67,5.67,5.67,5.5,4.92,5.67,12,SCO 6291
5.8,5.67,5.67,5.73,5.47,5.67,5.8,15,SCO 6291
5.15,5.05,5.16,5.2,4.9,5.14,5.14,21,SCO 6292
4.93,4.93,5.21,5.0,5.07,5.14,5.21,14,SCO 6292
6.0,5.75,5.5,6.0,4.5,5.75,5.5,4,SCO 8711
5.67,5.33,6.0,5.67,6.0,6.0,5.67,3,SCO 8721
5.0,4.71,5.4,5.43,5.0,5.86,5.33,7,SCO 8830
6.0,5.2,5.75,6.0,5.5,4.8,6.0,5,SCO 8831
5.67,5.33,5.67,5.0,5.33,5.33,5.33,3,SCO 8840
5.75,5.0,6.0,5.75,3.75,5.67,5.5,4,SCO 8842
5.67,5.0,6.0,5.33,5.67,5.67,5.67,3,SCO 8843
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,SEED 4121
5.5,6.0,5.5,5.5,5.5,6.0,6.0,2,SEED 4121
4.25,3.5,4.0,3.75,4.25,5.0,3.5,4,SENG 5115
5.5,5.0,5.5,5.5,6.0,5.0,5.5,2,SENG 5115
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,SENG 5133
5.5,5.75,5.25,5.5,5.75,6.0,5.5,4,SENG 5199
6.0,5.67,5.67,6.0,5.83,6.0,6.0,6,SENG 5707
6.0,5.5,5.67,6.0,5.5,5.5,6.0,6,SENG 5707
5.5,6.0,6.0,6.0,5.5,5.5,5.5,2,SENG 5709
4.25,2.75,3.75,2.75,1.75,2.0,2.0,4,SENG 5709
4.6,4.4,4.6,4.6,5.75,5.5,4.4,5,SENG 5801
5.17,5.0,4.67,5.33,5.33,5.17,5.0,6,SENG 5801
5.36,5.0,4.55,5.09,5.09,4.36,5.09,11,SENG 5802
5.6,5.0,5.0,5.0,4.2,4.8,5.2,5,SENG 5802
5.3,5.1,5.1,5.2,5.1,5.3,4.9,10,SENG 5811
5.8,4.8,4.8,5.6,5.6,5.2,5.4,5,SENG 5811
5.0,5.33,4.67,5.0,4.0,4.67,5.33,3,SENG 5851
5.67,5.67,6.0,6.0,5.67,6.0,6.0,3,SENG 5851
4.67,4.78,4.0,4.33,5.33,5.11,4.56,9,SENG 5852
4.75,4.2,4.6,4.6,4.75,4.4,4.2,5,SENG 5852
5.0,5.0,5.67,5.67,5.33,5.33,5.67,3,SENG 5861
5.33,5.33,5.67,5.33,6.0,6.0,5.33,3,SENG 5861
5.0,4.75,4.75,4.5,6.0,5.33,4.75,4,SENG 5899
5.0,4.5,5.0,4.33,5.33,5.33,5.0,4,SENG 5899
4.38,3.38,4.38,4.5,5.0,5.25,4.38,8,SLHS 1302
4.3,3.95,4.78,4.78,4.96,4.35,4.14,23,SLHS 1302
5.3,5.1,5.5,5.5,5.8,5.8,5.2,10,SLHS 1302
5.86,5.7,5.61,5.77,5.77,5.84,5.84,44,SLHS 1401
4.88,4.0,4.63,4.5,4.5,4.63,4.5,8,SLHS 1401
5.89,5.7,5.74,5.84,5.91,5.82,5.82,44,SLHS 1401
4.57,4.08,4.57,4.0,3.64,3.43,3.5,14,SLHS 1401
5.46,5.31,5.48,5.5,5.58,5.69,5.73,26,SLHS 1402
5.58,5.42,5.58,5.61,5.67,5.74,5.75,24,SLHS 1402
4.29,3.57,3.86,4.29,4.86,4.43,4.14,7,SLHS 1912
4.33,4.0,4.0,3.53,4.73,3.87,3.2,15,SLHS 1914
5.11,4.45,3.93,4.57,4.69,5.1,4.38,29,SLHS 3302
4.19,3.86,3.38,3.58,3.29,3.76,3.4,21,SLHS 3302
5.15,5.03,4.65,4.94,4.68,4.82,4.97,34,SLHS 3303
5.72,5.67,5.51,5.61,5.6,5.81,5.75,36,SLHS 3303
5.63,5.36,5.64,5.65,5.55,5.72,5.58,69,SLHS 3304
5.59,5.28,5.69,5.55,5.58,5.64,5.58,55,SLHS 3304
5.09,4.55,4.73,4.91,5.64,5.55,4.91,11,SLHS 3306
5.5,5.15,5.38,5.2,5.42,5.42,5.38,26,SLHS 3306
5.91,5.55,5.55,5.64,5.82,5.64,5.82,11,SLHS 3401
5.33,5.33,5.33,4.67,5.0,5.0,5.33,3,SLHS 3401
5.88,5.88,5.5,5.88,5.88,5.75,5.88,8,SLHS 3401
5.0,5.0,5.0,5.0,4.75,4.0,4.75,4,SLHS 3401
5.77,5.6,5.71,5.71,5.52,5.79,5.75,48,SLHS 4301
5.79,5.61,5.73,5.79,5.47,5.73,5.66,62,SLHS 4301
5.53,5.44,5.39,5.44,5.63,5.5,5.47,32,SLHS 4402
5.49,5.26,5.58,5.56,5.54,5.51,5.53,39,SLHS 4402
4.3,3.67,4.17,3.92,4.79,4.5,3.83,24,SLHS 4801
3.74,3.05,3.33,4.21,4.16,4.0,3.26,20,SLHS 4801
4.47,4.16,4.25,4.42,5.42,5.37,4.26,19,SLHS 4802
4.92,4.3,4.58,4.92,5.42,5.08,4.71,24,SLHS 4802
5.79,5.36,5.64,5.43,5.64,5.71,5.64,14,SLHS 5401
5.17,4.78,5.33,4.89,5.0,5.33,5.11,18,SLHS 5401
4.4,4.04,3.24,4.4,5.08,4.6,4.36,25,SLHS 5502
4.5,3.89,3.61,4.44,4.39,4.0,3.83,18,SLHS 5502
3.96,3.44,3.68,3.68,3.48,3.28,3.44,25,SLHS 5503
3.15,3.05,3.05,3.8,4.05,2.7,2.7,20,SLHS 5503
5.81,5.61,5.75,5.71,5.64,5.79,5.86,28,SLHS 5504
5.73,5.05,5.5,5.5,4.91,5.55,5.36,22,SLHS 5504
5.66,5.31,5.59,5.55,5.52,5.76,5.72,29,SLHS 5602
5.81,5.65,5.65,5.65,5.88,5.94,5.82,17,SLHS 5602
4.86,4.57,4.65,5.0,5.52,4.57,5.26,23,SLHS 5603
4.94,5.19,5.56,5.19,4.31,5.13,4.75,16,SLHS 5603
5.63,5.54,5.65,5.5,5.23,5.42,5.5,26,SLHS 5605
5.32,5.26,5.67,5.58,5.42,5.37,5.26,19,SLHS 5605
5.62,5.63,5.37,5.63,5.74,5.67,5.67,27,SLHS 5606
5.71,5.71,5.76,5.71,5.76,5.8,5.76,17,SLHS 5606
5.5,5.2,5.5,5.63,5.47,5.62,5.43,30,SLHS 5609
5.43,5.15,5.52,5.24,5.48,5.52,5.24,21,SLHS 5609
6.0,5.67,5.5,5.67,5.67,5.67,5.67,6,SLHS 5801
5.8,5.8,5.75,5.8,6.0,6.0,6.0,5,SLHS 5801
5.43,5.14,4.29,5.43,5.29,5.43,5.14,7,SLHS 5802
4.0,4.25,4.0,4.0,5.25,4.25,3.5,4,SLHS 5802
5.58,5.08,5.27,5.25,4.58,5.25,5.0,12,SLHS 5803
5.55,5.4,5.55,5.45,5.18,4.27,5.18,11,SLHS 5804
5.8,5.5,5.89,5.6,5.67,5.9,5.4,10,SLHS 5805
5.85,5.62,5.46,5.62,5.77,5.77,5.69,13,SLHS 5806
5.57,5.43,5.43,5.57,5.57,5.14,5.57,7,SLHS 5807
5.86,6.0,5.86,5.86,5.86,5.29,5.71,7,SLHS 5808
6.0,6.0,6.0,6.0,6.0,5.83,6.0,6,SLHS 5810
6.0,5.8,5.8,5.8,5.8,5.8,6.0,5,SLHS 5810
6.0,6.0,6.0,6.0,6.0,6.0,6.0,4,SLHS 5810
6.0,5.8,6.0,5.6,5.8,5.8,5.8,5,SLHS 5810
5.83,5.83,5.83,5.67,6.0,6.0,5.8,6,SLHS 5820
5.8,5.8,5.8,5.8,5.8,6.0,5.8,5,SLHS 5820
5.14,5.43,5.71,5.43,5.14,5.33,5.67,7,SLHS 5820
5.6,5.6,5.78,5.6,5.9,6.0,5.6,10,SLHS 5820
5.5,5.5,5.5,5.5,5.5,5.5,5.5,2,SLHS 5830
6.0,6.0,6.0,6.0,6.0,6.0,6.0,5,SLHS 5830
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,SLHS 5830
6.0,6.0,5.5,6.0,6.0,5.5,6.0,2,SLHS 5993
6.0,6.0,5.0,6.0,6.0,6.0,6.0,1,SLHS 5993
5.5,5.5,5.25,5.25,5.33,5.5,5.5,4,SLHS 8430
5.0,5.5,4.5,4.5,5.0,,5.0,2,SLHS 8430
5.3,5.05,5.6,5.35,5.35,5.58,5.32,20,SLHS 8720
4.82,4.83,5.06,4.89,5.0,5.0,4.83,18,SLHS 8720
5.75,5.8,5.65,5.76,5.76,5.77,5.8,22,SLHS 8720
5.32,5.09,5.42,5.35,5.3,5.2,5.32,25,SLHS 8720
6.0,5.67,5.67,5.67,5.67,5.83,5.67,6,SLHS 8801
6.0,5.8,5.5,5.4,5.6,5.6,5.2,5,SLHS 8801
5.0,4.5,5.0,5.33,4.83,5.17,4.67,6,SLHS 8802
4.2,4.4,5.0,4.2,5.4,4.8,4.2,5,SLHS 8802
5.29,4.86,5.71,5.57,5.57,5.29,5.43,7,SLHS 8803
5.86,5.57,5.71,5.71,5.43,5.57,5.71,7,SLHS 8805
5.8,6.0,5.8,6.0,5.6,5.4,5.8,5,SLHS 8807
5.83,4.83,5.67,5.67,5.17,5.67,5.5,6,SLHS 8807
5.67,5.67,5.67,5.67,5.67,5.67,5.67,5,SLHS 8820
6.0,5.83,6.0,6.0,5.83,5.83,5.83,6,SLHS 8820
5.73,5.64,5.89,5.8,5.8,5.7,5.8,12,SLHS 8820
5.88,5.63,5.67,5.88,5.75,5.71,5.71,9,SLHS 8820
6.0,6.0,6.0,6.0,6.0,6.0,,2,SLHS 8840
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,SLHS 8840
6.0,6.0,4.0,6.0,6.0,5.0,6.0,1,SLHS 8994
5.75,5.75,6.0,6.0,5.0,5.5,5.0,6,SLHS 8994
5.5,5.5,5.5,5.5,5.5,5.5,5.5,3,SLHS 8994
5.75,5.75,5.63,5.75,5.88,5.63,5.75,8,SLHS 1301V
4.0,1.5,5.0,4.0,4.5,3.5,2.0,2,SLHS 1301V
5.75,5.75,5.75,5.5,5.75,5.75,6.0,4,SLHS 1301V
5.68,5.41,5.66,5.53,5.56,5.59,5.38,33,SLHS 1301W
5.03,4.65,5.35,5.03,5.0,5.03,4.87,31,SLHS 1301W
5.48,5.1,5.76,5.48,5.38,5.43,5.29,21,SLHS 1301W
5.77,5.64,5.73,5.65,5.65,5.35,5.5,26,SLHS 1301W
4.19,3.58,3.35,3.77,3.58,4.46,3.58,26,SLHS 3305W
3.76,3.3,3.49,3.34,3.25,3.86,2.73,37,SLHS 3305W
4.0,3.67,3.67,2.67,4.67,3.67,2.0,3,SLHS 3402V
4.0,3.5,3.33,3.67,4.0,2.33,2.0,3,SLHS 3402V
4.87,4.43,4.8,4.57,4.87,4.65,4.43,23,SLHS 3402W
4.75,4.54,4.75,4.64,4.57,4.46,4.5,28,SLHS 3402W
5.18,5.12,5.24,4.91,5.53,5.29,5.26,34,SMGT 1701
5.46,5.33,5.38,5.33,5.58,5.33,5.46,24,SMGT 1701
5.72,5.39,5.43,5.52,5.48,5.61,5.71,32,SMGT 1701
5.33,5.17,5.0,5.0,5.0,4.67,5.17,6,SMGT 1701
5.57,5.21,5.54,5.21,5.43,5.57,5.5,14,SMGT 3111
5.19,4.69,5.0,5.06,5.19,5.19,5.0,16,SMGT 3111
5.13,4.75,5.38,5.0,5.63,5.25,5.0,8,SMGT 3111
4.78,4.83,5.22,4.72,5.56,5.44,5.11,18,SMGT 3111
5.06,4.88,5.0,4.94,5.0,4.65,4.94,17,SMGT 3143
5.07,4.8,5.27,4.93,5.33,5.13,4.93,15,SMGT 3143
5.0,4.75,5.0,5.13,4.75,4.75,5.13,8,SMGT 3143
5.27,4.94,5.31,5.28,5.34,5.25,5.16,33,SMGT 3143
4.87,4.93,4.73,4.73,4.93,4.6,4.8,15,SMGT 3421
5.05,5.05,5.16,4.95,5.37,5.16,5.05,19,SMGT 3421
5.0,4.64,5.0,4.5,4.43,4.79,4.93,14,SMGT 3421
5.17,5.1,5.17,5.1,5.6,5.23,5.0,30,SMGT 3421
5.38,4.95,5.38,5.19,5.4,5.33,5.2,42,SMGT 3501
5.29,5.11,5.23,5.2,5.0,4.89,5.09,36,SMGT 3501
6.0,6.0,6.0,6.0,5.75,6.0,5.75,4,SMGT 3501
5.23,5.15,5.11,5.17,5.15,4.96,5.13,49,SMGT 3501
5.38,5.14,5.38,5.24,5.48,5.31,5.07,29,SMGT 3501
6.0,5.88,5.75,6.0,5.88,6.0,5.88,8,SMGT 3501
5.33,5.33,5.5,5.5,5.58,5.83,5.42,12,SMGT 3601
5.33,4.67,4.89,5.0,5.67,5.33,5.44,9,SMGT 3601
5.33,5.17,5.67,5.5,5.33,5.33,5.17,6,SMGT 3601
5.67,5.67,5.67,5.5,5.83,5.83,5.83,7,SMGT 3601
5.55,5.73,5.55,5.64,5.55,5.64,5.55,11,SMGT 3631
5.87,5.73,5.6,5.6,5.73,5.53,5.87,15,SMGT 3631
5.7,5.55,5.63,5.5,5.75,5.7,5.7,20,SMGT 3631
5.91,5.68,5.86,5.82,5.91,5.86,5.95,22,SMGT 3631
5.78,5.44,5.89,5.89,5.89,6.0,5.89,9,SMGT 3632
5.5,5.0,4.5,5.5,5.5,5.5,5.5,2,SMGT 3632
5.75,5.63,5.75,5.63,5.88,5.13,5.63,8,SMGT 3632
5.5,5.5,5.33,5.5,5.5,5.5,5.5,4,SMGT 3632
5.8,5.8,5.6,5.8,6.0,5.8,5.8,5,SMGT 3861
5.54,5.15,5.54,5.46,5.62,5.62,5.62,13,SMGT 3861
5.54,5.31,5.23,5.38,5.77,5.54,5.69,13,SMGT 3861
6.0,6.0,6.0,6.0,6.0,6.0,6.0,5,SMGT 3861
5.33,5.5,4.5,5.25,5.5,5.75,5.5,4,SMGT 3996
5.0,5.0,5.0,5.0,5.33,4.78,4.89,10,SMGT 3996
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,SMGT 3996
5.89,5.67,5.22,5.78,5.8,5.7,5.9,10,SMGT 3996
5.14,5.08,5.0,4.92,5.07,4.93,4.85,15,SMGT 3996
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,SMGT 3996
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,SMGT 3501H
5.67,5.0,5.0,4.67,5.67,5.67,5.0,3,SMGT 3501H
5.63,5.5,5.75,5.75,5.5,5.88,5.88,8,SMGT 3881W
4.86,4.38,5.0,4.63,5.25,4.88,4.38,8,SMGT 3881W
3.29,2.71,3.43,3.29,3.43,3.0,3.14,7,SMGT 3881W
3.73,3.82,4.8,4.09,4.18,4.73,3.73,11,SMGT 3881W
5.0,4.33,3.0,3.5,5.33,3.0,4.33,3,SMLI 1221
5.0,5.0,4.0,4.5,4.5,5.0,3.5,2,SMLI 1221
5.33,5.33,5.33,5.33,5.33,5.33,5.33,3,SMLI 1222
5.79,5.79,5.21,5.92,5.71,4.93,5.71,14,SMLI 1225
5.13,4.56,3.89,4.56,5.11,3.89,4.38,9,SMLI 1225
5.6,5.4,5.2,5.2,5.6,5.0,5.4,5,SMLI 1226
4.0,4.0,5.0,6.0,4.5,6.0,6.0,2,SMLI 1226
4.0,4.0,,4.0,4.0,4.0,4.0,1,SMLI 3227
5.51,5.43,5.41,5.38,5.66,5.59,5.59,377,SOC 1001
5.52,5.28,5.38,5.34,5.44,5.51,5.39,192,SOC 1001
5.75,5.75,5.75,5.75,5.88,5.63,5.63,8,SOC 1001
5.41,5.23,5.32,5.3,5.38,5.42,5.41,421,SOC 1001
5.6,5.39,5.52,5.48,5.75,5.75,5.61,221,SOC 1001
5.1,4.9,5.2,5.1,5.0,5.3,4.8,10,SOC 1001
5.38,5.16,5.19,5.24,5.49,5.35,5.38,37,SOC 1101
5.54,5.37,5.34,5.43,5.66,5.56,5.49,41,SOC 1101
5.71,5.51,5.3,5.47,5.47,5.38,5.56,45,SOC 1101
5.18,4.82,5.06,5.06,5.59,4.82,4.94,17,SOC 1101
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,SOC 2202
6.0,6.0,4.0,6.0,6.0,6.0,6.0,2,SOC 2203
5.0,4.75,5.0,4.46,5.15,4.54,4.77,13,SOC 3003
5.39,5.44,5.44,5.44,5.53,5.39,5.39,18,SOC 3005
5.67,5.67,5.75,5.75,5.75,5.83,5.83,12,SOC 3090
6.0,5.67,5.67,5.67,5.67,5.67,5.33,3,SOC 3090
5.5,5.63,5.63,5.63,5.63,5.5,5.5,8,SOC 3090
5.89,5.67,5.5,5.39,5.56,5.44,5.61,18,SOC 3101
5.7,5.67,5.54,5.54,5.48,5.22,5.63,27,SOC 3101
5.64,5.62,5.32,5.49,5.51,5.51,5.64,40,SOC 3101
5.38,5.33,5.12,5.1,4.83,4.9,4.95,42,SOC 3101
5.53,5.4,5.09,5.06,5.63,5.09,5.29,35,SOC 3102
5.7,5.61,5.67,5.7,5.79,5.85,5.73,33,SOC 3102
5.44,5.33,5.11,5.14,5.61,5.33,5.47,36,SOC 3102
5.73,5.77,5.67,5.69,5.77,5.58,5.71,31,SOC 3102
5.54,5.58,5.42,5.38,5.67,5.63,5.63,24,SOC 3201
